pathway	pval	padj	log2err	ES	NES	size
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1	1	0.0318534652552707	0.183464648739866	0.41212259871519	59
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.27455919395466	0.961458793379073	0.130777137971974	-0.539018501197338	-1.15998315755319	24
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.493734335839599	0.975188094527858	0.0922597260527354	-0.478194698920493	-0.969368168545496	17
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.344497607655502	0.961458793379073	0.11146266692298	-0.570872995137027	-1.13210634765571	15
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.43010752688172	0.971652003910069	0.224966093540314	-0.301418460571803	-1.00907894536543	594
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.717185385656292	0.975188094527858	0.0430173196927508	0.345020651226936	0.855753546816541	140
REACTOME_ADIPOGENESIS	0.346045197740113	0.961458793379073	0.0802023444698144	0.456278880224004	1.07618795613408	89
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.362359550561798	0.961458793379073	0.118815039412263	-0.482688054327285	-1.0812969917917	34
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.603448275862069	0.975188094527858	0.0802023444698144	-0.438163852558158	-0.89826713861702	18
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.0822368421052632	0.791394114459137	0.199915231309662	0.746316410651275	1.42073559332038	20
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.33419689119171	0.961458793379073	0.0774767547848578	0.420826884352995	1.06729036273751	177
REACTOME_AGGREPHAGY	0.00138410302143484	0.229299733884372	0.45505986738723	-0.79453170179115	-1.75962022608024	31
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.825617283950617	0.975188094527858	0.0425877779273254	0.352393636252096	0.734824855788321	37
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274	0.2052067381317	0.944331007883841	0.116234148779716	0.562881985154102	1.23024239426237	50
REACTOME_AMYLOID_FIBER_FORMATION	0.346333853354134	0.961458793379073	0.0855356947987884	0.541952446351574	1.10967233890485	31
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.0156116708510413	0.543675128476373	0.380730400722792	-0.57366703621565	-1.53446840491256	83
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.235197368421053	0.961458793379073	0.111918316325105	0.647325489948988	1.23229015322271	20
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.958881578947368	1	0.03863723737086	0.284688416869103	0.541951055985766	20
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1	1	0.0670512579829467	-0.209246028069443	-0.543789999006109	71
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.792759051186018	0.975188094527858	0.0346410167413251	0.322014984958711	0.839582021570459	257
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	0.950248756218905	1	0.0394366509525593	0.296249765814582	0.554788016415161	17
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	0.511450381679389	0.975188094527858	0.116234148779716	-0.331829864782784	-0.965978549330231	138
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.752608047690015	0.975188094527858	0.0452247443372884	0.354507087116505	0.78833072623322	54
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.366161616161616	0.961458793379073	0.11101149245045	-0.501482287736011	-1.06764088047132	23
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.375314861460957	0.961458793379073	0.109250039480711	-0.509197791633792	-1.06511798360722	21
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.853550295857988	0.975188094527858	0.0391155247681459	0.323944761194862	0.72628984152007	57
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.803834808259587	0.975188094527858	0.0417397034728504	0.345735276274558	0.784707399466026	68
REACTOME_APOPTOSIS	0.416890080428954	0.961458793379073	0.0679922591544058	0.412887719872933	1.0266192516747	141
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.210950080515298	0.944963376974708	0.11776578836269	0.623020233624618	1.25432683160803	29
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.157407407407407	0.91773469164202	0.135740943810425	0.630669527526165	1.31509651974241	37
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	0.922818791946309	0.993191517880262	0.0413209506074822	0.318966411719416	0.598556242438944	18
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.147540983606557	0.904980121999332	0.191892240384838	-0.574231919256092	-1.28235851949843	32
REACTOME_ARACHIDONATE_METABOLISM	0.551813471502591	0.975188094527858	0.0878312634480124	-0.424888172433072	-0.940879636946324	27
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.790523690773067	0.975188094527858	0.0347156757446657	0.322666457705866	0.841824360477358	255
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.00666826608707514	0.414992441685916	0.407017918923954	-0.776263106680033	-1.71897030177507	27
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.554033485540335	0.975188094527858	0.0603786357920401	0.427323611729953	0.915655805167975	44
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.461300309597523	0.975188094527858	0.070113215764256	0.485483348242137	1.00349734567429	34
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.356269113149847	0.961458793379073	0.0828962134571565	0.503736618016419	1.09374120444339	48
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.362745098039216	0.961458793379073	0.0855356947987884	0.55805997897481	1.09737366377557	25
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	0.805555555555556	0.975188094527858	0.0463227785794633	0.376045910428988	0.739459724801205	25
REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS	0.0575657894736842	0.756328409175265	0.241339976815091	0.766285217403319	1.45874948944255	20
REACTOME_ATTENUATION_PHASE	0.608623548922056	0.975188094527858	0.059989249649033	0.468226768323248	0.897487147018621	22
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.838258164852255	0.975188094527858	0.0422468188360053	0.352556024953766	0.74133519540211	41
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.033775043671658	0.661043733725157	0.321775918075361	-0.563824455988015	-1.44014217265443	62
REACTOME_AUTOPHAGY	0.636740331491713	0.975188094527858	0.0493910105981501	0.37132419464981	0.90110816554685	120
REACTOME_AZATHIOPRINE_ADME	0.504258943781942	0.975188094527858	0.0704500850658419	0.540815685210891	0.991464322036943	16
REACTOME_BACTERIAL_INFECTION_PATHWAYS	0.099009900990099	0.829562314540059	0.166933848713193	0.560239359630844	1.31592709527577	86
REACTOME_BASE_EXCISION_REPAIR	0.127536231884058	0.861205995120251	0.213927855492356	-0.534836880001859	-1.26160959645957	44
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.37844611528822	0.961458793379073	0.108394255853397	-0.52822537282809	-1.07078740812801	17
REACTOME_BASIGIN_INTERACTIONS	0.790268456375839	0.975188094527858	0.0484087618816951	0.398361927380673	0.747545853177359	18
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.453400503778338	0.975188094527858	0.09754492162472	-0.480120654065541	-1.0042956810666	21
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.38288920056101	0.961458793379073	0.0745500777420554	0.433803406730789	1.04010968032147	110
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.335604770017036	0.961458793379073	0.0922597260527354	0.614903269688903	1.12728729966971	16
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.118556701030928	0.834172541121182	0.208955027549354	-0.621384976072458	-1.36633800815497	26
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.16839378238342	0.918794008101569	0.173747838999571	-0.581457865834954	-1.28759024421314	27
REACTOME_BIOLOGICAL_OXIDATIONS	0.0488145048814505	0.688556386810751	0.241339976815091	0.585953926281323	1.40581155796518	109
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.873156342182891	0.975188094527858	0.0379271467108098	0.32187154680033	0.730544441901896	68
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.0353610908182793	0.661043733725157	0.321775918075361	0.803036549048758	1.52871167200401	20
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.383471074380165	0.961458793379073	0.083129129135339	0.560801201224537	1.07241541384441	21
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.652392947103275	0.975188094527858	0.077274697304471	-0.397993820803691	-0.85649403112697	24
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.865671641791045	0.975188094527858	0.0437125833579551	0.347716721769394	0.651170372453775	17
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	0.642394822006472	0.975188094527858	0.0562940749700968	0.429686695447113	0.857884118069123	28
REACTOME_CA2_PATHWAY	0.453857791225416	0.975188094527858	0.0697792517076235	0.470739567219348	1.01306895237551	45
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.848866498740554	0.975188094527858	0.0640703750499722	-0.346088711219985	-0.723933442564812	21
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.00437040405445578	0.394925602739004	0.407017918923954	-0.794694689977193	-1.72999513494853	25
REACTOME_CARDIAC_CONDUCTION	0.0578279266572638	0.756328409175265	0.222056046145248	0.610579006363261	1.41380631137282	76
REACTOME_CARDIOGENESIS	0.45933014354067	0.975188094527858	0.0937465422491719	-0.511500271307014	-1.01436345545701	15
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.070957095709571	0.791394114459137	0.216542836735348	0.744938999222806	1.44454311576681	23
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.692634560906516	0.975188094527858	0.0466948041282054	0.371319056026698	0.860951371817992	81
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	0.120845921450151	0.834172541121182	0.224966093540314	-0.497095639947506	-1.25964433629591	56
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.780821917808219	0.975188094527858	0.0498907356726307	0.416244981670056	0.75998809807081	15
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.673267326732673	0.975188094527858	0.0550211117163117	0.43540171887815	0.844306119366362	23
REACTOME_CA_DEPENDENT_EVENTS	0.119113573407202	0.834172541121182	0.216542836735348	-0.605737963036222	-1.34150565554571	31
REACTOME_CD209_DC_SIGN_SIGNALING	0.724137931034483	0.975188094527858	0.0707899094502623	-0.398472056513046	-0.816896126718496	18
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.802013422818792	0.975188094527858	0.0477342401407188	0.390790798253966	0.733338255027218	18
REACTOME_CDC42_GTPASE_CYCLE	0.0368852459016393	0.661043733725157	0.276500599254472	0.577754567481981	1.40750816705552	122
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.943368107302534	1	0.0347904098478036	0.296840797897698	0.662260382805701	56
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	0.118065433854908	0.834172541121182	0.152144922367565	0.560970317882138	1.30431605205449	82
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.0775862068965517	0.791394114459137	0.16440575583821	0.427250194510549	1.18747120339809	716
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.720052083333333	0.975188094527858	0.0410713282497468	0.342471783724503	0.865351534263464	167
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.554421768707483	0.975188094527858	0.103576326612592	-0.348474025858782	-0.940475095519578	85
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	0.105812220566319	0.829562314540059	0.165656695205483	0.595630357182692	1.3288685084806	56
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.973384030418251	1	0.0778840111977068	-0.254711489807665	-0.739149051418052	134
REACTOME_CELLULAR_SENESCENCE	0.148936170212766	0.904980121999332	0.219250346703755	-0.417958471532955	-1.18379692980526	116
REACTOME_CELL_CELL_COMMUNICATION	0.517241379310345	0.975188094527858	0.0553642837725362	0.380790300830978	0.970515454042204	199
REACTOME_CELL_CYCLE	0.0726115550075409	0.791394114459137	0.287805130535564	-0.337971681350871	-1.11188178767522	513
REACTOME_CELL_CYCLE_CHECKPOINTS	0.134259259259259	0.873642292125566	0.266350657088526	-0.376801043896139	-1.14714124390013	213
REACTOME_CELL_CYCLE_MITOTIC	0.0925849980032665	0.820583379196478	0.287805130535564	-0.351991760445597	-1.13865409605978	415
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.664201183431953	0.975188094527858	0.0506004243853618	0.386028635935703	0.865482978585046	57
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.11744966442953	0.834172541121182	0.166933848713193	0.735644033558215	1.38047240186083	18
REACTOME_CELL_JUNCTION_ORGANIZATION	0.650649350649351	0.975188094527858	0.0455878202571231	0.352684898766615	0.894096680724981	176
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.308474576271186	0.961458793379073	0.144630528034484	-0.406921305644285	-1.06979082488832	80
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.0428021364018479	0.664770680991201	0.321775918075361	-0.760833623233247	-1.50881996820589	15
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.763224181360202	0.975188094527858	0.0692836467392548	-0.358951753602859	-0.772474391191744	24
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.637987012987013	0.975188094527858	0.0567672387487446	0.440061290555337	0.869837150012632	27
REACTOME_CHROMATIN_ORGANIZATION	1	1	0.025411808387565	0.230560943623455	0.582400738481066	170
REACTOME_CHROMOSOME_MAINTENANCE	0.666666666666667	0.975188094527858	0.0897104652742981	-0.342906116580426	-0.893894796456123	73
REACTOME_CILIUM_ASSEMBLY	0.0411112514600245	0.661043733725157	0.321775918075361	-0.449282341498108	-1.32890338132893	160
REACTOME_CIRCADIAN_CLOCK	0.0561797752808989	0.754631035529912	0.224966093540314	0.580785031415698	1.3775531985375	101
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.427184466019417	0.971652003910069	0.0762797180809272	0.514325382058171	1.02686813779145	28
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.0213228435350299	0.580900001378139	0.352487857583619	-0.543189580351212	-1.41813721038819	78
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.473537604456825	0.975188094527858	0.100990587455923	-0.43684811960487	-0.989921609502418	36
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.927448609431681	0.993886615430682	0.0252009996957834	0.294705754350321	0.779338500562644	308
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.719211822660099	0.975188094527858	0.0711327399327894	-0.399350280138433	-0.818696547767463	18
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.544198895027624	0.975188094527858	0.0566484183613995	0.390226912699959	0.946980192825015	120
REACTOME_CLEC7A_DECTIN_1_SIGNALING	0.402857142857143	0.961458793379073	0.0728938564822936	0.450383225764563	1.03781527679642	75
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.331378299120235	0.961458793379073	0.128142916898415	-0.460245728582057	-1.08776320978336	45
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.51207729468599	0.975188094527858	0.0668966276500666	0.477683869934865	0.961721085043726	29
REACTOME_COLLAGEN_DEGRADATION	0.423017107309487	0.968630336325436	0.0747385227439092	0.490445355456124	1.03128120833789	41
REACTOME_COLLAGEN_FORMATION	0.264615384615385	0.961458793379073	0.149207542435322	-0.444202534198407	-1.12743019633393	61
REACTOME_COMPLEMENT_CASCADE	0.320066334991708	0.961458793379073	0.0934449219410994	0.601081211356795	1.15213972801888	22
REACTOME_COMPLEX_III_ASSEMBLY	0.828859060402685	0.975188094527858	0.0462302524077616	0.375021864987108	0.703747072079141	18
REACTOME_COMPLEX_IV_ASSEMBLY	0.265700483091787	0.961458793379073	0.102821842840815	0.588964268166103	1.18576194567743	29
REACTOME_COMPLEX_I_BIOGENESIS	0.976331360946746	1	0.0650877566917313	-0.24873762264593	-0.619571217930784	53
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0.448012232415902	0.975188094527858	0.0709609456938284	0.464849372688651	1.00930703583011	48
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	0.477272727272727	0.975188094527858	0.0946646223153342	-0.460983980510075	-0.981421188486787	23
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.817114093959732	0.975188094527858	0.0468819856878333	0.383362024475352	0.719397793726335	18
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.931034482758621	0.993886615430682	0.0585937568945671	-0.299431326961701	-0.613855569581664	18
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0.568075117370892	0.975188094527858	0.0605092988656667	0.447670854673416	0.91494246000603	30
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0.0220455517568608	0.580900001378139	0.352487857583619	-0.731898155670049	-1.57506566423159	24
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.0988200589970502	0.829562314540059	0.170932335370056	0.603164313202426	1.35338459402989	58
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.326388888888889	0.961458793379073	0.142056643575821	-0.408261467907332	-1.065872395477	78
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.00414466578630572	0.394925602739004	0.407017918923954	-0.694001406111604	-1.62683831030832	42
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.102040816326531	0.829562314540059	0.261663521711573	-0.485591947372163	-1.31053421259421	85
REACTOME_CO_INHIBITION_BY_CTLA4	0.376451077943615	0.961458793379073	0.0843144320642653	0.578913424678741	1.08413328081631	17
REACTOME_CO_INHIBITION_BY_PD_1	0.201923076923077	0.933542039355993	0.110122263835536	0.481216137407958	1.17028135171444	121
REACTOME_CO_STIMULATION_BY_CD28	0.713841368584759	0.975188094527858	0.0495901956956338	0.39452538495306	0.817502000069201	36
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.840796019900497	0.975188094527858	0.0450442767152794	0.36226250547718	0.694377093554113	22
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.520547945205479	0.975188094527858	0.069119845655101	0.534259923848485	0.975462050670232	15
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	0.464114832535885	0.975188094527858	0.0931454575337804	-0.505791449301924	-1.00304220942741	15
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.765891472868217	0.975188094527858	0.0462302524077616	0.378633144650233	0.782710634021831	35
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.53960396039604	0.975188094527858	0.0655321029282414	0.490584295440519	0.951313016799051	23
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	0.382911392405063	0.961458793379073	0.123257226381337	-0.393802876508501	-1.0256015951757	72
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.0780388486965079	0.791394114459137	0.287805130535564	-0.591306213435575	-1.39751681492651	45
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.373737373737374	0.961458793379073	0.109684061970549	-0.499529230028179	-1.06348287867984	23
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.246102449888641	0.961458793379073	0.0857844408075645	0.397407121837323	1.0905984091747	545
REACTOME_CYTOPROTECTION_BY_HMOX1	0.8910741301059	0.979993028929941	0.0381628909049257	0.32215417469366	0.693301381458403	45
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	0.992625368731563	1	0.0318534652552707	0.255391494383986	0.573049343901682	58
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	0.577142857142857	0.975188094527858	0.0554793308704233	0.39558634233813	0.928836441480261	92
REACTOME_DAG_AND_IP3_SIGNALING	0.165266106442577	0.91773469164202	0.183023938384487	-0.55068743176235	-1.24886041073607	35
REACTOME_DAP12_INTERACTIONS	0.313953488372093	0.961458793379073	0.0946646223153342	0.608300940910486	1.14550215711416	19
REACTOME_DAP12_SIGNALING	0.308724832214765	0.961458793379073	0.096240602328129	0.612667221165129	1.14970033298897	18
REACTOME_DARPP_32_EVENTS	0.578282828282828	0.975188094527858	0.0838361057159929	-0.428483050293937	-0.91222767437735	23
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.856707317073171	0.975188094527858	0.0730744399126987	-0.305397315164744	-0.775078388221642	60
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.0819209039548023	0.791394114459137	0.266350657088526	-0.607509261021285	-1.38333885778018	37
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.769938650306748	0.975188094527858	0.0454967810085007	0.362308372900211	0.781734054671872	47
REACTOME_DEADENYLATION_OF_MRNA	0.540495867768595	0.975188094527858	0.0655321029282414	0.496959666417151	0.950331784527236	21
REACTOME_DEATH_RECEPTOR_SIGNALING	0.739368998628258	0.975188094527858	0.0422468188360053	0.349852383574057	0.852403976880975	124
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.872340425531915	0.975188094527858	0.0393561959521291	0.327455953269548	0.707691807503698	46
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.219277108433735	0.961458793379073	0.144630528034484	-0.619751631449967	-1.24696453742275	16
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.885572139303483	0.979993028929941	0.0426733861156084	0.344390857002909	0.660121096488562	22
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	0.6775	0.975188094527858	0.0749278818393739	-0.415593958715088	-0.851761757889807	19
REACTOME_DEGRADATION_OF_AXIN	0.707620528771384	0.975188094527858	0.0499913914024592	0.393986526180495	0.828452948464341	41
