pathway	pval	padj	log2err	ES	NES	size
GOBP_ACYL_COA_METABOLIC_PROCESS	0.0441176470588235	0.539930918986812	0.261663521711573	0.622529734381271	1.44242099630728	79
GOBP_ADAPTIVE_IMMUNE_RESPONSE	0.612167300380228	0.836666395652092	0.0472587336673259	0.355150209100149	0.925787916235198	243
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.544270833333333	0.815774912537502	0.0538979025357319	0.374044952592336	0.956010371785612	190
GOBP_ADAPTIVE_THERMOGENESIS	0.590462833099579	0.830511935799367	0.0535669384770951	0.378368097975225	0.923953733837014	121
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.192546583850932	0.676541919618843	0.178219874951973	-0.443462192948174	-1.16003978564153	79
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.478378378378378	0.79287385069757	0.0985499803531691	-0.434789518614879	-0.988381136099072	36
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.211726384364821	0.680079951476992	0.173747838999571	-0.409251911048499	-1.14044643892702	108
GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.575949367088608	0.824964017271709	0.0603786357920401	0.421845577628465	0.89526044264426	38
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	0.0651515151515152	0.552698402494295	0.216542836735348	0.62597662775829	1.41111983385364	61
GOBP_ADRENAL_GLAND_DEVELOPMENT	0.618303571428571	0.836948716525087	0.0738052724171275	-0.432436293677551	-0.885048517976641	16
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	0.185383244206774	0.674713471093044	0.134273452883202	0.672390418202383	1.28803603057953	18
GOBP_ADULT_BEHAVIOR	0.140065146579805	0.649729889298893	0.216542836735348	-0.437959244202173	-1.20236785583189	97
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	0.0906432748538012	0.613735182140694	0.257206466468838	-0.526505458125695	-1.31725502503636	61
GOBP_AGGREPHAGY	0.740282685512368	0.88091078044188	0.05378728077603	0.408568564277819	0.776693717613951	17
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	0.24207492795389	0.696649102287389	0.101713902282311	0.480439788814279	1.14632600697553	103
GOBP_ALCOHOL_CATABOLIC_PROCESS	0.11551724137931	0.62891196488773	0.170932335370056	0.69269581111345	1.34747690949968	21
GOBP_ALCOHOL_METABOLIC_PROCESS	0.126742712294043	0.637234192367272	0.137250779610133	0.467458079294111	1.21597085064947	237
GOBP_ALDEHYDE_METABOLIC_PROCESS	0.148459383753501	0.649729889298893	0.193813302725311	-0.519471395950509	-1.26872434764521	51
GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.625796178343949	0.836948716525087	0.0567672387487446	0.407381199591092	0.884287884718996	46
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.252440725244073	0.705028146114925	0.0972150808846466	0.466345500128079	1.14217969510318	123
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	0.337517433751743	0.747572662738074	0.0808589150280032	0.436556542698317	1.06922017838173	123
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.243867243867244	0.696662231648026	0.101350743797099	0.48706318118988	1.15098807542473	93
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	0.474048442906574	0.79287385069757	0.0743625384422526	0.511249780543939	1.00151054427657	23
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.983240223463687	0.996556625460574	0.0619762736001998	-0.2501299262561	-0.624388872729483	56
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.43265306122449	0.779194296330982	0.132846300606183	-0.344037474191133	-1.00219445752257	184
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	0.0757363253856942	0.577355565557199	0.191892240384838	0.551182684959066	1.34595729005564	121
GOBP_AMIDE_METABOLIC_PROCESS	0.00140298979475904	0.229756281151254	0.45505986738723	0.55686827493712	1.4856161343009	329
GOBP_AMIDE_TRANSPORT	0.0792602377807133	0.587448184758347	0.181383128498408	0.508512168845242	1.28968538841113	182
GOBP_AMINE_BIOSYNTHETIC_PROCESS	0.406574394463668	0.772014309301046	0.0824344091527096	0.547291585086361	1.07211448125154	23
GOBP_AMINE_CATABOLIC_PROCESS	0.0512820512820513	0.548277167739493	0.271288554688953	0.803257741331215	1.49169589936781	15
GOBP_AMINE_METABOLIC_PROCESS	0.345256609642302	0.747572662738074	0.0855356947987884	0.492586371293806	1.08796176546157	54
GOBP_AMINE_TRANSPORT	0.449197860962567	0.782460309434725	0.101713902282311	-0.435343234789337	-1.01357461052926	39
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	0.896296296296296	0.956067916551787	0.0605092988656667	-0.30108330572224	-0.666029853672002	27
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	0.84703196347032	0.929168396291684	0.059476028695732	-0.348895306030957	-0.725733022732715	19
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	0.313725490196078	0.738928957678286	0.128788713061714	-0.449995425806496	-1.09904059684562	51
GOBP_AMINO_ACID_ACTIVATION	0.831295843520782	0.923603640275637	0.0636424081651019	-0.341174425961316	-0.744363936705019	25
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS	0.851985559566787	0.931081278847236	0.0483117581055019	0.35859000502114	0.672315609363937	16
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.359253499222395	0.752768804391957	0.0833634065110386	0.485429991251725	1.0721556686659	54
GOBP_AMINO_ACID_CATABOLIC_PROCESS	0.00959570761614991	0.328187415174128	0.380730400722792	0.703904861593996	1.59857460790837	66
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.216438356164384	0.682247027359592	0.156312403073186	-0.52974208586169	-1.19889971873592	35
GOBP_AMINO_ACID_METABOLIC_PROCESS	0.174311926605505	0.66903874508519	0.116739204791222	0.470814145802232	1.19087501932247	173
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.0388619526714853	0.525394669835342	0.321775918075361	-0.552432244825134	-1.40356775930935	67
GOBP_AMINO_ACID_TRANSPORT	0.390322580645161	0.768057835247254	0.123257226381337	-0.368178089366359	-1.02115032819829	102
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	0.689655172413793	0.857375601290225	0.051530912208539	0.394461391335718	0.822685040319602	33
GOBP_AMP_METABOLIC_PROCESS	0.17687074829932	0.672108843537415	0.157402899305283	-0.607474855577128	-1.26333564627419	18
GOBP_AMYLOID_BETA_CLEARANCE	0.606796116504854	0.835042754966064	0.0589694466690997	0.441256219336736	0.898805817781502	29
GOBP_AMYLOID_BETA_FORMATION	0.136150234741784	0.648505065480603	0.148261500475107	0.632163701957761	1.34076910293795	37
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	0.173708920187793	0.668964139446609	0.129442887745046	0.578190886691866	1.26317181357728	49
GOBP_AMYLOID_FIBRIL_FORMATION	0.769230769230769	0.895526274673194	0.0466015072985992	0.364849785269925	0.764759185189836	35
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.0579029733959311	0.549022446964128	0.234392647294686	0.656366072917602	1.43437454906518	50
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	0.0606060606060606	0.552698402494295	0.224966093540314	0.628954843872533	1.41659399106169	62
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	1	1	0.053457214108991	-0.197863237300123	-0.419260483994924	21
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	0.0966029723991507	0.61752162787864	0.144630528034484	0.415408811121732	1.16537287923939	825
GOBP_ANATOMICAL_STRUCTURE_MATURATION	0.477489768076398	0.79287385069757	0.062249042949858	0.399953191193217	0.99590162918851	156
GOBP_ANDROGEN_METABOLIC_PROCESS	0.6985559566787	0.863459903936749	0.0574877409561325	0.436390054319494	0.818181882322336	16
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.943850267379679	0.979451137452842	0.0618406035753285	-0.279151000427699	-0.649924803986614	39
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	0.741379310344828	0.880996353930844	0.0525898950623616	0.412648723777865	0.802711115188364	21
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	0.132508833922261	0.644551456660053	0.160801401070022	0.716591994700874	1.36224993560239	17
GOBP_ANIMAL_ORGAN_FORMATION	0.37037037037037	0.757493228700975	0.11331290842208	-0.445144958366725	-1.06096981996215	43
GOBP_ANIMAL_ORGAN_MATURATION	0.304812834224599	0.735930548913546	0.100633389423036	0.598601442834164	1.14668532664192	18
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	0.0292494398819432	0.474568055912696	0.352487857583619	-0.34803882338162	-1.14404489202272	654
GOBP_ANIMAL_ORGAN_REGENERATION	0.0906593406593407	0.613735182140694	0.248911114434702	-0.617092136226289	-1.38202349037414	33
GOBP_ANOIKIS	0.51294498381877	0.806072064302851	0.0670512579829467	0.473009716647404	0.963485309802345	29
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	0.739130434782609	0.880148741418764	0.0716527366829457	-0.369748687973705	-0.813557373014434	28
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	0.0406373216610344	0.532045674979322	0.321775918075361	-0.484078540554937	-1.3432741266205	121
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	0.756329113924051	0.888932270261384	0.0477342401407188	0.37111951384331	0.781579602923375	36
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	0.924242424242424	0.969636881320835	0.0365314928349125	0.297667757802093	0.670436615829146	62
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	0.343804537521815	0.747572662738074	0.0922597260527354	0.577266555690825	1.11486731583878	20
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	0.315884476534296	0.741014130151053	0.099233334377119	0.615234887298988	1.15349567016512	16
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	0.668810289389068	0.85058474161156	0.0541200569620232	0.417502119703585	0.856074411944567	31
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.789655172413793	0.904303742234777	0.0496901392724606	0.389293945208178	0.75727988210707	21
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.666666666666667	0.849765258215962	0.0919686140000427	-0.327065331234889	-0.905218630845616	115
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	0.0284042379554275	0.474185312275316	0.352487857583619	-0.710229784556908	-1.54905895101285	23
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	0.0700808625336927	0.559733072916667	0.282013350011725	-0.64870139478856	-1.44480398990147	32
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	0.946927374301676	0.980609531121409	0.0637845390312975	-0.277446131706475	-0.692577173840416	56
GOBP_AORTA_DEVELOPMENT	0.206611570247934	0.680079951476992	0.160801401070022	-0.48833853992621	-1.18938615184305	49
GOBP_AORTA_MORPHOGENESIS	0.196642685851319	0.676541919618843	0.153158808683073	-0.560945868568441	-1.23017717822299	24
GOBP_AORTIC_VALVE_MORPHOGENESIS	0.32998324958124	0.746695999147883	0.0922597260527354	0.562483976076849	1.12893714224151	27
GOBP_APICAL_JUNCTION_ASSEMBLY	0.0320450385959501	0.486569834945562	0.321775918075361	0.70854480297189	1.52739798015224	43
GOBP_APOPTOTIC_CELL_CLEARANCE	0.405772495755518	0.772014309301046	0.0815265143256594	0.530309658744785	1.05714138168242	26
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	0.759365994236311	0.891283158422756	0.0432768714901103	0.347627014071177	0.823793541089938	91
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.920987654320988	0.968536225487353	0.059221919380382	-0.292100385584766	-0.64615863241529	27
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	0.841232227488152	0.927242830234536	0.0615706755421678	-0.338073658812016	-0.716358065063218	21
GOBP_APOPTOTIC_SIGNALING_PATHWAY	0.464203233256351	0.789055770867435	0.0557104226766671	0.363881686497638	0.991103250074912	482
GOBP_APPENDAGE_DEVELOPMENT	0.525735294117647	0.813683022714036	0.111918316325105	-0.345370165610771	-0.971673613509284	136
GOBP_APPENDAGE_MORPHOGENESIS	0.674785100286533	0.851520223537874	0.0484087618816951	0.365975409990498	0.879096742102576	107
GOBP_ARACHIDONATE_METABOLIC_PROCESS	0.427109974424552	0.77798262820235	0.102080107662747	-0.470605442925191	-1.03547230950483	28
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	0.385026737967914	0.768057835247254	0.0870515867946735	0.565845663847496	1.08393811549438	18
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	0.502232142857143	0.799703270708644	0.0847985102819124	-0.472745696536867	-0.967548016244386	16
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	0.0562700964630225	0.548277167739493	0.241339976815091	0.727601668895535	1.49192337339954	31
GOBP_ARTERY_DEVELOPMENT	0.154798761609907	0.651594787241702	0.199915231309662	-0.461094097531767	-1.21497517294965	82
GOBP_ARTERY_MORPHOGENESIS	0.253481894150418	0.705028146114925	0.144630528034484	-0.456835369066202	-1.13226597429304	54
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.84452296819788	0.929052770847596	0.0477342401407188	0.352261461475381	0.669653243070837	17
GOBP_ASSOCIATIVE_LEARNING	0.0422137055591329	0.538336307567077	0.321775918075361	-0.569705185728441	-1.42043127135543	59
GOBP_ASTROCYTE_ACTIVATION	0.581140350877193	0.827316502636479	0.0760837160951725	-0.453314913136802	-0.911505066931226	15
GOBP_ASTROCYTE_DEVELOPMENT	0.158924205378973	0.655647067795318	0.173747838999571	-0.579554633722567	-1.26445458940196	25
GOBP_ASTROCYTE_DIFFERENTIATION	0.0784313725490196	0.586561974720094	0.271288554688953	-0.561745804753658	-1.371972711557	51
GOBP_ASYMMETRIC_CELL_DIVISION	0.461538461538462	0.786536555614851	0.0787113806986485	0.554351117212981	1.02946195947783	15
GOBP_ATP_BIOSYNTHETIC_PROCESS	0.101208459214502	0.619270185154802	0.170932335370056	0.592765233416324	1.34065515128687	64
GOBP_ATP_METABOLIC_PROCESS	0.225409836065574	0.687609433956875	0.102821842840815	0.462577651106532	1.15166044677633	157
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.791728212703102	0.905601728723404	0.0425023180036553	0.341318009923845	0.78541122056798	76
GOBP_ATP_TRANSPORT	0.672161172161172	0.85058474161156	0.059989249649033	0.445245840114123	0.826847174616832	15
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	0.146919431279621	0.649729889298893	0.178219874951973	-0.611092597116612	-1.29486902938016	21
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.47415329768271	0.79287385069757	0.0758886900606117	0.528458902397512	1.01231976027896	18
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.978964401294498	0.995169546571617	0.0369160593316849	0.265909984270544	0.566927257115582	40
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0.351415094339623	0.74888184566493	0.109250039480711	-0.509362321110384	-1.11095349699672	23
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION	0.35650623885918	0.750780744296828	0.0913924325943768	0.58181764785613	1.1145341655362	18
GOBP_AUTOPHAGOSOME_MATURATION	0.0481366459627329	0.548277167739493	0.257206466468838	0.662051343209613	1.46820468543485	56
GOBP_AUTOPHAGOSOME_ORGANIZATION	0.128057553956835	0.642905004463582	0.14641623786055	0.526947768280084	1.26617735777008	108
GOBP_AUTOPHAGY_OF_MITOCHONDRION	0.274820143884892	0.723773027318188	0.0940503465727813	0.476108463024372	1.1326945844293	99
GOBP_AXIS_ELONGATION	0.633734939759036	0.836948716525087	0.0764767053228531	-0.405516520919297	-0.871256127558178	22
GOBP_AXIS_SPECIFICATION	0.693270735524257	0.860706880674339	0.051218434854034	0.385707087410932	0.847406751592763	53
GOBP_AXONAL_FASCICULATION	0.0688073394495413	0.55543890818057	0.261663521711573	-0.711657670892577	-1.45732516946629	17
GOBP_AXONAL_TRANSPORT	0.816326530612245	0.915506885520483	0.0732558655828455	-0.322498503834237	-0.803524766250879	58
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	0.274553571428571	0.723773027318188	0.122107920287081	-0.572266939056654	-1.17123380646857	16
GOBP_AXONEME_ASSEMBLY	0.54945054945055	0.816434788429595	0.0913924325943768	-0.420166554642739	-0.940994082240095	33
GOBP_AXON_DEVELOPMENT	0.52720677146312	0.814730143624848	0.0519512476197082	0.363272060298044	0.972283800833455	347
GOBP_AXON_EXTENSION	0.700581395348837	0.863521833463049	0.0473534245254193	0.359286144074406	0.843900312131233	87
GOBP_AXO_DENDRITIC_TRANSPORT	0.657777777777778	0.847266998118938	0.0511147954416412	0.380420703539058	0.871805769424139	73
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	0.796819787985866	0.907134433962264	0.0503964322442957	0.380079808225011	0.722536252298518	17
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	0.181962025316456	0.674713471093044	0.126875729929857	0.611639798909363	1.28811655903804	36
GOBP_BASE_EXCISION_REPAIR	0.0983606557377049	0.61752162787864	0.237793834423688	-0.564136620146778	-1.36813530083853	47
GOBP_BASIC_AMINO_ACID_TRANSPORT	0.646520146520147	0.842212258450696	0.0618406035753285	0.459110626884956	0.852594882366756	15
GOBP_BEHAVIOR	0.0823851513239061	0.59646849558508	0.287805130535564	-0.364910711502552	-1.15679424844497	402
GOBP_BICARBONATE_TRANSPORT	0.141552511415525	0.649729889298893	0.178219874951973	-0.633829095374059	-1.3184204468516	19
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.0456692913385827	0.548277167739493	0.266350657088526	0.728065945798894	1.51689264368038	34
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	0.435075885328836	0.779412650015758	0.0774767547848578	0.519510277754008	1.03603621103134	25
GOBP_BILE_ACID_METABOLIC_PROCESS	0.34488188976378	0.747572662738074	0.0862865626267245	0.536540909464985	1.11785884684933	34
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	0.930851063829787	0.97290415867727	0.0434506826723125	0.306873143220105	0.589138933654932	19
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	0.407670454545455	0.772014309301046	0.072003313661988	0.425407646484996	1.02930966232057	113
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	0.631578947368421	0.836948716525087	0.0813027345384498	-0.396495316741654	-0.884700824349142	31
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	0.419444444444444	0.775345073774393	0.0694481442003175	0.414492182212679	1.01832391123556	129
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	0.377483443708609	0.762961249229951	0.127505315300183	-0.373232456760341	-1.03825503943099	110
GOBP_BLASTOCYST_DEVELOPMENT	0.602639296187683	0.833012501382896	0.0546808488785442	0.387729647337634	0.906059881882658	84
GOBP_BLASTOCYST_FORMATION	0.109717868338558	0.619270185154802	0.166933848713193	0.657648969848966	1.37158662713298	33
GOBP_BLASTOCYST_GROWTH	0.814220183486238	0.915486116066283	0.0615706755421678	-0.369338182576908	-0.756326885142943	17
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.384364820846906	0.768057835247254	0.125033367555272	-0.372186792582652	-1.02179698611401	97
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.706422018348624	0.866020224232198	0.0684714904492087	-0.402682888517224	-0.824609826819561	17
GOBP_BLOOD_VESSEL_MORPHOGENESIS	0.352128883774453	0.74888184566493	0.0687943095604775	0.387258710633715	1.05165628651843	447
GOBP_BLOOD_VESSEL_REMODELING	0.30958904109589	0.737354854703947	0.128142916898415	-0.488749933855948	-1.10612725299889	35
GOBP_BODY_FLUID_SECRETION	0.695454545454545	0.861888839626592	0.0495901956956338	0.375013174534965	0.841295982848718	59
GOBP_BODY_MORPHOGENESIS	0.604166666666667	0.833612478189956	0.083129129135339	-0.380266041061426	-0.894629698226105	40
GOBP_BONE_DEVELOPMENT	0.0957854406130268	0.61752162787864	0.287857117255149	-0.427406268265881	-1.23240516584138	163
GOBP_BONE_GROWTH	0.55	0.816434788429595	0.088894528862045	-0.418839308636376	-0.926795997936558	30
GOBP_BONE_MATURATION	0.319787985865724	0.743074921210964	0.0972150808846466	0.603354088920187	1.14698332503708	17
GOBP_BONE_MINERALIZATION	0.70203488372093	0.863905911011304	0.0472587336673259	0.358893571239377	0.842978227203999	87
GOBP_BONE_MORPHOGENESIS	0.328220858895706	0.746695999147883	0.132147260608774	-0.411911990694251	-1.06987660806455	77
GOBP_BONE_REMODELING	0.125730994152047	0.634001303356142	0.216542836735348	-0.51267881645494	-1.28705520463024	62
GOBP_BONE_RESORPTION	0.179419525065963	0.674713471093044	0.169570644405628	-0.50855798411167	-1.21986694351254	44
GOBP_BRAIN_MORPHOGENESIS	0.60377358490566	0.833612478189956	0.0778840111977068	-0.405526102265491	-0.884479716625255	23
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	0.441025641025641	0.780188878337026	0.0774767547848578	0.525869658818952	1.03894659176703	24
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	0.402376910016978	0.769243864321762	0.0819778796501272	0.531572831285289	1.05965944248473	26
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	0.478458049886621	0.79287385069757	0.0883594442500905	-0.480772293848445	-0.999838546375249	18
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	0.571428571428571	0.823268897001616	0.0787113806986485	-0.44640543968925	-0.928367486279486	18
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	0.125	0.632761884542576	0.237793834423688	-0.440861415385342	-1.22012184410305	118
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	0.410087719298246	0.774581633287078	0.0952879846194844	-0.530985561167831	-1.06768168318728	15
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	0.781553398058252	0.899773354007557	0.0472587336673259	0.357656539909367	0.762533387817315	40
GOBP_B_CELL_ACTIVATION	0.0451814790255941	0.545189846908835	0.321775918075361	-0.457585570128486	-1.32415847086027	171
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.627840909090909	0.836948716525087	0.0857844408075645	-0.360296756789198	-0.900691479510765	57
GOBP_B_CELL_APOPTOTIC_PROCESS	0.317626527050611	0.742063604977616	0.096887770327544	0.589752734857443	1.13898170964064	20
GOBP_B_CELL_DIFFERENTIATION	0.114754098360656	0.627070622063258	0.241339976815091	-0.452024494646157	-1.23923180403003	96
