pathway	pval	padj	log2err	ES	NES	size
HALLMARK_ESTROGEN_RESPONSE_LATE	0.383879781420765	0.533166363084396	0.0730744399126987	0.423985668656396	1.04602352804763	136
HALLMARK_FATTY_ACID_METABOLISM	0.00584713656396192	0.0840695913676917	0.407017918923954	0.627101277433422	1.54095847564513	129
HALLMARK_G2M_CHECKPOINT	0.69281045751634	0.721677559912854	0.0430173196927508	0.349466627679579	0.879872885319118	171
HALLMARK_GLYCOLYSIS	0.447089947089947	0.58717253839205	0.0639271933359996	0.405423397415263	1.01598277686561	162
HALLMARK_HEDGEHOG_SIGNALING	0.12085308056872	0.398550724637681	0.197822021315103	-0.60766530054872	-1.3483235419785	26
HALLMARK_HEME_METABOLISM	0.481481481481481	0.58717253839205	0.118287526124085	-0.342841773685983	-0.986917411756789	147
HALLMARK_HYPOXIA	0.0633245382585752	0.316622691292876	0.204294756516886	0.52633224934991	1.31937633067374	164
HALLMARK_IL2_STAT5_SIGNALING	0.204918032786885	0.426912568306011	0.108820126769161	0.475107826674653	1.17807768343252	147
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.50074294205052	0.596122550060143	0.0640703750499722	0.435681452649125	0.981551304959197	60
HALLMARK_INFLAMMATORY_RESPONSE	0.377410468319559	0.533166363084396	0.0743625384422526	0.426482812186394	1.04409324976931	127
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.414473684210526	0.560099573257468	0.120433371642259	-0.386117293985823	-1.00898059384441	79
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.612080536912752	0.66079295154185	0.0498907356726307	0.368887012990342	0.918841623152336	151
HALLMARK_KRAS_SIGNALING_DN	0.292825768667643	0.504872014944212	0.0913924325943768	0.487611887536832	1.12067259699595	71
HALLMARK_KRAS_SIGNALING_UP	0.233606557377049	0.449243379571248	0.100633389423036	0.469889281146076	1.15464582269762	129
HALLMARK_MITOTIC_SPINDLE	0.155440414507772	0.39985590778098	0.12384217120105	0.476584022312417	1.21053703796064	189
HALLMARK_MTORC1_SIGNALING	0.0112204236173605	0.112204236173605	0.380730400722792	-0.457640957821104	-1.34196553935	184
HALLMARK_MYC_TARGETS_V1	0.620286085825748	0.66079295154185	0.0478299633114229	0.365293442908162	0.924441713809405	181
HALLMARK_MYC_TARGETS_V2	0.59789156626506	0.66079295154185	0.0562940749700968	0.40365681240921	0.899423592300992	55
HALLMARK_MYOGENESIS	0.191881918819188	0.421940928270042	0.195789002148949	-0.400393066984914	-1.14649033646091	142
HALLMARK_NOTCH_SIGNALING	0.131979695431472	0.398550724637681	0.195789002148949	-0.580251436882573	-1.31042505346532	29
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.100260416666667	0.358072916666667	0.158514105424824	0.50173456649474	1.26692215335422	178
HALLMARK_P53_PATHWAY	0.194092827004219	0.421940928270042	0.208955027549354	-0.386524956090702	-1.11896484370594	172
HALLMARK_PANCREAS_BETA_CELLS	0.264084507042254	0.489045383411581	0.108820126769161	0.623093031236975	1.1988484394327	19
HALLMARK_PEROXISOME	0.522302158273381	0.60732809101556	0.0605092988656667	0.412081902913881	0.962028618726518	84
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0891089108910891	0.346784363177806	0.276500599254472	-0.481964259069373	-1.28650729345203	85
HALLMARK_PROTEIN_SECRETION	0.159942363112392	0.39985590778098	0.129442887745046	0.525307530793609	1.23950521595279	92
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0503048780487805	0.316622691292876	0.248911114434702	0.67604667510169	1.47448107224802	43
HALLMARK_SPERMATOGENESIS	0.621145374449339	0.66079295154185	0.053347785067549	0.396712474516436	0.902200203681002	65
HALLMARK_TGF_BETA_SIGNALING	0.80640243902439	0.811347517730496	0.0431036828790402	0.347292397998216	0.765480181307606	51
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.00532388448226748	0.0840695913676917	0.407017918923954	0.594799023596495	1.4955461460681	166
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.33048433048433	0.516363636363636	0.083129129135339	0.454620198066302	1.0853859472347	104
HALLMARK_UV_RESPONSE_DN	0.0625	0.316622691292876	0.208955027549354	0.545334097277054	1.34379458564593	133
HALLMARK_UV_RESPONSE_UP	0.00672556730941534	0.0840695913676917	0.407017918923954	0.624925510146124	1.53992116238376	133
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.3408	0.516363636363636	0.0878312634480124	0.520547332706265	1.10018632411925	36
HALLMARK_XENOBIOTIC_METABOLISM	0.0582655826558266	0.316622691292876	0.216542836735348	0.535114002896698	1.32875704251489	148
