pathway	pval	padj	log2err	ES	NES	size
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.3472	0.663635443037975	0.086794975677172	0.479754386441798	1.07511396615993	59
KEGG_ERBB_SIGNALING_PATHWAY	0.474431818181818	0.7184140969163	0.102080107662747	-0.377577539285334	-0.987616810251296	70
KEGG_ETHER_LIPID_METABOLISM	0.153846153846154	0.607975222609369	0.172324344900946	-0.614175863605778	-1.28877038292991	19
KEGG_FATTY_ACID_METABOLISM	0.240204429301533	0.618852459016393	0.112843355675562	0.587497226090828	1.2053391749111	33
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.708133971291866	0.847982238474599	0.0511147954416412	0.380631442727787	0.840034531003654	52
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.228985507246377	0.618852459016393	0.156312403073186	-0.431153701892481	-1.12647438744775	72
KEGG_FOCAL_ADHESION	0.10228802153432	0.607975222609369	0.159646701919906	0.501100095961485	1.25244731375915	160
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.967213114754098	0.967213114754098	0.0544555953940371	-0.254495188099547	-0.56268070994636	27
KEGG_GALACTOSE_METABOLISM	0.779896013864818	0.868016437344168	0.0504983044100709	0.394602761013689	0.765491635701053	20
KEGG_GAP_JUNCTION	0.0315070123143672	0.534116841624829	0.321775918075361	-0.555059748120653	-1.41734193438804	63
KEGG_GLIOMA	0.154666666666667	0.607975222609369	0.184706471207739	-0.503310417634775	-1.23525974321842	52
KEGG_GLUTATHIONE_METABOLISM	0.0231415790682889	0.534116841624829	0.352487857583619	0.738685073922078	1.57524261929763	41
KEGG_GLYCEROLIPID_METABOLISM	0.623089983022071	0.80054622861274	0.059989249649033	0.428394759024451	0.879761340080537	32
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.167464114832536	0.607975222609369	0.133554954557592	0.566254347108399	1.24969498445289	52
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.267605633802817	0.631382042253521	0.107972360317345	0.606964122271653	1.18136646786072	21
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.613976705490849	0.80054622861274	0.0597317976364411	0.419041870023902	0.898802741554464	42
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.114130434782609	0.607975222609369	0.176694268938498	0.748050154635054	1.39877255631759	17
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.52536231884058	0.75552104899931	0.0714786287425507	0.516859657870377	0.966471432987659	17
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.909734513274336	0.934489193907652	0.0444181153081573	0.317487488238057	0.603238044093034	18
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.872791519434629	0.907940356406837	0.0462302524077616	0.358464640914924	0.699497062046819	24
KEGG_GNRH_SIGNALING_PATHWAY	0.382530120481928	0.67838266384778	0.119887845115423	-0.396561470036845	-1.03600814610442	76
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.00049731906724397	0.0750951791538395	0.477270815362862	-0.801008197731913	-1.82355541565317	32
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.565365025466893	0.771511794479992	0.0646484568421928	0.450215520601856	0.924572958436073	32
KEGG_HISTIDINE_METABOLISM	0.25	0.618852459016393	0.114266502484433	0.647130548230832	1.21006385148286	17
KEGG_HOMOLOGOUS_RECOMBINATION	0.818661971830986	0.876723104584957	0.0489954089862481	0.368167134727605	0.716583223910706	21
KEGG_HUNTINGTONS_DISEASE	0.939068100358423	0.945328554360812	0.0766746872490091	-0.270556816130347	-0.777943701695817	140
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.0547504025764895	0.543284628013455	0.245041785430996	0.647837264205138	1.44572473801117	55
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.0894308943089431	0.607975222609369	0.190023305279108	0.623603760026758	1.36169662794632	47
KEGG_INSULIN_SIGNALING_PATHWAY	0.0434173669467787	0.534116841624829	0.257206466468838	0.575034474383705	1.39262217308162	113
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.664705882352941	0.836421568627451	0.0502948063662358	0.375994725456334	0.881831797263913	86
KEGG_LEISHMANIA_INFECTION	0.522167487684729	0.75552104899931	0.0880945010398517	-0.409387616232343	-0.948800624729245	36
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.24438202247191	0.618852459016393	0.148261500475107	-0.441201467028311	-1.13785676276421	67
KEGG_LONG_TERM_DEPRESSION	0.761047463175123	0.868016437344168	0.0489954089862481	0.369915713948455	0.802593999216521	45
KEGG_LONG_TERM_POTENTIATION	0.704838709677419	0.847982238474599	0.0518457624865066	0.385195665579096	0.848794316768277	51
KEGG_LYSINE_DEGRADATION	0.550918196994992	0.771511794479992	0.0650877566917313	0.446480843786935	0.932298006559524	35
KEGG_LYSOSOME	0.0352609308885755	0.534116841624829	0.287857117255149	0.589123121969728	1.411734256543	105
KEGG_MAPK_SIGNALING_PATHWAY	0.00683208285228664	0.515822255347641	0.407017918923954	0.580367186458113	1.48732416614515	196
KEGG_MELANOGENESIS	0.25	0.618852459016393	0.147331213699377	-0.429761469477973	-1.12411255303509	70
KEGG_MELANOMA	0.0390706160430133	0.534116841624829	0.321775918075361	-0.561804018815774	-1.38458114858187	53
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.245901639344262	0.618852459016393	0.133554954557592	-0.535743297026091	-1.18451127100183	27
KEGG_MISMATCH_REPAIR	0.243119266055046	0.618852459016393	0.132846300606183	-0.569066808048301	-1.22452059437093	22
KEGG_MTOR_SIGNALING_PATHWAY	0.224390243902439	0.618852459016393	0.114266502484433	0.558443009217737	1.21058222304903	44
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.492845786963434	0.727164336259891	0.0681513438679483	0.43224823969983	0.976339511519187	62
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.0462946857981339	0.534116841624829	0.321775918075361	-0.527183336926549	-1.37585067479913	73
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.0779944289693593	0.592931937172775	0.188204146308491	0.549058668522254	1.32990319852196	112
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.280797101449275	0.640955065494943	0.106729884364606	0.629842525644113	1.17036757209792	16
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.427835051546392	0.687266944505374	0.102449405629826	-0.427261818329455	-1.01658945343351	43
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.717781402936378	0.847982238474599	0.051530912208539	0.379584230435434	0.826694258510822	46
KEGG_NOTCH_SIGNALING_PATHWAY	0.343434343434343	0.663635443037975	0.115240003147781	-0.469167097835381	-1.0950610033126	38
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.620947630922693	0.80054622861274	0.0793434960134973	-0.368894387469955	-0.878708594746862	42
KEGG_N_GLYCAN_BIOSYNTHESIS	0.586991869918699	0.791390824622532	0.0607719451853533	0.425578119758427	0.922560221534273	44
KEGG_OLFACTORY_TRANSDUCTION	0.226666666666667	0.618852459016393	0.135740943810425	-0.604336335860255	-1.24008297154853	17
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.353982300884956	0.66551133932392	0.104732821580651	-0.552759983674283	-1.12065543719498	15
KEGG_OOCYTE_MEIOSIS	0.938775510204082	0.945328554360812	0.0339723613634993	0.293600350093655	0.689606002586614	90
KEGG_OXIDATIVE_PHOSPHORYLATION	0.843795620437956	0.884813463098135	0.0390355298112393	0.332198825045671	0.778038043994596	88
KEGG_O_GLYCAN_BIOSYNTHESIS	0.87787610619469	0.907940356406837	0.0460457683018055	0.334610001479257	0.635771456527333	18
KEGG_P53_SIGNALING_PATHWAY	0.0199607599959001	0.534116841624829	0.352487857583619	-0.591355579630587	-1.49223736270279	57
KEGG_PANCREATIC_CANCER	0.781789638932496	0.868016437344168	0.0458620343117985	0.3508399230988	0.795938595696126	64
KEGG_PARKINSONS_DISEASE	0.475770925110132	0.7184140969163	0.065981614400873	0.423399977250099	0.993094925541936	87
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.234536082474227	0.618852459016393	0.144630528034484	-0.497293796417934	-1.18321742549569	43
KEGG_PATHWAYS_IN_CANCER	0.314110429447853	0.640955065494943	0.0778840111977068	0.408143195746936	1.07166004203099	259
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.701176470588235	0.847982238474599	0.070113215764256	-0.391634219384431	-0.818838005597883	20
KEGG_PEROXISOME	0.450858034321373	0.701851166830178	0.0716527366829457	0.443906892520097	1.00671661616315	65
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.130990415335463	0.607975222609369	0.153158808683073	0.571910316280013	1.28693091846614	61
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.305882352941176	0.640955065494943	0.118287526124085	-0.552491423150326	-1.15516201764348	20
KEGG_PPAR_SIGNALING_PATHWAY	0.684552845528455	0.847982238474599	0.0535669384770951	0.393423668277056	0.852856408051557	44
KEGG_PRION_DISEASES	0.715596330275229	0.847982238474599	0.0678338263479455	-0.370548928244157	-0.805212601443712	23
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.396011396011396	0.687266944505374	0.11378726182188	-0.391629307955613	-1.02689902970983	71
KEGG_PROPANOATE_METABOLISM	0.0689655172413793	0.578544061302682	0.224966093540314	0.712781261629131	1.43973290218257	28
KEGG_PROSTATE_CANCER	0.141566265060241	0.607975222609369	0.206587922696891	-0.467029773805152	-1.22429755970394	77
KEGG_PROTEASOME	0.433993399339934	0.689821087371895	0.0764767053228531	0.47772064663817	1.01197679971827	38
KEGG_PROTEIN_EXPORT	0.793286219081272	0.874351964096877	0.0506004243853618	0.386057554894509	0.750620906053756	22
KEGG_PURINE_METABOLISM	0.229681978798587	0.618852459016393	0.173747838999571	-0.399206830713821	-1.11906182342695	122
KEGG_PYRIMIDINE_METABOLISM	0.722466960352423	0.847982238474599	0.0464154956843849	0.36477936883085	0.855598865359227	87
KEGG_PYRUVATE_METABOLISM	0.32258064516129	0.649462365591398	0.0943563635421779	0.543853370909578	1.1168698036556	32
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.200819672131148	0.618852459016393	0.110122263835536	0.465685529661537	1.15882356134285	154
KEGG_REGULATION_OF_AUTOPHAGY	0.0785340314136126	0.592931937172775	0.211400189384923	0.752379455241023	1.44531055592037	19
KEGG_RENAL_CELL_CARCINOMA	0.61968085106383	0.80054622861274	0.0828962134571565	-0.350192191129016	-0.895821177038678	60
KEGG_RETINOL_METABOLISM	0.264492753623188	0.631382042253521	0.110564716336619	0.643890559448906	1.19647149894861	16
KEGG_RIBOSOME	0.562111801242236	0.771511794479992	0.0972150808846466	-0.359673692021667	-0.951517903694326	84
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.742251223491028	0.855572020970574	0.0499913914024592	0.37425513421513	0.815088051257892	46
KEGG_RNA_DEGRADATION	0.837662337662338	0.884813463098135	0.0442407423477375	0.341206812265424	0.746786521263202	49
KEGG_RNA_POLYMERASE	0.936206896551724	0.945328554360812	0.0419081748591401	0.299233163912289	0.604415203794838	28
KEGG_SELENOAMINO_ACID_METABOLISM	0.173144876325088	0.608020379653217	0.13880510939114	0.662738451865057	1.28857816900267	22
KEGG_SMALL_CELL_LUNG_CANCER	0.291044776119403	0.640955065494943	0.0928481214159878	0.485125474405409	1.12594905219415	76
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.292929292929293	0.640955065494943	0.0995791200495904	0.542997639905514	1.14047159195464	37
KEGG_SPHINGOLIPID_METABOLISM	0.178633975481611	0.613039324948257	0.135740943810425	0.63131050339472	1.25935438996647	26
KEGG_SPLICEOSOME	0.81418439716312	0.876723104584957	0.0393561959521291	0.337040734832919	0.806065705556052	106
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.152512998266898	0.607975222609369	0.147331213699377	0.680382883508872	1.31987775519426	20
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.423340961098398	0.687266944505374	0.0959206777921745	-0.507379558898407	-1.04651347449854	18
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.123188405797101	0.607975222609369	0.169570644405628	0.742771825008783	1.38021175462749	16
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.263076923076923	0.631382042253521	0.100633389423036	0.507256535301218	1.15779459360792	70
KEGG_THYROID_CANCER	0.458844133099825	0.706994531612995	0.0766746872490091	0.506534117469794	1.01044725388409	26
KEGG_TIGHT_JUNCTION	0.491851851851852	0.727164336259891	0.0647943366000727	0.418772316520881	0.974532555049178	83
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.811145510835913	0.876723104584957	0.0435378240914002	0.342605802545565	0.778738267310309	66
KEGG_TRYPTOPHAN_METABOLISM	0.0236569738213545	0.534116841624829	0.352487857583619	0.778701920889399	1.51953538424903	24
KEGG_TYPE_II_DIABETES_MELLITUS	0.625592417061611	0.80054622861274	0.0762797180809272	-0.404165382552903	-0.903519790834177	28
KEGG_TYROSINE_METABOLISM	0.159010600706714	0.607975222609369	0.14551614609036	0.670220008612434	1.30784706059937	24
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.658385093167702	0.835429824103554	0.0532386494755899	0.389424401824776	0.887307799225412	69
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.36140350877193	0.66551133932392	0.135002033828631	-0.365491423859147	-1.03163336431352	124
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.127090301003344	0.607975222609369	0.159646701919906	0.618863778610724	1.319724242472	41
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.212893553223388	0.618852459016393	0.112378519110475	0.512894107095404	1.19236842230074	79
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.0585908070533588	0.543284628013455	0.321775918075361	-0.621473074519665	-1.45033850786937	37
KEGG_VEGF_SIGNALING_PATHWAY	0.703403565640194	0.847982238474599	0.0521630305460055	0.383451290554336	0.857505140603431	56
KEGG_VIBRIO_CHOLERAE_INFECTION	0.169105691056911	0.607975222609369	0.134273452883202	0.586534114175574	1.27147759057346	44
KEGG_VIRAL_MYOCARDITIS	0.148211243611584	0.607975222609369	0.148261500475107	0.645893657100592	1.3251482613972	33
KEGG_WNT_SIGNALING_PATHWAY	0.369230769230769	0.669088975540588	0.0762797180809272	0.437361858105619	1.0608129628444	116
