gene_id	gene_name	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
SAUSA300_RS01240	SAUSA300_RS01240	379.038774	366.635171	367.679245	390.592232	86.081577	79.291977	91.174756	86.595884	86.243739	86.236302	84.91009	86.110848	355.761352	367.848498	371.91775	365.467916	515.011379	511.918504	541.099117	522.078367	426.774952	445.404865	427.51845	452.135773	444.011322	415.963695	442.808385	417.332883	1827.230078	1909.294442	1873.052675	1760.709521
SAUSA300_RS01245	SAUSA300_RS01245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAUSA300_RS01250	SAUSA300_RS01250	919.836326	927.966455	910.772453	874.556251	1024.691655	985.32366	1013.914616	997.266116	1005.636888	1001.493734	983.688589	975.322453	4766.73466	4813.726865	4785.302267	4790.870619	1808.263832	1882.760174	1859.639312	1890.248479	3648.096102	3670.515482	3716.887605	3664.657441	3707.680862	3703.429704	3698.866694	3621.161074	13153.865033	13681.35369	13499.182269	12706.683246
SAUSA300_RS01260	SAUSA300_RS01260	3.270506	2.840809	1.850205	3.264851	4.715835	5.315652	5.353821	6.073708	4.732479	3.711767	4.992524	5.922611	9.846572	11.025703	12.029399	12.701755	4.195755	5.362229	8.496131	5.681349	9.626122	7.513459	7.329427	8.666453	6.260831	9.307133	9.023647	8.198799	52.808999	58.209542	55.706526	52.683744
SAUSA300_RS01265	SAUSA300_RS01265	20.529103	15.809006	17.234191	16.299562	22.445904	21.147832	23.887123	22.791757	27.302883	22.013876	21.742399	18.808544	25.118492	30.71578	28.045435	24.294037	11.313055	12.823916	13.338787	15.09147	34.774757	36.654394	35.314218	37.04044	33.237586	43.324935	42.02181	32.646149	12.304002	14.682549	16.166713	14.677995
SAUSA300_RS01270	SAUSA300_RS01270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAUSA300_RS01275	SAUSA300_RS01275	2.310674	2.078666	2.133103	1.747085	1.709573	0.939361	1.634036	1.314317	0.968392	1.438915	0.860798	1.281543	2.357506	2.047952	2.499669	2.785246	2.858007	1.928912	1.974961	2.547097	17.350271	17.362983	18.272637	16.523223	18.88279	20.772136	18.827065	18.417378	0.618212	1.067555	0.447393	0.509024
SAUSA300_RS01280	SAUSA300_RS01280	2.232071	4.572788	0.437938	1.787455	1.081981	0.54086	1.090706	0	1.114746	1.606753	3.268656	0	5.206817	4.569343	3.180067	1.314001	3.010594	3.307545	4.8614	2.95611	27.325792	13.686431	20.745041	33.043769	24.341892	25.436503	29.332245	22.935742	1.251823	0.62952	0	1.206177
SAUSA300_RS01285	SAUSA300_RS01285	1.121867	2.299508	2.200753	2.247143	1.328102	0	2.678802	4.086448	1.367024	0	0	1.328072	4.938905	6.577514	6.395998	9.923096	4.725223	3.544706	6.089592	3.70199	47.259574	32.775038	34.765181	47.362921	37.107335	29.472151	27.04204	41.868665	3.379634	1.701322	0	3.254808
SAUSA300_RS01290	SAUSA300_RS01290	1.358982	1.781692	0.849637	0.986831	0.90399	1.354773	0.909782	1.081148	1.24143	0.745941	1.694713	1.20492	3.068427	3.432405	3.35087	2.183832	1.305535	1.578079	2.152505	3.554904	32.233798	30.287659	22.156589	32.013324	29.914364	29.74111	29.05013	32.180324	1.424209	2.070202	1.602414	1.671554
SAUSA300_RS01295	SAUSA300_RS01295	1.062814	1.385529	0.596589	1.516308	2.59087	2.773846	3.539235	3.41489	2.668552	2.565453	2.204712	2.590234	6.210287	4.005837	7.159706	5.593231	5.616006	4.219127	4.607253	4.001228	47.710634	64.069137	54.28034	52.353863	52.736361	54.87064	50.497095	52.632749	3.916031	3.155548	3.574762	4.518907
SAUSA300_RS01300	SAUSA300_RS01300	15.175869	10.058947	19.843756	0	6.080542	6.112773	0	0	6.249469	0	0	0	24.331128	32.189737	0	49.132027	37.893057	16.271715	27.905553	16.893771	114.375695	77.848499	112.942294	118.32726	65.133493	82.951924	102.007285	59.514283	0	16.21798	16.569893	23.520109
SAUSA300_RS01305	SAUSA300_RS01305	3.385875	3.318495	3.326001	1.844441	7.128089	4.685887	7.174904	7.30736	5.602969	5.015005	3.211278	5.063483	8.636	6.978206	9.445459	7.707457	6.181185	5.705973	5.514416	5.939355	40.465244	47.170335	42.357308	44.686431	44.714529	40.218428	40.517884	37.938336	8.542161	5.605205	8.255218	4.96517
SAUSA300_RS01310	SAUSA300_RS01310	89.866008	92.407676	93.583775	84.153662	31.009825	30.086255	28.227629	29.410849	32.251277	29.760806	28.149693	27.136449	129.147017	138.610021	144.046467	141.250911	47.028677	42.842789	41.565615	45.541303	62.207485	59.038707	69.781353	54.413892	66.746734	56.051681	63.713572	62.416669	87.898928	88.921895	87.285407	96.247582
SAUSA300_RS01315	SAUSA300_RS01315	64.079959	68.869787	64.848672	67.253079	12.065259	10.497575	9.252093	9.032037	11.439545	13.311534	13.162175	9.955261	132.817611	136.888701	134.082573	128.246236	41.57581	47.482062	40.604561	43.673101	59.879368	65.793314	70.210012	66.297258	64.557684	66.183793	62.152566	62.153369	68.34626	81.652238	73.589643	70.60573
SAUSA300_RS01320	SAUSA300_RS01320	35.940042	38.255765	42.305895	33.876686	5.071315	6.164416	3.365713	4.424273	2.889371	5.021656	4.563676	4.314114	99.294693	94.627071	102.667513	105.08859	40.52545	38.832801	37.178868	40.758655	49.557076	44.174028	47.945297	41.678523	46.61624	44.456005	40.086998	46.290992	41.15331	42.475834	43.9557	37.139323
SAUSA300_RS01325	SAUSA300_RS01325	19.652723	22.462904	19.439214	19.632749	8.206163	7.543481	7.928847	7.402901	8.452086	9.913351	10.081854	7.547417	32.452349	38.034734	36.813738	40.538364	25.80522	26.546301	30.393715	31.167015	46.582302	40.536261	53.085929	46.410073	49.02634	44.623329	49.733331	44.005246	20.209918	23.320557	19.439875	19.868998
SAUSA300_RS01330	SAUSA300_RS01330	91.908172	90.066063	95.15872	98.264698	12.74483	14.598222	14.168557	17.365749	15.991155	18.004278	16.253499	11.3189	180.288692	179.961928	176.087725	174.743823	127.511317	116.984539	107.43503	117.042573	145.921097	140.9694	163.126501	163.357849	163.517168	167.654368	157.973568	147.904878	85.40405	85.974582	83.330603	85.03915
SAUSA300_RS01335	SAUSA300_RS01335	98.548552	96.132991	98.055955	101.314112	28.427632	23.901493	28.106674	24.394761	26.764959	28.571235	26.779629	22.599004	237.558718	239.897877	247.417406	251.518658	115.127012	133.419274	118.272545	126.306183	255.145799	267.957343	259.165321	267.209307	269.916795	261.836843	269.804826	259.405856	185.772152	198.010072	180.451092	176.48167
SAUSA300_RS01340	SAUSA300_RS01340	70.023328	68.343251	67.480265	71.550071	16.072145	15.054258	15.804754	14.760647	13.749004	16.018699	17.150635	12.933593	245.932705	242.788373	246.122678	253.286211	134.685811	132.040099	135.936728	132.844757	244.618886	246.024126	267.536371	262.007651	249.792422	243.378732	254.427637	259.733277	135.214741	137.754148	145.870253	127.444325
SAUSA300_RS01345	SAUSA300_RS01345	105.788685	101.335232	100.797684	98.664319	42.109971	41.447703	43.233283	39.270872	42.400953	39.506758	40.260949	39.937956	331.145954	334.514624	338.640758	341.360119	196.997496	202.288402	197.52726	203.286833	389.982785	390.172258	390.836543	389.316904	381.290239	395.189181	402.645422	383.150218	282.811747	283.568621	281.468645	269.801218
SAUSA300_RS01350	SAUSA300_RS01350	162.074676	167.323506	163.811812	178.975333	125.50269	133.81822	136.699022	135.618125	139.198163	137.04402	127.680592	125.514001	192.264739	184.632379	188.108156	196.812207	163.476011	166.086516	159.635148	178.218776	206.87599	216.889798	200.406479	221.082324	191.951768	212.869189	196.658861	210.851051	503.527897	541.197968	534.702443	476.188147
SAUSA300_RS01355	SAUSA300_RS01355	21.185321	20.207676	22.662087	24.376003	8.840181	10.373824	8.776242	8.302268	7.806805	8.225477	7.424132	9.65232	32.903432	27.10579	26.253487	31.200619	22.655409	24.070034	22.220086	22.669466	35.624559	39.855753	39.900298	36.509774	39.476258	35.62725	39.018491	38.821836	53.053653	50.848141	49.763429	55.226379
SAUSA300_RS01360	SAUSA300_RS01360	11.508423	12.506673	13.373	12.198031	2.247498	1.714027	1.439106	2.930331	2.944109	0.849031	2.302606	1.714941	27.444707	30.12762	31.614277	32.459244	17.873211	22.13183	20.247383	21.755566	28.005259	31.92085	33.207158	28.257536	28.660244	31.03567	33.799776	26.503007	30.877971	25.245844	29.623263	30.099494
SAUSA300_RS01365	SAUSA300_RS01365	330.326504	334.649821	343.594978	353.257187	39.453744	53.964771	43.694827	53.550094	53.487456	51.800077	54.070175	42.895477	2797.976897	2842.882659	2773.761965	2801.328115	333.157692	349.505152	324.661297	372.782872	364.553602	323.323458	321.965568	330.632757	335.697301	324.414838	350.257117	323.690192	181.589164	155.786228	151.618701	168.102164
SAUSA300_RS01370	SAUSA300_RS01370	503.055823	507.945776	498.738841	494.110566	224.937239	216.870829	216.406775	218.700585	235.361733	215.303511	202.532717	225.867038	2961.424314	2910.586881	3021.942693	2955.412801	892.466563	940.284364	925.516538	914.106076	855.579136	848.875065	840.525519	812.487067	852.44921	802.963953	845.5546	860.79811	344.771793	349.298289	353.856853	335.137037
SAUSA300_RS01375	SAUSA300_RS01375	23.799786	22.061732	23.614124	22.785363	4.87658	4.264595	3.683332	4.37474	3.453449	4.828601	7.673081	4.267247	85.090061	81.232281	82.576466	94.073787	61.70526	55.961041	65.09692	65.493521	84.541778	77.439838	85.90414	76.481814	82.219277	74.877976	87.84692	92.384791	165.942939	170.707536	165.612414	154.111726
SAUSA300_RS01380	SAUSA300_RS01380	0.863045	2.979509	3.420179	1.724685	0.788001	0.787495	1.58687	1.301156	0.965167	1.040341	1.322548	1.838576	16.072208	15.016546	16.872304	19.662419	5.929548	4.126581	4.962755	3.295134	5.099137	5.497115	4.873472	3.907597	4.540119	4.970098	2.85556	4.282071	105.964324	112.790336	104.701545	104.473017
SAUSA300_RS01385	SAUSA300_RS01385	2.658809	2.560056	2.179585	1.804966	1.556903	1.55553	1.305612	1.219356	1.527711	1.284708	0.914577	2.464147	14.30674	13.459877	17.062062	14.732949	3.259059	3.486272	3.096571	3.535808	5.230956	5.351025	2.407439	4.915914	5.150684	4.204966	7.218238	3.51921	65.482027	74.501993	67.945723	70.17481
SAUSA300_RS01395	SAUSA300_RS01395	1.586227	0.928115	1.557637	0.226439	0	1.102559	0.833184	0.848301	0.852291	0.546197	1.110979	0.275805	1.985967	0.994104	2.270792	1.001137	3.113853	3.119839	4.185819	2.249228	1.832011	3.711577	2.326439	4.109793	2.38161	4.100813	3.373733	4.871844	3.582531	3.605941	3.934391	3.733274
SAUSA300_RS01400	SAUSA300_RS01400	0	0	0	0	0	0	0	7.882989	0	0	0	0	0	0	0	0	0	0	0	0	13.292355	0	0	0	0	0	0	0	0	0	0	0
SAUSA300_RS01405	SAUSA300_RS01405	19.278455	18.936496	19.301366	22.542079	6.811809	7.86636	10.403569	8.560185	9.743048	7.397661	7.74474	6.602024	16.060384	26.376185	19.789132	22.553893	79.723937	77.331712	67.392572	80.90048	63.259282	54.626199	58.801133	56.009394	69.980849	58.086396	60.365694	60.691467	89.167033	86.421815	86.389802	88.790096
SAUSA300_RS01410	SAUSA300_RS01410	27.065159	31.933054	24.292706	20.176693	2.796779	3.518242	4.776417	3.485256	5.567999	2.018352	1.368721	2.685824	41.060403	45.231319	22.229582	28.227867	100.046976	107.400608	113.236798	103.326773	86.952393	88.497836	76.992998	62.906334	89.248618	94.658718	74.866044	69.211871	90.545776	91.721073	117.641306	112.899734
SAUSA300_RS01415	SAUSA300_RS01415	13.58942	11.60743	12.238017	13.035844	11.694119	12.171564	12.956441	11.780056	11.362118	14.108486	11.108457	8.501959	12.959504	11.863822	12.279822	12.785126	54.705917	70.142563	63.633929	58.464048	38.910987	44.824282	40.086987	41.80396	38.120488	37.763183	43.081864	36.894531	69.281145	77.124223	82.28087	74.255376
SAUSA300_RS01420	SAUSA300_RS01420	52.879729	51.648802	49.552568	51.194385	33.011171	30.22081	31.040668	29.586139	33.390423	33.274417	30.85426	30.434928	44.787317	49.015929	46.920559	45.672001	55.287591	60.807204	55.658732	55.441245	31.820044	32.226572	32.86084	26.753802	30.729314	34.717066	31.406541	33.242188	73.225322	77.132311	81.46797	76.67649
SAUSA300_RS01430	SAUSA300_RS01430	3.551289	2.426515	1.161103	3.558606	0.714293	0.71446	2.160364	0	1.471673	0.706938	1.438268	1.429221	7.767388	8.647376	9.263695	11.311598	6.258088	6.262078	9.672716	7.839955	7.139704	1.206148	2.421549	8.745516	4.958977	2.90387	15.591775	4.875049	0	0.858849	0	0
SAUSA300_RS01435	SAUSA300_RS01435	0.732677	0	0.718626	0.734308	0	0.880233	0	0	0	0	1.771377	0	0	1.069894	0	3.230636	0	0	1.595519	0.808378	0	1.486876	1.493878	1.198132	4.585748	3.581022	0	2.405391	0	1.083184	2.18463	1.037131
SAUSA300_RS01440	SAUSA300_RS01440	1.227791	1.828284	1.754652	1.337224	0.136151	0.816197	0.685074	0.976987	1.262059	1.078537	0.959757	1.497111	3.913447	2.937825	4.461725	2.46634	2.005063	1.891978	2.786166	2.9533	5.871707	5.945787	6.649294	4.972022	7.050646	5.883828	5.727706	6.278714	3.132687	2.581363	3.174392	2.189343
SAUSA300_RS01445	SAUSA300_RS01445	2.614131	3.512819	2.728275	4.242759	2.389196	1.790542	2.204591	1.224654	1.435498	2.168603	1.80448	1.79152	6.669798	5.01716	4.873005	7.700715	2.417403	2.595976	1.596724	2.161846	5.286645	6.358119	7.717822	10.778988	6.878171	5.110734	6.759361	4.324217	4.651897	5.322522	4.071786	4.065657
SAUSA300_RS01450	SAUSA300_RS01450	265.571624	259.747495	264.753986	257.528319	109.675264	116.509531	115.683725	112.865582	118.581375	108.806309	114.035276	111.332454	684.162184	705.198902	682.085421	665.930784	31.651104	29.72915	31.027226	31.320626	99.540689	115.86937	106.754384	103.183459	107.593558	100.308114	110.507866	103.062793	136.786258	141.00527	144.207124	131.634225
SAUSA300_RS01455	SAUSA300_RS01455	5.465998	5.317422	4.561339	3.551613	0.997056	0.332181	1.229116	0.340751	0.376795	0.32908	0.669362	0.332394	19.44742	15.184541	17.156159	16.535983	31.431637	25.460523	25.771629	22.006322	27.914289	31.885434	38.487471	42.760281	31.515655	34.602662	34.326211	31.633571	7.300422	6.635443	4.810377	3.972818
SAUSA300_RS01460	SAUSA300_RS01460	3.214647	2.748224	3.490732	3.983216	0.871991	0.21784	0.949861	0.446972	0.426487	0.863429	0.439056	1.307773	11.03025	10.883366	9.862607	10.544212	14.830122	15.901882	13.768418	18.364848	22.470036	22.319843	23.381672	19.972807	20.757394	21.091248	19.262556	19.827742	6.795003	4.908951	6.859221	5.160722
SAUSA300_RS01465	SAUSA300_RS01465	2.56999	1.796868	1.742701	2.118736	0.658454	1.15135	0.994068	0.337501	1.01728	0.325999	0.994619	0.658258	5.128226	9.364203	5.854489	5.170665	8.444186	9.314602	10.026569	11.303256	15.941005	14.685648	17.686853	14.345348	18.211917	15.874565	13.854435	14.743877	3.776857	2.275957	3.496817	2.497734
SAUSA300_RS01470	SAUSA300_RS01470	10.850276	11.107697	12.519543	11.82527	3.036293	3.518941	3.788641	1.867493	1.876317	2.645765	3.546859	3.277865	22.903265	20.46681	20.293156	22.563482	30.712399	28.683784	26.851597	31.275817	48.258276	46.910802	52.554894	48.777787	47.163419	50.512963	47.130016	46.115914	4.30342	3.696925	4.360525	5.229478
SAUSA300_RS01475	SAUSA300_RS01475	0.82996	0.858514	0.555994	0.557619	0.336409	0	0.338837	0.689822	1.039591	0.333096	0.338766	0.672909	3.2326	2.831956	2.36747	1.629548	4.401055	4.687288	3.609163	3.661931	1.676713	0.566246	0.564658	1.824049	2.327689	0	1.372567	1.372343	0	0	0.374899	0
SAUSA300_RS01480	SAUSA300_RS01480	2.238748	4.247908	1.868719	3.832669	1.165749	0	0	0.796842	0.400289	0.384752	0.391304	0.388687	9.809093	7.015505	6.389186	5.179689	15.203516	9.481541	9.739771	12.348892	7.750289	9.16201	10.360459	8.432659	12.105752	15.768059	10.575622	12.689878	2.164167	3.048101	3.072621	0.833424
SAUSA300_RS01485	SAUSA300_RS01485	17.258162	17.100151	20.777935	19.093792	46.338919	41.336684	46.227994	38.931035	39.347819	43.421804	41.428688	37.969901	56.112283	64.057893	53.227278	67.81742	49.621705	46.974257	48.79841	44.236594	172.642232	177.80378	146.55153	159.158695	167.658755	171.045724	176.682328	164.51186	77.091464	79.559751	80.587655	72.036506
SAUSA300_RS01490	SAUSA300_RS01490	942.894838	927.132656	946.422751	969.424341	2681.902985	2704.368126	2584.113317	2666.577796	2738.15642	2679.851924	2740.956935	2831.532852	5359.830872	5108.322195	5318.603806	5255.235144	4548.358526	4635.26755	4767.140553	4789.03386	12190.229842	12431.330231	12660.906187	12755.75745	12919.919698	12733.522174	12984.196017	12817.57443	11225.750292	11642.185847	11567.923224	10848.938157
SAUSA300_RS01495	SAUSA300_RS01495	8.128535	7.338129	9.142087	7.678328	3.301209	3.338345	3.300733	3.014662	2.862817	2.91237	3.602065	2.743726	22.388893	24.79004	23.699976	24.51546	62.657565	61.176796	60.56704	61.258998	92.790136	92.558445	98.611103	94.997863	94.346769	96.756398	96.526049	92.588593	18.182899	16.088028	17.217621	15.006863
SAUSA300_RS01500	SAUSA300_RS01500	9.25422	14.563387	11.126065	6.464521	2.649404	1.70015	5.676421	4.56083	5.05138	6.619693	2.790928	4.122845	47.461334	40.424812	46.789585	38.572486	58.687355	68.491846	69.21656	76.205491	187.429993	180.478261	178.6723	185.791602	193.673112	189.478123	196.364339	176.309071	37.382511	32.468315	34.731608	39.170824
SAUSA300_RS01505	SAUSA300_RS01505	12.979345	3.078459	12.246348	3.362243	3.520753	0	1.775623	1.842578	0	0	3.550164	1.761575	59.305502	32.519142	26.851455	22.090119	53.71119	45.078611	40.018697	41.777517	69.445503	72.726408	62.846336	42.995478	89.498797	45.182446	73.490836	67.31626	13.324456	18.086512	11.976272	2.202662
SAUSA300_RS01510	SAUSA300_RS01510	2.669972	1.420447	2.694929	2.974235	1.26925	1.409066	1.27733	2.746813	1.016361	1.675752	0.426058	1.550756	18.760727	15.959723	18.225098	18.606484	25.618859	27.64124	27.108538	28.207825	39.629764	44.001724	45.477199	41.48108	40.651828	43.104057	50.112186	40.803976	9.183209	9.950275	9.283721	9.219905
SAUSA300_RS01515	SAUSA300_RS01515	2.155291	1.911084	2.05278	2.399589	4.300518	4.827234	4.277576	4.160709	4.100898	4.172565	4.632718	4.752053	19.58225	18.826866	19.810099	19.234811	28.424012	28.472811	27.721535	28.598209	63.890503	63.055249	66.368363	67.07881	62.473918	69.41739	64.316561	64.017361	19.776406	21.300699	21.834085	18.768896
SAUSA300_RS01520	SAUSA300_RS01520	6.054551	0.606629	3.483308	2.965505	7.682725	4.396561	4.336459	2.929921	6.749786	3.534689	11.456765	7.782132	21.214489	27.320921	22.738161	30.909468	36.261487	40.277456	46.241444	42.544466	99.762136	98.005835	111.056907	104.165373	121.751326	97.613472	124.216874	87.785864	52.502322	60.686622	51.20496	44.916521
SAUSA300_RS01525	SAUSA300_RS01525	4.110768	4.522998	4.326253	6.919277	24.238304	32.533309	25.484463	23.76345	29.104594	28.137986	24.470563	26.464708	25.72334	30.935311	30.169297	34.849643	44.09485	50.22268	42.583857	44.488631	109.875748	120.469313	132.323958	120.017295	149.876852	144.679866	109.33801	109.446604	80.213515	71.533062	91.447213	86.704788
SAUSA300_RS01530	SAUSA300_RS01530	1.856829	1.377007	3.394344	3.495429	2.90363	1.934721	2.599481	1.984659	1.437276	2.241927	1.624435	1.939498	17.43487	14.758353	18.144429	14.617911	24.597926	27.743344	23.465534	22.541016	31.492823	42.194241	41.478737	38.447532	40.63179	39.029136	38.414552	47.498011	13.082915	11.873124	14.855667	16.197934
SAUSA300_RS01535	SAUSA300_RS01535	0	3.49167	5.920038	4.345061	19.685992	20.728521	27.373753	16.253608	26.80218	13.312849	20.963084	16.64338	27.425796	26.322791	30.114879	19.149275	43.375574	27.384359	36.365172	28.89333	135.734595	82.645789	98.640606	114.228527	129.043531	134.912435	111.388995	122.494152	59.140815	61.40249	72.349159	46.108832
SAUSA300_RS01540	SAUSA300_RS01540	21.692989	21.858709	25.214997	22.536312	31.246676	28.934044	28.9479	28.983127	29.104767	32.759837	30.161307	28.283218	40.988802	39.602806	47.587233	43.857585	37.695216	38.385126	39.02289	40.734871	125.556471	115.760565	124.783009	124.606418	122.027237	120.157024	124.830064	123.228327	62.300055	60.576788	61.739447	54.864612
SAUSA300_RS01545	SAUSA300_RS01545	85.471383	77.043284	82.954198	77.337544	13.575509	17.718152	17.195201	18.00692	20.159225	15.090418	18.766267	23.092633	139.278547	129.518896	137.028277	135.043692	129.875395	114.595971	143.488666	134.619737	131.150244	147.441798	157.416664	154.077602	132.451982	128.727709	140.829972	136.134974	69.409782	67.139182	65.279635	53.210038
SAUSA300_RS01550	SAUSA300_RS01550	5.735485	5.872164	6.142114	4.68974	1.585291	1.901316	1.277281	2.600532	0.979781	0.949556	0.638562	2.536687	11.421652	8.385879	8.54629	9.981177	16.257572	16.838028	17.283178	14.950319	7.373431	4.80209	8.562366	3.437519	4.935046	7.715974	3.880029	3.900921	0.693547	1.395907	1.757914	1.334687
SAUSA300_RS01555	SAUSA300_RS01555	11.802215	8.67813	13.368867	12.104368	0.367838	0.735344	0.741088	1.508577	2.27348	0.728427	1.852073	1.839585	21.76096	19.473719	28.053315	17.379051	27.435019	37.206238	31.845548	29.718824	17.115707	11.148391	11.182516	16.460054	13.334551	15.421803	15.022575	17.488337	0.407548	2.870306	3.719406	2.353823
SAUSA300_RS01560	SAUSA300_RS01560	39.780559	13.587295	27.875742	43.649559	11.049119	6.654182	8.931309	2.272052	4.553793	2.185788	4.465014	0	67.573362	50.927427	57.715965	73.934013	115.075448	105.203493	100.215972	105.680305	41.57097	49.344392	38.142061	55.081893	58.467737	51.811107	46.047469	45.982058	17.497198	20.49198	2.946512	13.997264
SAUSA300_RS01565	SAUSA300_RS01565	10.467056	5.773541	9.798107	8.460917	4.884389	6.800743	5.415192	6.010146	5.535052	3.025925	3.236132	3.909522	12.093277	10.644416	10.211247	9.482987	6.38701	7.202812	6.535297	10.579347	9.6711	10.371876	19.4968	13.807902	19.357846	13.22162	8.543561	14.640193	11.66461	10.874601	10.829627	13.473325
SAUSA300_RS01570	SAUSA300_RS01570	8.440085	8.226545	7.709115	5.495829	1.953756	1.947217	1.476871	2.003382	0.503187	3.261028	2.127452	1.466071	13.159858	14.480342	8.607657	14.582192	3.549594	2.403118	3.074402	4.40837	16.830123	18.119503	15.553352	11.240137	13.586785	17.359806	12.213899	13.844083	10.473524	7.40328	13.78365	10.882859
SAUSA300_RS01575	SAUSA300_RS01575	9.00162	8.385269	13.808235	10.781012	1.982996	2.931993	5.496447	1.016674	1.532143	3.926707	2.044359	3.968082	18.50216	14.71002	18.582399	13.435847	7.634881	7.978192	12.042681	7.698632	20.107853	14.169266	17.244315	16.986313	11.209915	17.270753	18.724586	21.35765	14.20759	13.909397	11.05238	16.068792
SAUSA300_RS01580	SAUSA300_RS01580	13.971526	13.568797	15.525207	16.528854	3.010465	4.098233	4.551671	3.601384	2.067613	1.98711	3.031489	4.518125	20.54507	22.385278	17.744729	20.135347	11.812903	16.211942	13.214982	13.70387	25.041573	19.838894	20.381076	20.441371	20.882472	16.979265	24.664006	22.392839	15.154888	18.101845	13.637521	13.305278
SAUSA300_RS01585	SAUSA300_RS01585	1.88862	1.601499	1.79145	1.823788	0.634117	0.316886	0	0.325067	0.326594	0.313938	0	0.317086	4.187974	4.955292	3.713388	3.83835	4.959937	3.312399	2.549977	1.437531	2.633368	2.134262	1.605445	2.148449	0.548338	2.143326	0.862229	3.879262	0.693547	2.442836	2.109497	2.00203
SAUSA300_RS01590	SAUSA300_RS01590	2.817597	2.886771	5.135619	5.237711	0.488439	1.953299	1.967725	0.500846	1.006373	1.450835	0.491854	0.977381	1.763972	8.832439	3.443064	4.741554	2.554804	2.131069	2.627303	0.88861	7.312331	2.470428	8.2618	4.614335	6.770037	10.515939	8.589105	7.985571	2.233704	2.246118	1.132983	2.15034
SAUSA300_RS01595	SAUSA300_RS01595	6.442888	4.536354	4.740571	3.626107	1.953755	1.650424	0.493726	1.502537	1.50956	0.967224	3.441423	1.954761	1.175982	2.355813	1.147688	1.18538	1.277402	1.704855	1.755681	2.221524	8.928731	10.704631	7.43562	7.323501	4.231181	5.855974	6.046381	13.308368	2.263153	2.807648	2.265965	1.616106
SAUSA300_RS01600	SAUSA300_RS01600	4.831797	3.299166	3.146478	2.767443	2.930634	2.74372	0.49229	1.502537	2.012746	0.483612	0.985267	1.954761	6.403623	4.121803	3.31104	3.556139	0.425801	2.557283	0.876597	2.665829	8.133375	6.524427	6.60944	9.284983	4.121438	6.765922	3.330012	6.290071	1.675278	2.785538	2.265965	2.690319
SAUSA300_RS01605	SAUSA300_RS01605	7.613011	8.252124	6.320762	5.568867	1.465317	1.954266	1.998543	1.502537	1.50956	1.450671	0.560691	2.94351	9.463889	9.080406	9.88945	10.673565	6.002091	5.115286	7.074007	10.2212	21.125178	16.419768	13.218881	13.287813	16.907837	14.565809	16.614131	10.466679	4.4677	4.514527	2.832457	3.821451
SAUSA300_RS01610	SAUSA300_RS01610	2.549604	2.993689	4.096463	3.417399	1.012682	1.518638	1.020757	0.519194	1.043276	0.501325	1.458267	0.506612	4.268032	6.105904	4.760077	4.916753	5.740323	3.97759	3.636641	2.303846	13.478422	9.416275	5.139613	6.188885	10.673513	3.426722	3.452163	12.419903	2.906755	4.092234	3.538257	2.24507
SAUSA300_RS01615	SAUSA300_RS01615	26.3039	35.513618	29.572444	32.649144	2.318658	13.143353	9.351689	5.548468	3.980524	4.588855	3.891114	9.280709	57.968385	65.192937	54.513605	56.573546	95.515359	109.233115	104.118403	101.961651	77.145246	80.940648	57.679159	61.78666	63.07742	55.527914	66.46113	67.555896	10.254424	9.377196	7.395754	7.186788
SAUSA300_RS01620	SAUSA300_RS01620	34.617646	34.885481	26.030795	29.60261	16.021392	20.902364	25.985973	20.001532	17.94005	11.720939	18.234348	18.11823	92.778704	93.739822	91.516532	76.959773	159.890038	143.449111	158.450199	150.929227	87.147594	105.850428	113.334282	101.624072	110.000546	124.589622	97.880049	101.728895	100.891748	92.694667	111.311305	109.561397
