transcript_id	gene_id	gene_name
unassigned_transcript_400	SAUSA300_RS02010	SAUSA300_RS02010
unassigned_transcript_401	SAUSA300_RS02015	SAUSA300_RS02015
unassigned_transcript_402	SAUSA300_RS02020	SAUSA300_RS02020
unassigned_transcript_403	SAUSA300_RS02025	SAUSA300_RS02025
unassigned_transcript_404	SAUSA300_RS02030	SAUSA300_RS02030
unassigned_transcript_405	SAUSA300_RS02035	SAUSA300_RS02035
unassigned_transcript_406	SAUSA300_RS02040	SAUSA300_RS02040
unassigned_transcript_407	SAUSA300_RS02045	SAUSA300_RS02045
unassigned_transcript_408	SAUSA300_RS02050	SAUSA300_RS02050
unassigned_transcript_409	SAUSA300_RS02055	SAUSA300_RS02055
unassigned_transcript_410	SAUSA300_RS02060	SAUSA300_RS02060
unassigned_transcript_411	SAUSA300_RS02065	SAUSA300_RS02065
unassigned_transcript_412	SAUSA300_RS02070	SAUSA300_RS02070
unassigned_transcript_413	SAUSA300_RS02075	SAUSA300_RS02075
unassigned_transcript_414	SAUSA300_RS02080	SAUSA300_RS02080
unassigned_transcript_415	SAUSA300_RS02085	SAUSA300_RS02085
unassigned_transcript_416	SAUSA300_RS02090	SAUSA300_RS02090
unassigned_transcript_417	SAUSA300_RS02095	SAUSA300_RS02095
unassigned_transcript_418	SAUSA300_RS02100	SAUSA300_RS02100
unassigned_transcript_419	SAUSA300_RS02105	SAUSA300_RS02105
unassigned_transcript_420	SAUSA300_RS02110	SAUSA300_RS02110
unassigned_transcript_421	SAUSA300_RS02115	SAUSA300_RS02115
unassigned_transcript_422	SAUSA300_RS02120	SAUSA300_RS02120
unassigned_transcript_423	SAUSA300_RS02125	SAUSA300_RS02125
unassigned_transcript_424	SAUSA300_RS02130	SAUSA300_RS02130
unassigned_transcript_425	SAUSA300_RS02135	SAUSA300_RS02135
unassigned_transcript_426	SAUSA300_RS02145	SAUSA300_RS02145
unassigned_transcript_427	SAUSA300_RS02150	SAUSA300_RS02150
unassigned_transcript_428	SAUSA300_RS02155	SAUSA300_RS02155
unassigned_transcript_429	SAUSA300_RS02160	SAUSA300_RS02160
unassigned_transcript_430	SAUSA300_RS02165	SAUSA300_RS02165
unassigned_transcript_431	SAUSA300_RS02170	SAUSA300_RS02170
unassigned_transcript_432	SAUSA300_RS02175	SAUSA300_RS02175
unassigned_transcript_433	SAUSA300_RS02180	SAUSA300_RS02180
unassigned_transcript_434	SAUSA300_RS02185	SAUSA300_RS02185
unassigned_transcript_435	SAUSA300_RS02190	SAUSA300_RS02190
unassigned_transcript_436	SAUSA300_RS02195	SAUSA300_RS02195
unassigned_transcript_437	SAUSA300_RS02200	SAUSA300_RS02200
unassigned_transcript_438	SAUSA300_RS02205	SAUSA300_RS02205
unassigned_transcript_439	SAUSA300_RS02210	SAUSA300_RS02210
unassigned_transcript_440	SAUSA300_RS02215	SAUSA300_RS02215
unassigned_transcript_441	SAUSA300_RS02220	SAUSA300_RS02220
unassigned_transcript_442	SAUSA300_RS02225	SAUSA300_RS02225
unassigned_transcript_443	SAUSA300_RS02230	SAUSA300_RS02230
unassigned_transcript_444	SAUSA300_RS02235	SAUSA300_RS02235
unassigned_transcript_445	SAUSA300_RS02240	SAUSA300_RS02240
unassigned_transcript_446	SAUSA300_RS02245	SAUSA300_RS02245
unassigned_transcript_447	SAUSA300_RS02250	SAUSA300_RS02250
unassigned_transcript_448	SAUSA300_RS02255	SAUSA300_RS02255
unassigned_transcript_449	SAUSA300_RS02260	SAUSA300_RS02260
unassigned_transcript_450	SAUSA300_RS02265	SAUSA300_RS02265
unassigned_transcript_451	SAUSA300_RS02270	SAUSA300_RS02270
unassigned_transcript_452	SAUSA300_RS16070	SAUSA300_RS16070
unassigned_transcript_453	SAUSA300_RS15730	SAUSA300_RS15730
unassigned_transcript_454	SAUSA300_RS15090	SAUSA300_RS15090
unassigned_transcript_455	SAUSA300_RS15735	SAUSA300_RS15735
unassigned_transcript_456	SAUSA300_RS15740	SAUSA300_RS15740
unassigned_transcript_457	SAUSA300_RS02280	SAUSA300_RS02280
unassigned_transcript_458	SAUSA300_RS02285	SAUSA300_RS02285
unassigned_transcript_459	SAUSA300_RS02290	SAUSA300_RS02290
unassigned_transcript_460	SAUSA300_RS15095	SAUSA300_RS15095
unassigned_transcript_461	SAUSA300_RS02300	SAUSA300_RS02300
unassigned_transcript_462	SAUSA300_RS02305	SAUSA300_RS02305
unassigned_transcript_463	SAUSA300_RS02310	SAUSA300_RS02310
unassigned_transcript_464	SAUSA300_RS02315	SAUSA300_RS02315
unassigned_transcript_465	SAUSA300_RS02320	SAUSA300_RS02320
unassigned_transcript_466	SAUSA300_RS02325	SAUSA300_RS02325
unassigned_transcript_467	SAUSA300_RS02330	SAUSA300_RS02330
unassigned_transcript_468	SAUSA300_RS02335	SAUSA300_RS02335
unassigned_transcript_469	SAUSA300_RS02340	SAUSA300_RS02340
unassigned_transcript_470	SAUSA300_RS02345	SAUSA300_RS02345
unassigned_transcript_471	SAUSA300_RS02350	SAUSA300_RS02350
unassigned_transcript_472	SAUSA300_RS02355	SAUSA300_RS02355
unassigned_transcript_473	SAUSA300_RS02360	SAUSA300_RS02360
unassigned_transcript_474	SAUSA300_RS02365	SAUSA300_RS02365
unassigned_transcript_475	SAUSA300_RS02370	SAUSA300_RS02370
unassigned_transcript_476	SAUSA300_RS02375	SAUSA300_RS02375
unassigned_transcript_477	SAUSA300_RS02380	SAUSA300_RS02380
unassigned_transcript_478	SAUSA300_RS02385	SAUSA300_RS02385
unassigned_transcript_479	SAUSA300_RS02390	SAUSA300_RS02390
unassigned_transcript_480	SAUSA300_RS02395	SAUSA300_RS02395
unassigned_transcript_481	SAUSA300_RS02400	SAUSA300_RS02400
unassigned_transcript_482	SAUSA300_RS02405	SAUSA300_RS02405
unassigned_transcript_483	SAUSA300_RS15100	SAUSA300_RS15100
unassigned_transcript_484	SAUSA300_RS02410	SAUSA300_RS02410
unassigned_transcript_485	SAUSA300_RS02415	SAUSA300_RS02415
unassigned_transcript_486	SAUSA300_RS02420	SAUSA300_RS02420
unassigned_transcript_487	SAUSA300_RS02425	SAUSA300_RS02425
unassigned_transcript_488	SAUSA300_RS02430	SAUSA300_RS02430
unassigned_transcript_489	SAUSA300_RS02435	SAUSA300_RS02435
unassigned_transcript_490	SAUSA300_RS02440	SAUSA300_RS02440
unassigned_transcript_491	SAUSA300_RS02445	SAUSA300_RS02445
unassigned_transcript_492	SAUSA300_RS02450	SAUSA300_RS02450
unassigned_transcript_493	SAUSA300_RS02455	SAUSA300_RS02455
unassigned_transcript_494	SAUSA300_RS02460	SAUSA300_RS02460
unassigned_transcript_495	SAUSA300_RS02465	SAUSA300_RS02465
unassigned_transcript_496	SAUSA300_RS02475	SAUSA300_RS02475
unassigned_transcript_497	SAUSA300_RS02480	SAUSA300_RS02480
unassigned_transcript_498	SAUSA300_RS02485	SAUSA300_RS02485
unassigned_transcript_499	SAUSA300_RS02490	SAUSA300_RS02490
unassigned_transcript_500	SAUSA300_RS02495	SAUSA300_RS02495
unassigned_transcript_501	SAUSA300_RS02500	SAUSA300_RS02500
unassigned_transcript_502	SAUSA300_RS02510	SAUSA300_RS02510
unassigned_transcript_503	SAUSA300_RS02515	SAUSA300_RS02515
unassigned_transcript_504	SAUSA300_RS02520	SAUSA300_RS02520
unassigned_transcript_505	SAUSA300_RS02525	SAUSA300_RS02525
unassigned_transcript_506	SAUSA300_RS02530	SAUSA300_RS02530
unassigned_transcript_507	SAUSA300_RS02535	SAUSA300_RS02535
unassigned_transcript_508	SAUSA300_RS02540	SAUSA300_RS02540
unassigned_transcript_509	SAUSA300_RS02545	SAUSA300_RS02545
unassigned_transcript_510	SAUSA300_RS02550	SAUSA300_RS02550
unassigned_transcript_511	SAUSA300_RS02555	SAUSA300_RS02555
unassigned_transcript_512	SAUSA300_RS02560	SAUSA300_RS02560
unassigned_transcript_513	SAUSA300_RS02565	SAUSA300_RS02565
unassigned_transcript_514	SAUSA300_RS02575	SAUSA300_RS02575
unassigned_transcript_515	SAUSA300_RS02580	SAUSA300_RS02580
unassigned_transcript_516	SAUSA300_RS02585	SAUSA300_RS02585
unassigned_transcript_517	SAUSA300_RS02590	SAUSA300_RS02590
unassigned_transcript_518	SAUSA300_RS02595	SAUSA300_RS02595
unassigned_transcript_519	SAUSA300_RS02600	SAUSA300_RS02600
unassigned_transcript_520	SAUSA300_RS02605	SAUSA300_RS02605
unassigned_transcript_521	SAUSA300_RS02610	SAUSA300_RS02610
unassigned_transcript_522	SAUSA300_RS02615	SAUSA300_RS02615
unassigned_transcript_523	SAUSA300_RS02620	SAUSA300_RS02620
unassigned_transcript_524	SAUSA300_RS02625	SAUSA300_RS02625
unassigned_transcript_525	SAUSA300_RS02630	SAUSA300_RS02630
unassigned_transcript_526	SAUSA300_RS02635	SAUSA300_RS02635
unassigned_transcript_527	SAUSA300_RS02640	SAUSA300_RS02640
unassigned_transcript_528	SAUSA300_RS02645	SAUSA300_RS02645
unassigned_transcript_529	SAUSA300_RS02650	SAUSA300_RS02650
unassigned_transcript_530	SAUSA300_RS02655	SAUSA300_RS02655
unassigned_transcript_531	SAUSA300_RS02660	SAUSA300_RS02660
unassigned_transcript_532	SAUSA300_RS02665	SAUSA300_RS02665
unassigned_transcript_533	SAUSA300_RS02670	SAUSA300_RS02670
unassigned_transcript_534	SAUSA300_RS02675	SAUSA300_RS02675
unassigned_transcript_535	SAUSA300_RS02680	SAUSA300_RS02680
unassigned_transcript_536	SAUSA300_RS02685	SAUSA300_RS02685
unassigned_transcript_537	SAUSA300_RS02690	SAUSA300_RS02690
unassigned_transcript_538	SAUSA300_RS02695	SAUSA300_RS02695
unassigned_transcript_539	SAUSA300_RS02700	SAUSA300_RS02700
unassigned_transcript_540	SAUSA300_RS02705	SAUSA300_RS02705
unassigned_transcript_541	SAUSA300_RS02710	SAUSA300_RS02710
unassigned_transcript_542	SAUSA300_RS02715	SAUSA300_RS02715
unassigned_transcript_543	SAUSA300_RS02720	SAUSA300_RS02720
unassigned_transcript_544	SAUSA300_RS02725	SAUSA300_RS02725
unassigned_transcript_545	SAUSA300_RS02730	SAUSA300_RS02730
unassigned_transcript_546	SAUSA300_RS02740	SAUSA300_RS02740
unassigned_transcript_547	SAUSA300_RS02745	SAUSA300_RS02745
unassigned_transcript_548	SAUSA300_RS02750	SAUSA300_RS02750
unassigned_transcript_549	SAUSA300_RS02755	SAUSA300_RS02755
unassigned_transcript_550	SAUSA300_RS02760	SAUSA300_RS02760
unassigned_transcript_551	SAUSA300_RS02765	SAUSA300_RS02765
unassigned_transcript_552	SAUSA300_RS02770	SAUSA300_RS02770
unassigned_transcript_553	SAUSA300_RS02775	SAUSA300_RS02775
unassigned_transcript_554	SAUSA300_RS02780	SAUSA300_RS02780
unassigned_transcript_555	SAUSA300_RS15115	SAUSA300_RS15115
unassigned_transcript_556	SAUSA300_RS02785	SAUSA300_RS02785
unassigned_transcript_557	SAUSA300_RS02790	SAUSA300_RS02790
unassigned_transcript_558	SAUSA300_RS02795	SAUSA300_RS02795
unassigned_transcript_559	SAUSA300_RS02800	SAUSA300_RS02800
unassigned_transcript_560	SAUSA300_RS02805	SAUSA300_RS02805
unassigned_transcript_561	SAUSA300_RS02810	SAUSA300_RS02810
unassigned_transcript_562	SAUSA300_RS02815	SAUSA300_RS02815
unassigned_transcript_563	SAUSA300_RS02820	SAUSA300_RS02820
unassigned_transcript_564	SAUSA300_RS02825	SAUSA300_RS02825
unassigned_transcript_565	SAUSA300_RS02830	SAUSA300_RS02830
unassigned_transcript_566	SAUSA300_RS02835	SAUSA300_RS02835
unassigned_transcript_567	SAUSA300_RS02840	SAUSA300_RS02840
unassigned_transcript_568	SAUSA300_RS02845	SAUSA300_RS02845
unassigned_transcript_569	SAUSA300_RS02850	SAUSA300_RS02850
unassigned_transcript_570	SAUSA300_RS02855	SAUSA300_RS02855
unassigned_transcript_571	SAUSA300_RS02860	SAUSA300_RS02860
unassigned_transcript_572	SAUSA300_RS02865	SAUSA300_RS02865
unassigned_transcript_573	SAUSA300_RS02870	SAUSA300_RS02870
unassigned_transcript_574	SAUSA300_RS02875	SAUSA300_RS02875
unassigned_transcript_575	SAUSA300_RS02880	SAUSA300_RS02880
unassigned_transcript_576	SAUSA300_RS02885	SAUSA300_RS02885
unassigned_transcript_577	SAUSA300_RS02890	SAUSA300_RS02890
unassigned_transcript_578	SAUSA300_RS02895	SAUSA300_RS02895
unassigned_transcript_579	SAUSA300_RS02900	SAUSA300_RS02900
unassigned_transcript_580	SAUSA300_RS02905	SAUSA300_RS02905
unassigned_transcript_581	SAUSA300_RS02910	SAUSA300_RS02910
unassigned_transcript_582	SAUSA300_RS02915	SAUSA300_RS02915
unassigned_transcript_583	SAUSA300_RS02920	SAUSA300_RS02920
unassigned_transcript_584	SAUSA300_RS02925	SAUSA300_RS02925
unassigned_transcript_585	SAUSA300_RS02930	SAUSA300_RS02930
unassigned_transcript_586	SAUSA300_RS02935	SAUSA300_RS02935
unassigned_transcript_587	SAUSA300_RS02940	SAUSA300_RS02940
unassigned_transcript_588	SAUSA300_RS02945	SAUSA300_RS02945
unassigned_transcript_589	SAUSA300_RS02950	SAUSA300_RS02950
unassigned_transcript_590	SAUSA300_RS02955	SAUSA300_RS02955
unassigned_transcript_591	SAUSA300_RS02960	SAUSA300_RS02960
unassigned_transcript_592	SAUSA300_RS02965	SAUSA300_RS02965
unassigned_transcript_593	SAUSA300_RS02970	SAUSA300_RS02970
unassigned_transcript_594	SAUSA300_RS02975	SAUSA300_RS02975
unassigned_transcript_595	SAUSA300_RS02985	SAUSA300_RS02985
unassigned_transcript_596	SAUSA300_RS02990	SAUSA300_RS02990
unassigned_transcript_597	SAUSA300_RS02995	SAUSA300_RS02995
unassigned_transcript_598	SAUSA300_RS03000	SAUSA300_RS03000
unassigned_transcript_599	SAUSA300_RS03005	SAUSA300_RS03005
unassigned_transcript_600	SAUSA300_RS03010	SAUSA300_RS03010
unassigned_transcript_601	SAUSA300_RS03015	SAUSA300_RS03015
unassigned_transcript_602	SAUSA300_RS03020	SAUSA300_RS03020
unassigned_transcript_603	SAUSA300_RS03025	SAUSA300_RS03025
unassigned_transcript_604	SAUSA300_RS03030	SAUSA300_RS03030
unassigned_transcript_605	SAUSA300_RS03035	SAUSA300_RS03035
unassigned_transcript_606	SAUSA300_RS03040	SAUSA300_RS03040
unassigned_transcript_607	SAUSA300_RS03045	SAUSA300_RS03045
unassigned_transcript_608	SAUSA300_RS03050	SAUSA300_RS03050
unassigned_transcript_609	SAUSA300_RS03055	SAUSA300_RS03055
unassigned_transcript_610	SAUSA300_RS03060	SAUSA300_RS03060
unassigned_transcript_611	SAUSA300_RS03065	SAUSA300_RS03065
unassigned_transcript_612	SAUSA300_RS03070	SAUSA300_RS03070
unassigned_transcript_613	SAUSA300_RS03075	SAUSA300_RS03075
unassigned_transcript_614	SAUSA300_RS03080	SAUSA300_RS03080
unassigned_transcript_615	SAUSA300_RS03085	SAUSA300_RS03085
unassigned_transcript_616	SAUSA300_RS03090	SAUSA300_RS03090
unassigned_transcript_617	SAUSA300_RS03095	SAUSA300_RS03095
unassigned_transcript_618	SAUSA300_RS03100	SAUSA300_RS03100
unassigned_transcript_619	SAUSA300_RS03105	SAUSA300_RS03105
unassigned_transcript_620	SAUSA300_RS03110	SAUSA300_RS03110
unassigned_transcript_621	SAUSA300_RS03115	SAUSA300_RS03115
unassigned_transcript_622	SAUSA300_RS03120	SAUSA300_RS03120
unassigned_transcript_623	SAUSA300_RS03125	SAUSA300_RS03125
unassigned_transcript_624	SAUSA300_RS03130	SAUSA300_RS03130
unassigned_transcript_625	SAUSA300_RS15930	SAUSA300_RS15930
unassigned_transcript_626	SAUSA300_RS03140	SAUSA300_RS03140
unassigned_transcript_627	SAUSA300_RS03145	SAUSA300_RS03145
unassigned_transcript_628	SAUSA300_RS03150	SAUSA300_RS03150
unassigned_transcript_629	SAUSA300_RS03155	SAUSA300_RS03155
unassigned_transcript_630	SAUSA300_RS03160	SAUSA300_RS03160
unassigned_transcript_631	SAUSA300_RS03165	SAUSA300_RS03165
unassigned_transcript_632	SAUSA300_RS03170	SAUSA300_RS03170
unassigned_transcript_633	SAUSA300_RS03175	SAUSA300_RS03175
unassigned_transcript_634	SAUSA300_RS03180	SAUSA300_RS03180
unassigned_transcript_635	SAUSA300_RS03185	SAUSA300_RS03185
unassigned_transcript_636	SAUSA300_RS03190	SAUSA300_RS03190
unassigned_transcript_637	SAUSA300_RS03195	SAUSA300_RS03195
unassigned_transcript_638	SAUSA300_RS03200	SAUSA300_RS03200
unassigned_transcript_639	SAUSA300_RS03205	SAUSA300_RS03205
unassigned_transcript_640	SAUSA300_RS03210	SAUSA300_RS03210
unassigned_transcript_641	SAUSA300_RS03215	SAUSA300_RS03215
unassigned_transcript_642	SAUSA300_RS03220	SAUSA300_RS03220
unassigned_transcript_643	SAUSA300_RS03225	SAUSA300_RS03225
unassigned_transcript_644	SAUSA300_RS03230	SAUSA300_RS03230
unassigned_transcript_645	SAUSA300_RS03235	SAUSA300_RS03235
unassigned_transcript_646	SAUSA300_RS03240	SAUSA300_RS03240
unassigned_transcript_647	SAUSA300_RS03245	SAUSA300_RS03245
unassigned_transcript_648	SAUSA300_RS03250	SAUSA300_RS03250
unassigned_transcript_649	SAUSA300_RS03255	SAUSA300_RS03255
unassigned_transcript_650	SAUSA300_RS03260	SAUSA300_RS03260
unassigned_transcript_651	SAUSA300_RS03265	SAUSA300_RS03265
unassigned_transcript_652	SAUSA300_RS03270	SAUSA300_RS03270
unassigned_transcript_653	SAUSA300_RS03275	SAUSA300_RS03275
unassigned_transcript_654	SAUSA300_RS03280	SAUSA300_RS03280
unassigned_transcript_655	SAUSA300_RS03285	SAUSA300_RS03285
unassigned_transcript_656	SAUSA300_RS03290	SAUSA300_RS03290
unassigned_transcript_657	SAUSA300_RS03295	SAUSA300_RS03295
unassigned_transcript_658	SAUSA300_RS03300	SAUSA300_RS03300
unassigned_transcript_659	SAUSA300_RS03305	SAUSA300_RS03305
unassigned_transcript_660	SAUSA300_RS03310	SAUSA300_RS03310
unassigned_transcript_661	SAUSA300_RS03315	SAUSA300_RS03315
unassigned_transcript_662	SAUSA300_RS03320	SAUSA300_RS03320
unassigned_transcript_663	SAUSA300_RS03325	SAUSA300_RS03325
unassigned_transcript_664	SAUSA300_RS03330	SAUSA300_RS03330
unassigned_transcript_665	SAUSA300_RS03335	SAUSA300_RS03335
unassigned_transcript_666	SAUSA300_RS03340	SAUSA300_RS03340
unassigned_transcript_667	SAUSA300_RS03345	SAUSA300_RS03345
unassigned_transcript_668	SAUSA300_RS03350	SAUSA300_RS03350
unassigned_transcript_669	SAUSA300_RS03355	SAUSA300_RS03355
unassigned_transcript_670	SAUSA300_RS03360	SAUSA300_RS03360
unassigned_transcript_671	SAUSA300_RS03365	SAUSA300_RS03365
unassigned_transcript_672	SAUSA300_RS03370	SAUSA300_RS03370
unassigned_transcript_673	SAUSA300_RS03375	SAUSA300_RS03375
unassigned_transcript_674	SAUSA300_RS03380	SAUSA300_RS03380
unassigned_transcript_675	SAUSA300_RS03385	SAUSA300_RS03385
unassigned_transcript_676	SAUSA300_RS03390	SAUSA300_RS03390
unassigned_transcript_677	SAUSA300_RS03395	SAUSA300_RS03395
unassigned_transcript_678	SAUSA300_RS03400	SAUSA300_RS03400
unassigned_transcript_679	SAUSA300_RS03405	SAUSA300_RS03405
unassigned_transcript_680	SAUSA300_RS03410	SAUSA300_RS03410
unassigned_transcript_681	SAUSA300_RS03415	SAUSA300_RS03415
unassigned_transcript_682	SAUSA300_RS03420	SAUSA300_RS03420
unassigned_transcript_683	SAUSA300_RS03425	SAUSA300_RS03425
unassigned_transcript_684	SAUSA300_RS03430	SAUSA300_RS03430
unassigned_transcript_685	SAUSA300_RS03435	SAUSA300_RS03435
unassigned_transcript_686	SAUSA300_RS03445	SAUSA300_RS03445
unassigned_transcript_687	SAUSA300_RS03450	SAUSA300_RS03450
unassigned_transcript_688	SAUSA300_RS03455	SAUSA300_RS03455
unassigned_transcript_689	SAUSA300_RS03460	SAUSA300_RS03460
unassigned_transcript_690	SAUSA300_RS03465	SAUSA300_RS03465
unassigned_transcript_691	SAUSA300_RS03470	SAUSA300_RS03470
unassigned_transcript_692	SAUSA300_RS03475	SAUSA300_RS03475
unassigned_transcript_693	SAUSA300_RS03480	SAUSA300_RS03480
unassigned_transcript_694	SAUSA300_RS03485	SAUSA300_RS03485
unassigned_transcript_695	SAUSA300_RS03490	SAUSA300_RS03490
unassigned_transcript_696	SAUSA300_RS03495	SAUSA300_RS03495
unassigned_transcript_697	SAUSA300_RS03500	SAUSA300_RS03500
unassigned_transcript_698	SAUSA300_RS03505	SAUSA300_RS03505
unassigned_transcript_699	SAUSA300_RS03510	SAUSA300_RS03510
unassigned_transcript_700	SAUSA300_RS03515	SAUSA300_RS03515
unassigned_transcript_701	SAUSA300_RS03520	SAUSA300_RS03520
unassigned_transcript_702	SAUSA300_RS03525	SAUSA300_RS03525
unassigned_transcript_703	SAUSA300_RS03530	SAUSA300_RS03530
unassigned_transcript_704	SAUSA300_RS03540	SAUSA300_RS03540
unassigned_transcript_705	SAUSA300_RS03545	SAUSA300_RS03545
unassigned_transcript_706	SAUSA300_RS03550	SAUSA300_RS03550
unassigned_transcript_707	SAUSA300_RS03555	SAUSA300_RS03555
unassigned_transcript_708	SAUSA300_RS03560	SAUSA300_RS03560
unassigned_transcript_709	SAUSA300_RS03565	SAUSA300_RS03565
unassigned_transcript_710	SAUSA300_RS03570	SAUSA300_RS03570
unassigned_transcript_711	SAUSA300_RS03575	SAUSA300_RS03575
unassigned_transcript_712	SAUSA300_RS03580	SAUSA300_RS03580
unassigned_transcript_713	SAUSA300_RS03585	SAUSA300_RS03585
unassigned_transcript_714	SAUSA300_RS03590	SAUSA300_RS03590
unassigned_transcript_715	SAUSA300_RS03595	SAUSA300_RS03595
unassigned_transcript_716	SAUSA300_RS03600	SAUSA300_RS03600
unassigned_transcript_717	SAUSA300_RS03605	SAUSA300_RS03605
unassigned_transcript_718	SAUSA300_RS03610	SAUSA300_RS03610
unassigned_transcript_719	SAUSA300_RS03615	SAUSA300_RS03615
unassigned_transcript_720	SAUSA300_RS03620	SAUSA300_RS03620
unassigned_transcript_721	SAUSA300_RS03625	SAUSA300_RS03625
unassigned_transcript_722	SAUSA300_RS03630	SAUSA300_RS03630
unassigned_transcript_723	SAUSA300_RS03635	SAUSA300_RS03635
unassigned_transcript_724	SAUSA300_RS03640	SAUSA300_RS03640
unassigned_transcript_725	SAUSA300_RS03645	SAUSA300_RS03645
unassigned_transcript_726	SAUSA300_RS03650	SAUSA300_RS03650
unassigned_transcript_727	SAUSA300_RS03655	SAUSA300_RS03655
unassigned_transcript_728	SAUSA300_RS03660	SAUSA300_RS03660
unassigned_transcript_729	SAUSA300_RS03665	SAUSA300_RS03665
unassigned_transcript_730	SAUSA300_RS03670	SAUSA300_RS03670
unassigned_transcript_731	SAUSA300_RS03675	SAUSA300_RS03675
unassigned_transcript_732	SAUSA300_RS03685	SAUSA300_RS03685
unassigned_transcript_733	SAUSA300_RS03690	SAUSA300_RS03690
unassigned_transcript_734	SAUSA300_RS03695	SAUSA300_RS03695
unassigned_transcript_735	SAUSA300_RS03700	SAUSA300_RS03700
unassigned_transcript_736	SAUSA300_RS03705	SAUSA300_RS03705
unassigned_transcript_737	SAUSA300_RS03710	SAUSA300_RS03710
unassigned_transcript_738	SAUSA300_RS03715	SAUSA300_RS03715
unassigned_transcript_739	SAUSA300_RS03720	SAUSA300_RS03720
unassigned_transcript_740	SAUSA300_RS03725	SAUSA300_RS03725
unassigned_transcript_741	SAUSA300_RS03730	SAUSA300_RS03730
unassigned_transcript_742	SAUSA300_RS03735	SAUSA300_RS03735
unassigned_transcript_743	SAUSA300_RS03740	SAUSA300_RS03740
unassigned_transcript_744	SAUSA300_RS03745	SAUSA300_RS03745
unassigned_transcript_745	SAUSA300_RS03750	SAUSA300_RS03750
unassigned_transcript_746	SAUSA300_RS03755	SAUSA300_RS03755
unassigned_transcript_747	SAUSA300_RS03760	SAUSA300_RS03760
unassigned_transcript_748	SAUSA300_RS03765	SAUSA300_RS03765
unassigned_transcript_749	SAUSA300_RS03770	SAUSA300_RS03770
unassigned_transcript_750	SAUSA300_RS03775	SAUSA300_RS03775
unassigned_transcript_751	SAUSA300_RS03785	SAUSA300_RS03785
unassigned_transcript_752	SAUSA300_RS03790	SAUSA300_RS03790
unassigned_transcript_753	SAUSA300_RS03795	SAUSA300_RS03795
unassigned_transcript_754	SAUSA300_RS03800	SAUSA300_RS03800
unassigned_transcript_755	SAUSA300_RS03805	SAUSA300_RS03805
unassigned_transcript_756	SAUSA300_RS03810	SAUSA300_RS03810
unassigned_transcript_757	SAUSA300_RS03815	SAUSA300_RS03815
unassigned_transcript_758	SAUSA300_RS03820	SAUSA300_RS03820
unassigned_transcript_759	SAUSA300_RS03825	SAUSA300_RS03825
unassigned_transcript_760	SAUSA300_RS15970	SAUSA300_RS15970
unassigned_transcript_761	SAUSA300_RS03830	SAUSA300_RS03830
unassigned_transcript_762	SAUSA300_RS03835	SAUSA300_RS03835
unassigned_transcript_763	SAUSA300_RS03840	SAUSA300_RS03840
unassigned_transcript_764	SAUSA300_RS03845	SAUSA300_RS03845
unassigned_transcript_765	SAUSA300_RS03850	SAUSA300_RS03850
unassigned_transcript_766	SAUSA300_RS03860	SAUSA300_RS03860
unassigned_transcript_767	SAUSA300_RS03865	SAUSA300_RS03865
unassigned_transcript_768	SAUSA300_RS03870	SAUSA300_RS03870
unassigned_transcript_769	SAUSA300_RS03875	SAUSA300_RS03875
unassigned_transcript_770	SAUSA300_RS03880	SAUSA300_RS03880
unassigned_transcript_771	SAUSA300_RS03885	SAUSA300_RS03885
unassigned_transcript_772	SAUSA300_RS03890	SAUSA300_RS03890
unassigned_transcript_773	SAUSA300_RS03895	SAUSA300_RS03895
unassigned_transcript_774	SAUSA300_RS03900	SAUSA300_RS03900
unassigned_transcript_775	SAUSA300_RS03905	SAUSA300_RS03905
unassigned_transcript_776	SAUSA300_RS03910	SAUSA300_RS03910
unassigned_transcript_777	SAUSA300_RS03915	SAUSA300_RS03915
unassigned_transcript_778	SAUSA300_RS03920	SAUSA300_RS03920
unassigned_transcript_779	SAUSA300_RS03925	SAUSA300_RS03925
unassigned_transcript_780	SAUSA300_RS03930	SAUSA300_RS03930
unassigned_transcript_781	SAUSA300_RS03935	SAUSA300_RS03935
unassigned_transcript_782	SAUSA300_RS03940	SAUSA300_RS03940
unassigned_transcript_783	SAUSA300_RS03945	SAUSA300_RS03945
unassigned_transcript_784	SAUSA300_RS03950	SAUSA300_RS03950
unassigned_transcript_785	SAUSA300_RS03955	SAUSA300_RS03955
unassigned_transcript_786	SAUSA300_RS03960	SAUSA300_RS03960
unassigned_transcript_787	SAUSA300_RS03965	SAUSA300_RS03965
unassigned_transcript_788	SAUSA300_RS03970	SAUSA300_RS03970
unassigned_transcript_789	SAUSA300_RS03975	SAUSA300_RS03975
unassigned_transcript_790	SAUSA300_RS03980	SAUSA300_RS03980
unassigned_transcript_791	SAUSA300_RS03985	SAUSA300_RS03985
unassigned_transcript_792	SAUSA300_RS03990	SAUSA300_RS03990
unassigned_transcript_793	SAUSA300_RS03995	SAUSA300_RS03995
unassigned_transcript_794	SAUSA300_RS04000	SAUSA300_RS04000
unassigned_transcript_795	SAUSA300_RS04005	SAUSA300_RS04005
unassigned_transcript_796	SAUSA300_RS04010	SAUSA300_RS04010
unassigned_transcript_797	SAUSA300_RS04015	SAUSA300_RS04015
unassigned_transcript_798	SAUSA300_RS04020	SAUSA300_RS04020
