gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	direction
SA_RS01960	941.8848123946809	-1.937610452538474	0.03525593568514668	0	0	Down in biofilm
SA_RS02010	823.5957353279626	6.0473745922038695	0.11417750267812339	0	0	Up in biofilm
SA_RS02015	1060.6283751511107	-1.6058151116213921	0.031231508035001538	0	0	Down in biofilm
SA_RS02020	2518.4821591354294	-2.639231755305703	0.025489707643918384	0	0	Down in biofilm
SA_RS02025	1199.5971408238563	-3.2893124309246837	0.04279216037139998	0	0	Down in biofilm
SA_RS02050	2800.6231021589547	3.3407704648142644	0.027196077748005407	0	0	Up in biofilm
SA_RS02060	4103.097977830356	0.78686815482147765	0.014834272685154174	0	0	Not significant
SA_RS02090	15720.015532079198	-3.275069114383594	0.011958837419081268	0	0	Down in biofilm
SA_RS02095	9809.24641824882	-3.1417261397810496	0.01543517399420973	0	0	Down in biofilm
SA_RS02105	695.1961787369296	-1.8260393398421606	0.03996722800207908	0	0	Down in biofilm
SA_RS02125	359.2568081964968	2.648711462341344	0.06448259183336777	0	0	Up in biofilm
SA_RS02130	2175.186046381214	4.080415405844356	0.03848865718657834	0	0	Up in biofilm
SA_RS02140	996.4305945624644	-2.720353079990053	0.0398212202482787	0	0	Down in biofilm
SA_RS02145	3203.6126670187714	-2.6675981493312255	0.022521247933490057	0	0	Down in biofilm
SA_RS02150	3634.9090385961745	-2.5507320463641032	0.020420736826672274	0	0	Down in biofilm
SA_RS02350	419.93487029914866	-3.4172768665848485	0.07283000511917506	0	0	Down in biofilm
SA_RS02355	1755.1087167897329	-3.6296617983479735	0.03786631175776506	0	0	Down in biofilm
SA_RS02410	2228.754904690761	-1.1379775333270312	0.02109522023131932	0	0	Not significant
SA_RS02505	836.3280034291283	2.911769724440066	0.04494017849770172	0	0	Up in biofilm
SA_RS02520	2861.553420158787	4.296513437325104	0.03554872479146123	0	0	Up in biofilm
SA_RS02590	879.502726711954	-2.4855310060791647	0.04070803421975126	0	0	Down in biofilm
SA_RS02605	1577.436172300805	1.3943630796644222	0.024948470091798732	0	0	Not significant
SA_RS02610	1693.3680442681364	-1.2579172452521845	0.024975944738445523	0	0	Not significant
SA_RS02620	4336.815335115661	2.5226809093111626	0.01845411838105273	0	0	Up in biofilm
SA_RS02625	5548.16516483175	1.6425782821984507	0.013691759475004332	0	0	Up in biofilm
SA_RS02635	1767.2173758279093	-1.629610108213074	0.024732424387833924	0	0	Down in biofilm
SA_RS02650	4779.58656304323	-2.089774773762828	0.01654980562718406	0	0	Down in biofilm
SA_RS02700	3593.41811771477	-1.3407226979579578	0.01646428677561793	0	0	Not significant
SA_RS02785	898.7978961016416	2.2990945799604057	0.03793730415751029	0	0	Up in biofilm
SA_RS02795	2926.6523141079874	4.318230821366595	0.035458756634037886	0	0	Up in biofilm
SA_RS02810	4093.3375504971527	2.048459842680288	0.016837571147546204	0	0	Up in biofilm
SA_RS02815	2246.5596245197	3.90343488813449	0.03534969599973359	0	0	Up in biofilm
SA_RS02825	1368.8380013359874	5.752343659537281	0.08059014445377816	0	0	Up in biofilm
SA_RS02830	2457.2492776203767	4.144716369604996	0.036517349557517086	0	0	Up in biofilm
SA_RS02835	2367.4717563438894	5.205300006056168	0.05133351343800521	0	0	Up in biofilm
SA_RS02840	4119.285722385101	2.2311667153507306	0.01758924637606367	0	0	Up in biofilm
SA_RS02905	7112.969098822568	-2.6101311139572645	0.014808183968388065	0	0	Down in biofilm
SA_RS02910	3950.9822517917837	-1.4009424826915065	0.016057442002151846	0	0	Not significant
SA_RS02915	1512.2559386246462	-2.0134875113600788	0.027838951207083216	0	0	Down in biofilm
SA_RS02920	1569.3571360275414	-3.156430993395638	0.036017568248074575	0	0	Down in biofilm
SA_RS02930	21563.444969434102	-0.3761492817302373	0.006843082890717904	0	0	Not significant
SA_RS02935	16232.366322841594	-1.6055071776619971	0.008233878122566162	0	0	Down in biofilm
SA_RS02945	7366.716625792119	-1.8209578058496139	0.012912970663440522	0	0	Down in biofilm
SA_RS02950	5844.134011810215	-1.0947041499409909	0.01335685483784104	0	0	Not significant
SA_RS02955	38926.82201063905	-2.206245541322607	0.007513327430075616	0	0	Down in biofilm
SA_RS02960	35492.44514289775	-2.6739425152398075	0.00755370464393077	0	0	Down in biofilm
SA_RS02970	1746.2308092075339	1.3438899512770555	0.023799375290125824	0	0	Not significant
SA_RS02975	967.3272451169574	1.6339628601002458	0.0330776293756537	0	0	Up in biofilm
SA_RS03030	7013.7719030056105	-1.676155826811583	0.012525719048054914	0	0	Down in biofilm
SA_RS03035	998.0482347941607	-1.9060174526840488	0.03539853147470311	0	0	Down in biofilm
SA_RS03110	644.1543528729785	1.9338598900330708	0.04333180420233039	0	0	Up in biofilm
SA_RS03250	6940.08450365067	2.3086800095900752	0.013746174405007718	0	0	Up in biofilm
SA_RS03295	3841.434185215893	1.4257579288695066	0.016139442788002327	0	0	Not significant
SA_RS03305	613.5101056699796	3.2035271324130354	0.05709109924653379	0	0	Up in biofilm
SA_RS03380	2368.1313033683355	-1.6310824612372992	0.02109170335899901	0	0	Down in biofilm
SA_RS03385	1131.6582178140081	-1.7544390158759287	0.03126240241306582	0	0	Down in biofilm
SA_RS03390	3047.574970116848	-1.930114065092943	0.019688304333791318	0	0	Down in biofilm
SA_RS03515	335.93009421748593	2.337984303019756	0.06181391410338748	0	0	Up in biofilm
SA_RS03550	1212.7381785494597	-1.1079043927546006	0.026944592761235734	0	0	Not significant
SA_RS03645	986.6113362940763	2.9772429793090422	0.041664283418252956	0	0	Up in biofilm
SA_RS03760	449.8594712195365	2.874200483438773	0.05998376941423772	0	0	Up in biofilm
SA_RS03835	2982.188156539583	0.9616041855230867	0.017453291137437824	0	0	Not significant
SA_RS03880	724.1528065920962	2.62392403870283	0.04509264734605793	0	0	Up in biofilm
SA_RS03890	1472.8975318525286	-1.5329792208941133	0.027259459998764606	0	0	Not significant
SA_RS04020	3852.44497002463	3.1826612459086525	0.022289591317515556	0	0	Up in biofilm
SA_RS04060	1013.7529827908297	1.6914077315562706	0.034687485052043596	0	0	Up in biofilm
SA_RS04120	1626.5570185921654	2.0375133190779358	0.02726378198103819	0	0	Up in biofilm
SA_RS04135	1368.8799702297902	-1.3858656418959778	0.02737150018321154	0	0	Not significant
SA_RS04140	2147.949164568028	-1.0143750331243166	0.020409394118258328	0	0	Not significant
SA_RS04155	1357.7260864922068	-2.1235473068398987	0.029950982546246393	0	0	Down in biofilm
SA_RS04170	1112.4822826557345	-2.244307230590786	0.03509999950256837	0	0	Down in biofilm
SA_RS04225	36596.895514262214	0.8768527776218383	0.005445711994981302	0	0	Not significant
SA_RS04410	7287.332689275028	4.173816007650676	0.021487290877880684	0	0	Up in biofilm
SA_RS04420	2027.6079922200713	0.8331102137493417	0.021492976134377218	0	0	Not significant
SA_RS04430	3695.586345415525	-1.3950653279006509	0.016163535912199916	0	0	Not significant
SA_RS04435	1215.484909803811	-1.6397595509478609	0.02907219336347655	0	0	Down in biofilm
SA_RS04455	313.28217249843794	3.2495279231814553	0.0793975859518812	0	0	Up in biofilm
SA_RS04575	3502.4985741582555	0.8366586713172144	0.015644108323829842	0	0	Not significant
SA_RS04655	2407.478926345331	0.9039166853856635	0.019514607670966327	0	0	Not significant
SA_RS04680	1503.9730071993947	2.0920035335775005	0.027969378843840424	0	0	Up in biofilm
SA_RS04740	16276.821141283566	4.181988190626644	0.0154640068040811	0	0	Up in biofilm
SA_RS04785	1562.4737084470935	-1.6203233513675555	0.026726054930668677	0	0	Down in biofilm
SA_RS04815	415.7728391757069	-1.9649672246997338	0.05218329900189845	0	0	Down in biofilm
SA_RS04850	2453.035643344532	2.191150502657769	0.023567745924160673	0	0	Up in biofilm
SA_RS04855	874.3414862009815	2.668845685349024	0.041466535974983496	0	0	Up in biofilm
SA_RS04935	1796.530748713809	1.3333291940696508	0.022548890855433955	0	0	Not significant
SA_RS04965	522.2191218512642	-1.824054663714163	0.04845747608557947	0	0	Down in biofilm
SA_RS05000	339.14594985876676	4.2812006067425115	0.10393689052580105	0	0	Up in biofilm
SA_RS05095	957.7149261716766	-1.2721699970437672	0.03240379559373108	0	0	Not significant
SA_RS05165	3021.448692849947	-0.8444551009797093	0.018294236067914083	0	0	Not significant
SA_RS05170	23621.67635124328	-2.073880454441574	0.00793104458380613	0	0	Down in biofilm
SA_RS05185	2226.2255958774213	4.016776330163472	0.03677484517117756	0	0	Up in biofilm
SA_RS05240	525.7168606427314	-2.0109107215060535	0.0473575904650108	0	0	Down in biofilm
SA_RS05245	682.8355518618094	-1.9544649247496302	0.04084254460069219	0	0	Down in biofilm
SA_RS05255	1186.97127123473	-2.3558230324948966	0.0341860267875291	0	0	Down in biofilm
SA_RS05260	537.176776199685	-2.3859163749455963	0.050422298594069444	0	0	Down in biofilm
SA_RS05290	1449.6614474713854	2.121226610987386	0.028573742477447334	0	0	Up in biofilm
SA_RS05295	2041.2860418039695	2.047247760025191	0.02391117329466404	0	0	Up in biofilm
SA_RS05300	10878.915044758338	1.4653716112254764	0.010009424034575035	0	0	Not significant
SA_RS05350	7882.561456083097	-0.7218887010486715	0.010890185532153145	0	0	Not significant
SA_RS05355	8911.884144837102	-1.9962704173139563	0.012633327100047777	0	0	Down in biofilm
SA_RS05360	10926.590990350674	-2.0761820996843943	0.011312767542706922	0	0	Down in biofilm
SA_RS05365	6898.388139813901	-1.2082690636656637	0.012343660241919617	0	0	Not significant
SA_RS05400	1178.86287740633	1.1777433529490964	0.02773214309852361	0	0	Not significant
SA_RS05460	1315.9488582906092	-1.3456348880991493	0.027727400430444193	0	0	Not significant
SA_RS05610	465.9601180442088	2.2999966271763213	0.05323352900859599	0	0	Up in biofilm
SA_RS05620	808.7192941044353	1.7296253185512114	0.03623278042876264	0	0	Up in biofilm
SA_RS05640	8038.897803012979	-1.6717802296521234	0.012321528281561606	0	0	Down in biofilm
SA_RS05645	2443.285859582886	-1.046609675948857	0.019265250840416005	0	0	Not significant
SA_RS05670	361.53361101564894	2.469654690808997	0.06192313997008811	0	0	Up in biofilm
SA_RS05760	673.1106943057418	1.9738429053937536	0.0412475152448457	0	0	Up in biofilm
SA_RS05765	1107.4086624323195	1.3478281097382567	0.030120503126883316	0	0	Not significant
SA_RS05810	297.8138000923234	2.8556944527534722	0.07374616572639026	0	0	Up in biofilm
SA_RS05825	4744.279638149326	-1.4540772713050971	0.015580035146485179	0	0	Not significant
SA_RS05835	2107.9242209287327	-0.9669187255494733	0.02075848167025682	0	0	Not significant
SA_RS05860	9419.196975641626	-1.5706540253281922	0.01160751115426697	0	0	Not significant
SA_RS05895	1244.9465629218564	-2.4256507462052173	0.03334854325491476	0	0	Down in biofilm
SA_RS05925	659.2752677479107	1.5344807051600793	0.03843267968511253	0	0	Not significant
SA_RS05945	2324.7967190051836	-1.6349838153886074	0.02188515519631437	0	0	Down in biofilm
SA_RS06000	493.1121799781258	3.3227835769968252	0.06492807932920105	0	0	Up in biofilm
SA_RS06140	1680.6006823821874	-1.2105066718955924	0.023611398147416477	0	0	Not significant
SA_RS06165	5304.477867407723	-1.6254036047236038	0.014702959500839656	0	0	Down in biofilm
SA_RS06170	6875.57158935599	-2.1482547892750397	0.014506082790095933	0	0	Down in biofilm
SA_RS06195	762.8134344811843	-1.964845714134616	0.04091587206425329	0	0	Down in biofilm
SA_RS06205	644.278064986794	-1.9352862892947167	0.041846694541955456	0	0	Down in biofilm
SA_RS06225	2944.5599076405388	-0.7639911982234566	0.018246905142893965	0	0	Not significant
SA_RS06270	977.0614580618765	-1.7672807401733182	0.03322388217350388	0	0	Down in biofilm
SA_RS06320	3673.2301969419395	-1.519308032127868	0.01668209665185578	0	0	Not significant
SA_RS06375	5000.929074723206	2.1803865558472717	0.01588751584590806	0	0	Up in biofilm
SA_RS06440	3102.365678668412	-2.5141998150940923	0.02206214715003507	0	0	Down in biofilm
SA_RS06450	1124.786091799274	3.095932264589052	0.041038781717309146	0	0	Up in biofilm
SA_RS06485	620.0794837559383	2.016086471237031	0.04356222768533037	0	0	Up in biofilm
SA_RS06490	2490.3987059371434	0.8082124280678692	0.01930210776533482	0	0	Not significant
SA_RS06645	2609.717860374835	-1.006424701303212	0.0188711001332021	0	0	Not significant
SA_RS06675	5186.285654254141	1.7564706368053233	0.014448197346650945	0	0	Up in biofilm
SA_RS06725	2134.1868784747353	-1.9851884116908243	0.023528343482034652	0	0	Down in biofilm
SA_RS06765	1000.6557658495306	-2.038184278904019	0.03609473941652957	0	0	Down in biofilm
SA_RS06805	773.7568946328222	5.952270541435518	0.1142218123642753	0	0	Up in biofilm
SA_RS06855	774.9193960486185	2.312475111494531	0.040645881358320875	0	0	Up in biofilm
SA_RS07030	476.2295485121478	2.4476978636565803	0.05595075973508288	0	0	Up in biofilm
SA_RS07060	4502.2259678393275	-1.1466382110665043	0.014943566155177793	0	0	Not significant
SA_RS07200	317.6167217074413	3.547411071207367	0.08520348157840557	0	0	Up in biofilm
SA_RS07270	6435.814275256922	-1.2644216915639737	0.012786395977794865	0	0	Not significant
SA_RS07385	5445.848773498352	-1.0434302517780119	0.013192002946578978	0	0	Not significant
SA_RS07400	2510.8707825432007	1.5857332524219323	0.020841100799113322	0	0	Up in biofilm
SA_RS07440	7105.593508623132	1.0907200674173492	0.011558148255289984	0	0	Not significant
SA_RS07570	1373.1296533901375	2.1109259648940117	0.029697153085597616	0	0	Up in biofilm
SA_RS07610	562.2424591975765	1.6698247678285563	0.04335435983734294	0	0	Up in biofilm
SA_RS07640	1623.7211137622442	-1.633796898967941	0.028310099258826125	0	0	Down in biofilm
SA_RS07660	687.6680364591967	-1.5654447203559818	0.04010147800286319	0	0	Not significant
SA_RS07690	615.2407102615323	-1.8416200228205692	0.04285570338556735	0	0	Down in biofilm
SA_RS07790	631.9360030023844	-2.174069138725207	0.04429007983344346	0	0	Down in biofilm
SA_RS07820	3970.303269305793	1.5198312891659806	0.01655117937939584	0	0	Not significant
SA_RS07865	1681.2293630356116	0.9194040864010584	0.02332150014322388	0	0	Not significant
SA_RS07880	2438.058320924535	-1.2938004284595443	0.02023124533819398	0	0	Not significant
SA_RS07910	800.945128230788	1.2970995000317105	0.034148033220545625	0	0	Not significant
SA_RS07915	2323.586938192023	-1.4250500495849558	0.02069525306162866	0	0	Not significant
SA_RS07920	2555.882956998953	-0.9168178010121331	0.020263919676779613	0	0	Not significant
SA_RS07955	17266.377129001612	2.8945294848918977	0.010230544560082983	0	0	Up in biofilm
SA_RS07960	5212.497209666218	5.496158153290899	0.038075557923589645	0	0	Up in biofilm
SA_RS07965	3057.120514841193	5.115735768995718	0.04392553837799396	0	0	Up in biofilm
SA_RS08140	863.5766771060371	1.2205820876551656	0.032508384565326384	0	0	Not significant
SA_RS08150	769.074528902831	-2.38138545362609	0.041945197426223386	0	0	Down in biofilm
SA_RS08185	689.6213470693893	2.8077761220754502	0.04859313059738232	0	0	Up in biofilm
SA_RS08210	480.7646571213877	-1.9222685343470827	0.05120679133503969	0	0	Down in biofilm
SA_RS08265	597.5693513942316	-2.20332057184547	0.046292026342788443	0	0	Down in biofilm
SA_RS08285	1968.355964396984	-1.6790936047190002	0.02330065854461866	0	0	Down in biofilm
SA_RS08290	1284.7062469265447	-1.2185898655154856	0.028507255377262095	0	0	Not significant
SA_RS08295	2014.2812517349084	-1.4064993226339946	0.02203265254182014	0	0	Not significant
SA_RS08310	801.6925349677992	4.147368526871061	0.06459619423192703	0	0	Up in biofilm
SA_RS08315	926.4095714548446	4.871362687677082	0.07390702682969474	0	0	Up in biofilm
SA_RS08395	864.0425132575429	-1.7338816558617223	0.03659700850400349	0	0	Down in biofilm
SA_RS08470	1308.2049121318178	-1.4806724925842787	0.027458312982379232	0	0	Not significant
SA_RS08480	1729.8803446824536	-0.9097691634399365	0.023503780671614235	0	0	Not significant
SA_RS08505	3890.1949805308686	2.526020306552415	0.01966577252988311	0	0	Up in biofilm
SA_RS08565	912.1319943049201	-2.0931566292303265	0.03684701828163951	0	0	Down in biofilm
SA_RS08580	707.7294841356129	-1.6082272664165456	0.03825345433122619	0	0	Down in biofilm
SA_RS08605	661.3562826686438	2.8036359100592576	0.04918523186512985	0	0	Up in biofilm
SA_RS08620	2478.8608840184907	-1.804333868371337	0.021404359603415815	0	0	Down in biofilm
SA_RS08625	14396.351894098168	3.5696052472101765	0.013848529403590895	0	0	Up in biofilm
SA_RS08630	1795.7813022885653	1.0738840972637542	0.02430139817887996	0	0	Not significant
SA_RS08635	389.335412100263	2.618433720514756	0.06209832750845106	0	0	Up in biofilm
SA_RS08665	1340.6506591287257	1.3605964709450775	0.026424115826919736	0	0	Not significant
SA_RS08800	7507.716735653108	2.180736308375622	0.013491177407421067	0	0	Up in biofilm
SA_RS08805	5395.956923970419	3.7203126387564662	0.02184984241663247	0	0	Up in biofilm
SA_RS08855	1542.5319382418843	-1.3077542262762494	0.026062404177597195	0	0	Not significant
SA_RS08865	897.6787843439812	-1.8864444017640234	0.03696771086831134	0	0	Down in biofilm
SA_RS08920	549.1696559687036	2.0875763314461078	0.04789069041582989	0	0	Up in biofilm
SA_RS08935	2001.727429452933	1.76281990686478	0.023382094837601373	0	0	Up in biofilm
SA_RS09005	2014.237117046449	3.537472490226078	0.03443727330143501	0	0	Up in biofilm
SA_RS09055	1009.0965376952997	-1.8786270956022875	0.03356022980228375	0	0	Down in biofilm
SA_RS09060	7778.041480989276	-0.4581608186146938	0.011821862543287974	0	0	Not significant
SA_RS09095	2973.8237842668436	-1.3101030170756183	0.01865460877689059	0	0	Not significant
SA_RS09100	5506.308839227226	-1.863660090671531	0.014381887000143272	0	0	Down in biofilm
SA_RS09365	1644.6293511609272	1.387576803744675	0.02415808640923828	0	0	Not significant
SA_RS09375	1909.836042289965	2.542117434641503	0.027559089104018747	0	0	Up in biofilm
SA_RS09380	799.5440170398717	-1.3990886593794816	0.035722247493091934	0	0	Not significant
SA_RS09440	334.51138392960826	3.1070799770423454	0.07427110877471009	0	0	Up in biofilm
SA_RS09445	2943.1420364190894	3.9166632460827233	0.031696097986861196	0	0	Up in biofilm
SA_RS09505	292.32037716418864	-3.816733004052041	0.09867507123149888	0	0	Down in biofilm
SA_RS09535	361.7370479760236	-3.2218122160278013	0.07407918657301422	0	0	Down in biofilm
SA_RS09590	272.81597754674686	-3.5359890910406784	0.09403578143140447	0	0	Down in biofilm
SA_RS09610	2890.0825435821157	4.291339966099033	0.03572582562556146	0	0	Up in biofilm
SA_RS09625	839.82293753636975	2.889012867361972	0.04553098432513649	0	0	Up in biofilm
SA_RS09630	662.8613377806594	1.4921478182131933	0.03824351315818011	0	0	Not significant
SA_RS09705	1367.1433504494628	3.4526710614061686	0.04021950168752259	0	0	Up in biofilm
SA_RS09710	644.3990094727651	2.133846656990821	0.0437245827833633	0	0	Up in biofilm
SA_RS09760	530.2878228409816	1.758016134535153	0.04449186406146206	0	0	Up in biofilm
SA_RS09850	1514.0965691809677	-1.3894299288932257	0.025865250497387315	0	0	Not significant
SA_RS09855	1085.1045281741654	-1.3457111596732727	0.03046392429122112	0	0	Not significant
SA_RS09865	1302.0122815223278	-2.55867607083849	0.03361609978572897	0	0	Down in biofilm
SA_RS09945	1065.008682142678	-1.202959161310081	0.030558818929594594	0	0	Not significant
SA_RS09960	912.5592240166909	1.4578976827327323	0.03488222324343619	0	0	Not significant
SA_RS10465	272.8603978309682	3.7539333240386186	0.09801885156098819	0	0	Up in biofilm
SA_RS10470	589.1697347518045	2.9854907466317617	0.054571127901983735	0	0	Up in biofilm
SA_RS10475	463.9486444401713	3.19122531184082	0.06413512536062926	0	0	Up in biofilm
SA_RS10535	3001.0451390601456	2.545849350992515	0.022074413612184436	0	0	Up in biofilm
SA_RS10540	621.8934881826349	2.11250504806974	0.04492687098987096	0	0	Up in biofilm
SA_RS10555	517.2497674226989	3.1874916204137063	0.06104536243024702	0	0	Up in biofilm
SA_RS10720	2930.338876116469	4.367784767738279	0.03544155239044441	0	0	Up in biofilm
SA_RS10725	842.9429393064792	2.80192949656032	0.04381680935787212	0	0	Up in biofilm
SA_RS10845	3508.111422974619	-1.8802361148000903	0.01810865074894681	0	0	Down in biofilm
SA_RS10865	755.4675075172746	2.955618490732683	0.04793278450895137	0	0	Up in biofilm
SA_RS10960	1737.3572844745547	-2.7727150862134544	0.03137725591900014	0	0	Down in biofilm
SA_RS10965	8691.149361816919	-3.606460377914083	0.017756375632489486	0	0	Down in biofilm
SA_RS10970	1754.5403347857562	-1.987518068829246	0.02631043876484743	0	0	Down in biofilm
SA_RS10975	5107.445973792982	-2.6148558134170896	0.01741834730743707	0	0	Down in biofilm
SA_RS10985	1694.87886546711	-2.2190073953389313	0.02819081055093751	0	0	Down in biofilm
SA_RS10990	2083.5489775611	-2.942811639759864	0.03048195395130035	0	0	Down in biofilm
SA_RS11020	1621.0206845051605	-1.5729740149598268	0.024988295356144632	0	0	Not significant
SA_RS11055	2100.3248580605477	-1.1532151304126752	0.021549249852606332	0	0	Not significant
SA_RS11060	2014.3946551485656	1.84627444683219	0.023267465618767833	0	0	Up in biofilm
SA_RS11065	2289.1640917688073	2.0184600277600757	0.022932590625872013	0	0	Up in biofilm
SA_RS11075	4133.451777195443	0.9507862598087427	0.014491778434515483	0	0	Not significant
SA_RS11140	1062.6975619842492	-1.5943426363182323	0.03151648404678088	0	0	Down in biofilm
SA_RS11245	2720.4890231061263	-0.7749850126816455	0.018180362504394223	0	0	Not significant
SA_RS11265	377.71772385907656	2.7275693265979606	0.06376783677700433	0	0	Up in biofilm
SA_RS11270	670.4649395658116	-1.5058342275514072	0.03965418626893081	0	0	Not significant
SA_RS11330	2956.999711283653	4.299697940562615	0.03489479533782069	0	0	Up in biofilm
SA_RS11335	843.6771180105628	2.7810738261124746	0.04279113712583742	0	0	Up in biofilm
SA_RS11375	604.7729443586703	2.6123101244018234	0.049177183373255724	0	0	Up in biofilm
SA_RS11380	1369.5849209973164	3.070348308501855	0.03688643870387394	0	0	Up in biofilm
SA_RS11430	23068.269970298028	3.7417013271013837	0.01090011222981225	0	0	Up in biofilm
SA_RS11435	4392.316237483417	1.5164740104481083	0.01714337907111358	0	0	Not significant
SA_RS11440	11343.790942800359	2.8528843167980624	0.012804579417560594	0	0	Up in biofilm
SA_RS11455	1292.254830522649	1.4711924198826647	0.028183006549939722	0	0	Not significant
SA_RS11520	419.3396607751213	3.31168624867605	0.07162361575871845	0	0	Up in biofilm
SA_RS11550	314.3653176652191	4.034716537894899	0.10006317993145286	0	0	Up in biofilm
SA_RS11560	923.2504934929582	-1.6609737486762168	0.035009918326475556	0	0	Down in biofilm
SA_RS11600	5048.764294607779	-2.1204726886248793	0.01630484881808557	0	0	Down in biofilm
SA_RS11605	2435.5711402663087	-0.9506666868465922	0.018873264122619422	0	0	Not significant
SA_RS11630	1651.4166049791927	-3.2327940788916845	0.03568630346682545	0	0	Down in biofilm
SA_RS11635	2762.321401404583	-2.129491693506927	0.021491515625865144	0	0	Down in biofilm
SA_RS11640	1705.437942319435	-2.705479752459793	0.030966147465593532	0	0	Down in biofilm
SA_RS11645	3186.8294833917084	-3.3947747374057053	0.026963506976323284	0	0	Down in biofilm
SA_RS11660	2492.0174286401343	-2.099346807113483	0.02205651430835097	0	0	Down in biofilm
SA_RS11665	2780.4399887641835	-0.9951873304454427	0.018388618311885593	0	0	Not significant
SA_RS11670	2957.809400357426	-3.426113841563997	0.027575282334013032	0	0	Down in biofilm
SA_RS11675	633.2503006583754	-2.3866602510342187	0.04600480272277557	0	0	Down in biofilm
SA_RS11680	4267.531756000785	-4.1618424082692345	0.028300530257484774	0	0	Down in biofilm
SA_RS11685	1107.6861644236865	-2.7283216325331474	0.03849190715404343	0	0	Down in biofilm
SA_RS11690	837.2253710410679	-1.8670180119300988	0.03725157888704031	0	0	Down in biofilm
SA_RS11695	644.4127141702402	-2.104662856766236	0.043418887637712324	0	0	Down in biofilm
SA_RS11700	618.7278008635654	-2.6318201439677384	0.04914819031282819	0	0	Down in biofilm
SA_RS11705	955.4664249885436	-1.9888252084242253	0.03504348545252879	0	0	Down in biofilm
SA_RS11710	729.8035376202257	-2.421333033753073	0.04325773372634043	0	0	Down in biofilm
SA_RS11715	2286.103127172965	-3.63537872452065	0.03338473649373019	0	0	Down in biofilm
SA_RS11730	2945.3416705305162	-3.639510164660804	0.029488209635572728	0	0	Down in biofilm
SA_RS11735	2861.269015687876	-2.9561750008625407	0.02488419469268932	0	0	Down in biofilm
SA_RS11740	2493.0799816515564	-3.6264370887285873	0.031935015968666755	0	0	Down in biofilm
SA_RS11745	1490.5615219844835	-2.598526690499483	0.03185858152377511	0	0	Down in biofilm
SA_RS11750	8053.305041657665	-3.0963292993769262	0.015493977864306691	0	0	Down in biofilm
SA_RS11755	862.6229828237197	-1.3412170125168412	0.03359042511933356	0	0	Not significant
SA_RS11760	4451.4858529311605	-2.978376207411483	0.020190128215274442	0	0	Down in biofilm
SA_RS11765	3893.3630177206414	-2.2440680152589803	0.018817214213486387	0	0	Down in biofilm
SA_RS11770	2428.019039470428	-2.073031492304741	0.022715647068537292	0	0	Down in biofilm
SA_RS12015	549.2620835008393	-1.6593725053302244	0.04383449523712381	0	0	Down in biofilm
SA_RS12025	1612.5799697961345	-2.456214433870237	0.029647441049216242	0	0	Down in biofilm
SA_RS12050	737.0958680961431	-2.5353954951772915	0.04470305424877166	0	0	Down in biofilm
