gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SA_RS02700	3106.4643074640244	-1.7136162642311659	0.025208924165958695	5665.126762651112	0	0
SA_RS02785	1857.2853142369345	-3.025300228899706	0.20882767067760713	5692.9186106215675	0	0
SA_RS02795	12720.853797530386	-2.589519533555246	0.13877381195588331	7201.602059672842	0	0
SA_RS02810	3323.9836708327935	0.9335205195152342	0.030194048546544283	2428.5939169834337	0	0
SA_RS02815	2042.1436665536075	2.9153447337633835	0.04671751175634844	4099.403924197575	0	0
SA_RS02825	810.9950549449022	5.111089767729878	0.11220741090992781	3444.2468530707874	0	0
SA_RS02830	1463.9015135347965	4.27322252168742	0.06090340321387772	5940.981018525745	0	0
SA_RS02835	1494.1183116643035	5.137523900689674	0.06874765668663244	8797.36788725459	0	0
SA_RS02840	3007.9614428377545	2.595522311433035	0.029811589194442278	8597.860986165806	0	0
SA_RS02905	4576.760731395857	-1.7398344208886214	0.02548240196414891	8264.859913929486	0	0
SA_RS02910	3080.6101179175475	-1.1199244548772735	0.026338326949861723	2371.8669694997598	0	0
SA_RS02920	910.9611834085671	-2.579097373947764	0.07046578206043914	1779.9625009847532	0	0
SA_RS02930	19044.8087903284	-0.13459549863916953	0.011081807645068267	4468.943459528533	0	0
SA_RS02935	13787.351730181796	-1.393316333548171	0.012626398450803548	12866.075431985537	0	0
SA_RS02945	5276.943944883489	-1.378959785070073	0.021422252722489724	5430.8711515699915	0	0
SA_RS02955	26936.052832338723	-1.517418362951225	0.011358877184934614	23389.516565869806	0	0
SA_RS02960	24560.763429121278	-1.6619041401034602	0.012216908688393043	22613.140140214764	0	0
SA_RS02975	1040.308947463441	1.9367253896825716	0.04563137157144504	1840.5552176810056	0	0
SA_RS03030	5656.829741805745	-1.51322649120721	0.018981577221985402	6702.494013640267	0	0
SA_RS03110	521.9102180090491	-0.6612745101649863	0.26187569832485225	3458.24554340292	0	0
SA_RS03135	914.9272207535352	-1.7133274774300074	0.048550136689719664	2573.244079505889	0	0
SA_RS03250	11147.04054014239	3.6083928982923807	0.017329815165070577	48730.21437934112	0	0
SA_RS03380	2773.3093365561817	-1.1740573603312938	0.027093233612601342	2965.36715041065	0	0
SA_RS03555	3491.88122249293	-0.9951834291004273	0.026199096574269005	1611.4433360697246	0	0
SA_RS03835	2619.8266684828222	0.6398647826124294	0.03139406303515617	3006.496935439884	0	0
SA_RS03905	727.9502410759054	-1.1421911222847225	0.05013842992069131	1552.4444152940237	0	0
SA_RS03910	2350.165697700503	-1.3979248905202626	0.03094315723968777	2179.690686142072	0	0
SA_RS03915	1354.3209775610217	-1.1973570671238352	0.043111815875489005	2844.374138652019	0	0
SA_RS04020	3578.88801927585	3.278052141889427	0.031129833293522972	12536.892885290694	0	0
SA_RS04120	1309.6664370211713	2.11670097118659	0.043232369309674105	2877.1284714140384	0	0
SA_RS04160	6431.609127685715	0.6898964910673926	0.017641666177713684	1983.4609772158105	0	0
SA_RS04170	786.9408983650922	-1.4209664489089726	0.056264230928974	1894.4907539351987	0	0
SA_RS04225	26832.482624621658	0.19071347387828685	0.013601620186692337	1920.3903404696828	0	0
SA_RS04410	9796.339108745802	-1.4055441200200551	0.05017673253118013	10215.648443197097	0	0
SA_RS04430	2782.1072835698583	-1.6541640890769482	0.028110117982546184	4357.552327030627	0	0
SA_RS04660	4691.5348086990325	-0.9844946609796335	0.021874231961871392	2321.4475106962877	0	0
SA_RS04680	1675.591361239827	2.2744637746245338	0.03720485984102524	4217.420576369444	0	0
SA_RS04740	9332.900322938967	3.963490031485581	0.03389789587364518	19650.07777861932	0	0
SA_RS04785	1032.3576387589887	-1.954919592815535	0.04839327809872492	2470.9934821389315	0	0
SA_RS04850	2269.864100951082	1.7498848074329654	0.03672198579229895	2870.3121101866745	0	0
SA_RS05000	320.3255140237359	5.558061112194906	0.13277617776500877	2189.710253394429	0	0
SA_RS05135	6896.720790892798	-0.5946099250106417	0.016843453785716115	3149.913549781487	0	0
SA_RS05170	19989.744076078052	-1.1502197752126413	0.012622888184436055	21338.08685954627	0	0
SA_RS05175	9550.956996631197	0.707684232350185	0.014896845941336674	2304.5173468168246	0	0
SA_RS05185	1624.6466020613668	4.79313882537079	0.05057768422839865	12987.074794305183	0	0
SA_RS05295	2064.295846266652	1.735889100622487	0.03736488220360713	2248.5282113513576	0	0
SA_RS05300	12741.089785081684	1.5809729259416931	0.013697060056979031	14010.608602077584	0	0
SA_RS05355	6340.339617190609	-0.9470026465524617	0.02016578385240244	7881.276904212254	0	0
SA_RS05360	8765.184391055476	-1.1208500223481044	0.017743744402151776	9520.426873189132	0	0
SA_RS05365	6333.986391990765	-0.5021768757815553	0.018948884800287037	1750.5639435466758	0	0
SA_RS05460	1016.677143602693	-0.3574556621299607	0.051934205134884566	1637.697008526476	0	0
SA_RS05530	588.365647068634	2.10637086109375	0.0533047359900898	1593.0555765361116	0	0
SA_RS05640	5683.83079732412	-1.5035539703316902	0.020950124041685815	9409.175405428565	0	0
SA_RS05760	1845.9865870568615	5.2185551192469415	0.04881557185588057	14166.893736465337	0	0
SA_RS05765	2635.017171784609	3.8337351114682585	0.03600463690325432	12679.241123606214	0	0
SA_RS05770	2976.9968712060395	2.3478962656152214	0.028730977552802635	6831.648576033953	0	0
SA_RS05825	4089.704624251048	-0.17736096400185872	0.02481125335075809	5996.421039100835	0	0
SA_RS05860	7166.567632150124	-1.136848397452848	0.018760253301503448	7187.739456416645	0	0
SA_RS05925	377.2029093260782	3.755646829475522	0.11349806742852392	1894.374105757403	0	0
SA_RS06050	1755.8786920373834	-0.28618378076549567	0.03409242765597976	2403.5631936316745	0	0
SA_RS06165	3569.429515729997	-2.6002413043193506	0.028354836286682575	13108.017219565876	0	0
SA_RS06170	4409.856949181007	-2.813808711112441	0.02707081545928041	14333.609890681886	0	0
SA_RS06320	3006.2459007355046	-0.9865572538198211	0.02535819235558306	2406.753870288054	0	0
SA_RS06375	4071.209308899138	2.3755256513157845	0.024672495363458287	9294.753949644946	0	0
SA_RS06440	2365.5261904228805	-1.3539752981848174	0.03210365515529195	4602.609223199637	0	0
SA_RS06450	1769.9217136703603	4.576368808343119	0.04403280350603898	15259.330650369235	0	0
SA_RS06490	2681.5665847139794	0.670206518477551	0.02772584470834854	1649.5051877603028	0	0
SA_RS06675	4827.473605970646	2.684129527262953	0.02144078537262496	17169.292096142493	0	0
SA_RS06725	1476.9318125718376	-1.718657127623569	0.04161055008247736	2380.5703801078635	0	0
SA_RS06765	650.4858785711357	-2.2995568061932414	0.06823902932783407	1868.0190173113429	0	0
SA_RS06805	444.0802426085018	5.956535138717869	0.16687520736912062	2018.7215681878934	0	0
SA_RS07200	754.3751055028399	4.486375859030162	0.08932872544116344	4397.576283400944	0	0
SA_RS07205	672.5470531366554	3.244042252106429	0.0985880054203031	2171.7738072666502	0	0
SA_RS07400	2603.1428492022956	1.7624147587600831	0.03162181735891461	3251.594637421268	0	0
SA_RS07440	6081.992833777367	0.9979715671195594	0.01816138338068469	3096.2870046696926	0	0
SA_RS07790	454.3623546210983	-1.6506852616422223	0.07196927530383244	1511.5468572933607	0	0
SA_RS07820	3603.5515568207243	0.8142317946281582	0.02585499421231981	1545.431432315789	0	0
SA_RS07915	2022.7573819048148	-1.2283925218400467	0.032370097475132156	2292.6441885620734	0	0
SA_RS07955	11160.87538202257	3.2806627920610834	0.02320589257942418	19175.589830562494	0	0
SA_RS07960	3475.5486656019602	4.167168804607403	0.07114704759866432	10798.275427257617	0	0
SA_RS07965	2019.4049919043157	4.512172022095338	0.0874753466913036	6386.118693537061	0	0
SA_RS08310	444.7278781337723	5.092102255088628	0.1591918082337567	2226.868067559485	0	0
SA_RS08315	564.2776736272233	2.608853607160118	0.25468225265452143	4113.035891037856	0	0
SA_RS08420	2433.7888121775723	1.6077717635846986	0.029425456737259825	5316.9952014302635	0	0
SA_RS08480	8569.66987251124	0.22052480854091694	0.023050372140452666	3214.0408231251463	0	0
SA_RS08505	3474.3272250532436	-0.6793692493188871	0.04869281593019625	3258.0454563863846	0	0
SA_RS08620	1520.0489274363817	-2.5511645305320387	0.05565617518238644	3262.2233359428124	0	0
SA_RS08625	11906.546675134246	4.533029013516908	0.02331371429497117	37796.23591050387	0	0
SA_RS08630	1892.471704384384	1.5335694075052648	0.03386383829705252	2056.694648929052	0	0
SA_RS08760	1500.9619493364582	-1.9537648006582322	0.04059833349542214	2958.0995353848366	0	0
SA_RS08800	6597.259541232438	1.5428789865734178	0.021547998155138994	5028.855207084778	0	0
SA_RS08805	4893.751447154252	2.3274185941352843	0.03328855682871384	5851.823446770515	0	0
SA_RS09005	1970.7028130659112	2.6367670131740946	0.04260329320736127	5605.376193951202	0	0
SA_RS09060	6219.782870681237	-2.4794187629255466	0.025028348202762157	11892.901264397617	0	0
SA_RS09095	2674.5296480536795	-1.186510978181061	0.026881905011940727	2020.0112952428613	0	0
SA_RS09100	4066.580048252153	-1.9206125498249944	0.025731994431789768	6230.463662978918	0	0
SA_RS09375	1417.2023787738065	1.3254309641154913	0.06139297501272829	3406.838634381838	0	0
SA_RS09445	2981.0916769677915	2.084002134050272	0.04648813742309061	3343.995526943748	0	0
SA_RS09610	12708.508436953343	-2.6387649385865592	0.13988570051067795	7283.210018494712	0	0
SA_RS09625	1811.341139067031	-2.558487926699131	0.21437335242761732	3810.9863021034944	0	0
SA_RS09630	696.9365951294145	-0.7394026309443356	0.07454210937472677	2373.1310698796688	0	0
SA_RS09705	922.8174793443535	2.636068864032362	0.07161361635878674	4325.998650356081	0	0
SA_RS09760	478.7730208698885	2.350445990020595	0.0688509774202816	2560.7439599368827	0	0
SA_RS09865	855.8414151542457	-2.3200936510091896	0.05661171026998945	2004.039568987147	0	0
SA_RS10470	442.17930827436396	2.462881322078416	0.11689965162340407	2095.5392106804993	0	0
SA_RS10475	352.7888285155321	3.8039860114213813	0.10446113453188659	2370.331425136444	0	0
SA_RS10535	2008.8353333521845	3.87240652934681	0.048072380305040054	6225.290325121981	0	0
SA_RS10555	473.4880453947155	1.7976224225103061	0.09351510367168571	1753.430105929369	0	0
SA_RS10720	12709.981520781283	-2.4358676643455945	0.133710928185487	7083.2463649973215	0	0
SA_RS10725	1798.2296454057728	-2.5972898526535455	0.21633761492835088	3917.7616667581583	0	0
SA_RS10965	5702.5651823613225	-2.5096293330233173	0.024844978123322863	12141.463130855258	0	0
SA_RS10975	3865.2647011651356	-1.7584290935158746	0.02511346650924859	5452.9701320939785	0	0
SA_RS10985	1169.0932771295966	-2.0676579567430773	0.04690772694215652	2364.049046299064	0	0
SA_RS10990	1371.8960793778126	-2.1321961466555446	0.04700894374613735	3004.6553925408366	0	0
SA_RS11015	1960.8825208164276	-0.3824669777307319	0.029539832990670558	1747.959817423246	0	0
SA_RS11020	1198.8003961582267	-0.90162483699911955	0.04080142517608485	2881.40221021837	0	0
SA_RS11060	2008.3308033164792	1.5512513062717261	0.03395863302739997	2398.618146898087	0	0
SA_RS11065	1880.6410315745973	2.4953245380160105	0.03837234177700767	8108.996789172537	0	0
SA_RS11075	4077.2183249226373	2.1509043549120714	0.022620507524071683	9150.352647810565	0	0
SA_RS11150	1963.7138672432973	-0.47345169429824324	0.042852190227902306	3085.1537865767286	0	0
SA_RS11245	2992.2184103612426	-0.7961841347069042	0.025147967166296505	2797.2139545633963	0	0
SA_RS11330	12738.191497297385	-2.4504896413660724	0.1320686162983631	7171.23152044374	0	0
SA_RS11335	1799.0131955947725	-2.6050212555504584	0.21401906371766954	4069.327757270177	0	0
SA_RS11375	552.0247704667929	1.8534503278409182	0.07322514506675896	2005.561086660658	0	0
SA_RS11380	1816.1089871917125	-0.17108026057149894	0.05744857386148484	3514.709962646292	0	0
SA_RS11430	27018.924587884594	1.4687363655481038	0.01713249590671468	25807.96677567609	0	0
SA_RS11440	13221.378344474006	1.6403524913987513	0.017709138371709184	8817.321797000595	0	0
SA_RS11445	1258.3886871045456	-1.0672423642245326	0.04224881951278477	2088.8037628721095	0	0
SA_RS11600	3275.7529480413427	-1.389807747602876	0.02899909886097387	4321.5483927773485	0	0
SA_RS11630	1131.9560160337076	-2.3088379942692545	0.05106586555392134	2533.074389011953	0	0
SA_RS11635	2195.9901367252864	-1.5060374045609677	0.0321257829374899	2378.8441356457943	0	0
SA_RS11640	1217.038702714089	-1.8245448070768608	0.04480488592871604	1998.7899617495375	0	0
SA_RS11645	2149.4845037817036	-2.2970096068138295	0.03705249790584133	5139.569784553585	0	0
SA_RS11660	1887.6109725744438	-1.3057982807025994	0.0342203612403444	1900.2421316711038	0	0
SA_RS11670	1773.3057342303082	-2.7446827576154837	0.04489855073754882	4807.3440634388335	0	0
SA_RS11680	2567.947033061227	-3.215942468906447	0.03917316825912442	7894.2262002382895	0	0
SA_RS11715	1537.099770967678	-2.4559972463405924	0.04469563703983513	3365.6844297319726	0	0
SA_RS11730	1870.5403711702847	-2.8121890426448255	0.04204195887646472	5036.391919547865	0	0
SA_RS11735	2026.6828160830562	-2.1879893488474624	0.034685056621519245	4398.346447472039	0	0
SA_RS11740	1599.8402133917211	-2.8223310191414757	0.04506605951510686	4633.889664557398	0	0
SA_RS11745	1138.8834122096334	-1.7612580739953183	0.044347389019981	1748.5388876343	0	0
SA_RS11750	5072.308865804284	-2.420027245601684	0.024585368871479378	12039.2018811894	0	0
SA_RS11760	2916.523160434892	-2.3242201252672494	0.030236707672897444	7787.407648459742	0	0
SA_RS11765	2654.601264475634	-1.831904763076672	0.03147913663672235	4094.5268710473197	0	0
SA_RS11770	1857.8276657193103	-1.2139070788874256	0.0333160068481453	1908.1078700153694	0	0
SA_RS12020	1485.766943588684	-3.8466149634070526	0.05681595339093786	6481.737595867369	0	0
SA_RS12050	487.3111261791206	-2.758163091945208	0.07318773929985707	1680.4359723117468	0	0
SA_RS12080	1428.1756439401815	1.4868666326252766	0.046095395972482495	1767.308655538585	0	0
SA_RS12085	10180.937467094176	1.4732494652756465	0.015915049118593885	8874.194016352962	0	0
SA_RS12120	1367.8456573082074	-2.0884056439167553	0.04754703037064123	3186.0079826652964	0	0
SA_RS12195	2970.079610337434	-1.7511152223177184	0.02716828040606683	9097.69480592139	0	0
SA_RS12210	2813.2301427507346	2.015260569910774	0.045723149002647755	1697.7463225193594	0	0
SA_RS12265	415.26985257185373	-3.5833923926177507	0.1000243483481584	2135.4595050915555	0	0
SA_RS12380	5884.586396449496	1.0705950813960028	0.02052344366577216	10476.490713081344	0	0
SA_RS12390	1205.8731951607836	1.4177242238487637	0.07702852428116731	2552.1192181063166	0	0
SA_RS12460	984.6897023576325	2.463883667565565	0.0688413814373538	2578.393973731761	0	0
SA_RS12490	718.3077680749569	2.518816683251665	0.06658887455209898	1529.3540514746767	0	0
SA_RS12530	778.5353340089257	1.9359116923513344	0.05173168261329826	1794.1678261107515	0	0
SA_RS12535	1638.7645654863163	3.817710100736113	0.04020854658068235	11685.713001072956	0	0
SA_RS12540	429.1898778349202	2.5590825484046262	0.0697927295521851	1513.1301126073952	0	0
SA_RS12550	465.6201753707931	3.5668407740346244	0.07070756222658742	2964.894229794473	0	0
SA_RS12740	1139.6963901572092	4.860237575742218	0.08165332017546209	3327.7387496450783	0	0
SA_RS12755	656.0733874836981	2.143586686719385	0.07031536100802496	2129.3970464230615	0	0
SA_RS12780	448.85579987516616	-3.6918532368100103	0.07951045064204104	2797.8652121297882	0	0
SA_RS12870	923.4744815635918	2.694692341679835	0.054542841232381484	2600.9912765448944	0	0
SA_RS13025	6849.608286503755	3.441791924608004	0.01953593565671982	39517.7365261654	0	0
SA_RS13185	1594.7732028855194	-3.548824788089694	0.041646651150704365	9331.492807724397	0	0
SA_RS13250	1068.748833767178	2.4385082285808126	0.04915847471566593	3420.2176391193693	0	0
SA_RS13255	4840.654142744883	1.8477130706615033	0.022017245337079595	9132.61656794861	0	0
SA_RS13340	3184.234631047266	1.189100064364724	0.031068071768176973	1853.0308624191666	0	0
SA_RS13360	1424.4336255393196	0.7386506662563341	0.03956804871094158	2526.1915157562844	0	0
SA_RS13385	12397.349743029206	1.3343250041592274	0.015555480443756185	9978.152671576332	0	0
SA_RS13430	586.419735733953	4.424849285692928	0.2875382002490673	5097.289585599756	0	0
SA_RS13435	1749.4426936412365	3.006151279384279	0.0396040066120778	5850.446111427724	0	0
SA_RS13470	1018.4103612656245	-0.7897360787963646	0.05287502310877302	1668.689643323433	0	0
SA_RS13495	10327.157395362825	-1.9526289739820344	0.018401831267564256	14474.921490157865	0	0
SA_RS13595	1137.808612155901	2.353098499742496	0.05351103825035124	1920.3791583698558	0	0
SA_RS13705	872.4428178209791	2.374118483501302	0.05658863656748573	2675.9380037170317	0	0
SA_RS13730	1901.409529028929	2.289940368940958	0.03830886066391724	4223.109497200012	0	0
SA_RS13735	7086.32285187126	-0.4031790672751019	0.017304536259255987	2331.6747833798736	0	0
SA_RS13795	2098.313187618008	5.158952079739799	0.08870868675657415	8876.063875790773	0	0
SA_RS13800	5749.10596396844	5.349302354572332	0.0434280733810878	24723.066842801047	0	0
SA_RS13895	8134.073069276053	-1.5107536897458322	0.018178751217634893	10886.80312333781	0	0
SA_RS13900	2961.2469138462657	3.0071343042723813	0.08932317412059122	3652.243050947637	0	0
SA_RS13905	7563.404924858979	4.008447704209115	0.04210059085134134	16774.774714064344	0	0
SA_RS13910	3853.854541868996	3.2106887654658016	0.0793134534254786	3953.6063626475343	0	0
SA_RS13940	3493.349047560527	2.999353912197535	0.0331042350115225	10181.157522627522	0	0
SA_RS13955	2607.292345460554	3.508627702561068	0.046029637204113745	10793.32910167617	0	0
SA_RS13960	1735.8067794997237	3.3999185900690674	0.08975290046029888	1604.5304079550301	0	0
SA_RS13965	1304.8087354091629	-1.9174016360066335	0.043674456821599546	2152.305642617588	0	0
SA_RS13980	512.7923774494527	3.060008522693384	0.08814272177092025	2129.888635837945	0	0
SA_RS14020	4137.53855972918	-0.9534063304290679	0.02391488442385772	1646.2426867517602	0	0
SA_RS14100	771.1334773733273	-1.99020504722651	0.05357368028968034	1509.3144463817232	0	0
SA_RS14185	1618.2470185530444	1.7432484875130414	0.049107092639337276	5017.795817726813	0	0
SA_RS14265	7018.849392926946	1.8135086001940428	0.0182031381160213	16565.901678549166	0	0
SA_RS14330	7273.4651101027275	2.8940562174207325	0.027946930953690288	14269.056566065043	0	0
SA_RS14335	90539.29901009101	3.040345627475582	0.00947256208115563	112341.87813591902	0	0
SA_RS14340	25945.17692447324	0.29478998097613207	0.01011522423406412	20399.519806924025	0	0
SA_RS14345	13696.984242618606	1.913533062337064	0.01698055548693219	25263.992647109913	0	0
SA_RS14965	52364.33976741624	-1.1698927567172523	0.01173207070383949	18951.186807275466	0	0
SA_RS15265	2704.0494202495092	-0.20658100079626174	0.026934335128477854	1491.0839422701624	0	0
SA_RS01095	550.6663802523187	2.2288889734172885	0.07254952958324669	1484.6389835995192	4e-323	3.8e-322
SA_RS00240	1180.414737529657	1.6051178547809257	0.043385658448455454	1471.1388623837581	3.5177e-320	3.3676e-319
SA_RS03390	3218.6221263197476	-0.9461578869330999	0.02538118328515603	1468.8425338118677	1.10893e-319	1.05718e-318
SA_RS10980	515.1384470241762	-2.2956753457753254	0.0779137793164671	1464.852097238337	8.1547e-319	7.74189e-318
SA_RS04435	985.0984374766551	-1.7935048516177605	0.04874287512236827	1457.6473041846996	2.991642e-317	2.8284616e-316
SA_RS12015	561.581565691575	-2.315440706030564	0.06511368418290416	1453.4102617639182	2.48869507e-316	2.343265153e-315
SA_RS13335	300.32403639791465	3.9544110194681923	0.10836910208866266	1429.7072607705647	3.4915073061876e-311	3.27400357235946e-310
SA_RS04545	1108.8389175463556	-0.789214364234842	0.04112739410628063	1427.8978628322739	8.6281706331943e-311	8.0576548607137e-310
SA_RS02465	1033.5754066035063	0.7446924486414265	0.0688168555556916	1426.0769064681779	2.1445411085084e-310	1.99459758384847e-309
SA_RS04135	1050.4041127693292	-0.3910394128203479	0.043441068669061736	1417.55360297467	1.521059535468685e-308	1.4089814644341503e-307
SA_RS07920	2151.3075481325436	-0.62521236600212	0.030913413505648274	1409.5706741672689	8.234119741262127e-307	7.59663950322893e-306
SA_RS04935	1663.7709670430163	1.352249536525072	0.03584813074964265	1408.1402574759863	1.6835585170625272e-306	1.546980677525728e-305
SA_RS02605	1968.762034446172	-0.12784721034592075	0.0396008639487756	1394.7399634077788	1.3679338644158548e-303	1.2519330727133903e-302
SA_RS07060	3848.349245173177	-0.7811497489412018	0.02329240979839963	1386.8697218744605	6.999489004065611e-302	6.380410693745865e-301
SA_RS04060	852.7595977581211	1.8367805353958193	0.05165972666340962	1367.4057326564612	1.1792826041409754e-297	1.0707137294740284e-296
SA_RS03305	687.1712083093252	0.5693976012348134	0.10626793324086647	1363.3470634700438	8.973186782958394e-297	8.114881960240634e-296
SA_RS07005	2345.4043774766883	0.9658457801871123	0.029003858526720303	1360.2701707503138	4.1791260723640555e-296	3.76450411557833e-295
SA_RS08285	1279.679561296023	-1.2756125380844159	0.04383820755697451	1349.6177491223905	8.594674601345367e-294	7.71161391681498e-293
SA_RS13455	655.7388352538011	-1.9131340662839817	0.057631793738966236	1338.8627676710921	1.8605613173539234e-291	1.662876677385069e-290
SA_RS13915	1759.092881902679	3.8627716489761426	0.15579233332731246	1334.3277234181412	1.796454965239945e-290	1.599334225863422e-289
SA_RS10970	1606.0372771599452	-1.3073984491711765	0.03686731527107665	1312.4943916270793	9.896100421824584e-286	8.776076653152964e-285
SA_RS01465	434.8410510323114	2.439733026558097	0.06940833567719239	1294.902639747513	6.5382944929438566e-282	5.775914208438434e-281
SA_RS04575	3118.0332228949637	0.9246483418624447	0.026763765208897946	1273.8548817891658	2.431795479014602e-277	2.1399800215328497e-276
SA_RS05645	2065.0714988278037	-1.052707283633572	0.03137535695200285	1273.3531705565756	3.125159997453501e-277	2.7396038598366324e-276
SA_RS13985	862.7369840014549	1.1234108166054393	0.07013339484753296	1264.083704613555	3.2189276192436786e-275	2.8110329743624184e-274
SA_RS11720	294.86783246839946	-2.6882224604554996	0.0915599526536806	1255.1440015373946	2.8115322478848266e-273	2.4459261532929592e-272
SA_RS04855	870.8238982493878	0.7447361878107287	0.06360755316271385	1252.618127632671	9.940989579937992e-273	8.615524302612926e-272
SA_RS10465	209.6848983941909	2.695131384287328	0.1938129299417651	1240.02903437639	5.38414175103689e-270	4.648647670329209e-269
SA_RS13920	2129.103007442499	3.8389042777666997	0.12434539186267034	1235.635731935467	4.842950041049925e-269	4.1656652984670034e-268
SA_RS01050	724.1717386642545	1.200774696507533	0.05462209522281835	1223.7330701255555	1.8609733804059653e-266	1.5947217581905799e-265
SA_RS11520	429.8257424274606	2.0695713339333386	0.08770167147109482	1217.7483201081309	3.709472151809388e-265	3.166892643037269e-264
SA_RS13245	430.54150534605554	2.4086401753371933	0.07071202157315504	1213.3753085697317	3.302931031284243e-264	2.8093331596945533e-263
SA_RS12100	271.5335159410588	-0.2641291265038132	0.12508191434668028	1210.4792864194617	1.4052795454151824e-263	1.1908442962629398e-262
SA_RS06095	632.1238870129945	1.6544486845130781	0.0571870823715033	1207.8912651414416	5.125596388352421e-263	4.3274407883949585e-262
SA_RS10945	1929.0938135181477	-0.3089085739141849	0.03381848049858287	1207.0776056260104	7.698893709363006e-263	6.476128237875941e-262
SA_RS00165	2105.9163079150203	-0.13118257585237933	0.0341318892938746	1205.597092593871	1.614052452070285e-262	1.3527296741160483e-261
SA_RS07570	1660.139594796799	1.1912263137597718	0.04005030539491315	1193.5281184709047	6.740033821912461e-260	5.628174227932741e-259
SA_RS07910	675.9322209152089	1.8177152217011916	0.05672676794675898	1184.7834830377628	5.339929622522585e-258	4.4428214459387914e-257
SA_RS01365	7358.001322527106	-0.0010289647483535916	0.017796023667964112	1183.071375284358	1.2569413342660754e-257	1.0419861495655001e-256
SA_RS08665	1472.1866393265204	0.916590092225101	0.039451653638555025	1181.2740254578878	3.0874829217625373e-257	2.550238601080392e-256
SA_RS02050	2866.911333785168	1.4062557661707298	0.04483577129557676	1179.6713243707115	6.88060589439856e-257	5.662887153375506e-256
SA_RS08855	1286.7614080553594	-0.849197876275127	0.04061205299777771	1173.7678180351697	1.3169121236515215e-255	1.0799623436970182e-254
SA_RS13975	315.9790799866065	2.8443707313666957	0.0910153611493181	1163.3402208433613	2.4203643962913375e-253	1.97778347811235e-252
