gene_id	gene_name	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
AACSL	AACSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADAC	AADAC	9.99311804363396	0.998307723201292	3.99418947246413	3.00264106602948	4.99433529029769	5.0103714212295	0.998818109544668	0.999486265524051	3.99745428477808	0.999120632318955	1.99845132378946	2.0022402294464	1.00025949253641	8.03156689514045	2.99961598396891	2.99915536245334
AADACL1	AADACL1	315.263020216853	525.522835050115	241.052918401823	355.606480860631	225.085605378	242.651097639354	254.232214108045	179.155546035213	319.253241341365	405.123131872246	518.168058961307	296.52361443696	151.947758770718	155.42599754991	197.018723954429	151.187996912228
AADACL2	AADACL2	6.0008840166507	4.9950228173178	0	1.00214190269633	0	3.01057987025486	0.999582735343607	1.00034066699143	0	0.999997094329647	0	0	0	0	0	1.00055034300684
AADACL3	AADACL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACL4	AADACL4	1.99880571346876	18.9689080419903	5.99180978043244	6.00654522436188	27.9708146840491	8.01869862728396	11.9867405037944	1.99916272303708	0	9.99227297463336	1.99865867235441	0	12.0050358516203	2.00870217248492	6.00004556563381	1.99962452952844
AADAT	AADAT	104.414640038518	110.336142704442	31.1151102054164	125.269267018183	132.735582525394	198.922076194488	80.5323943257665	141.915892294111	116.348181660709	161.038321093775	155.278836816842	183.057557237335	104.399922897338	192.117805666715	124.290168095748	150.249789795068
AAK1	AAK1	1376.05715966295	2435.26208674942	773.731969090018	1323.39419853908	1293.34261994601	1594.27996205891	1006.83396382113	1116.63894831611	1310.85381331295	1367.11635915002	1610.29027365682	1387.13209199061	1144.30875129514	1200.59347458696	940.180496107779	1095.08707852031
AAMP	AAMP	1054.55714214121	1873.71698544321	820.049136705952	1319.7003672069	1687.53424753099	1586.30471021011	1309.93854931862	1012.72686094587	1176.54644930744	1724.84579012746	1913.88741469741	1263.8051245785	1358.20433453005	1295.35248266955	1442.87187818625	1245.98291462556
AANAT	AANAT	0	0	0	1.00288036104124	0	0	1.99274121645985	0	0	1.9953263526329	0.99785474991769	1.00393201402667	0	0	0	0
AARS	AARS	3770.22667004349	3734.10934150725	1553.92486277721	3797.00617606594	2780.38282477073	4864.73730839453	1934.11902031122	3872.50622564386	2678.51135270964	2929.33663637157	3306.49052729121	3583.80442822633	2246.44350444387	3387.62290962129	1990.11819611973	3051.04893829482
AARS2	AARS2	398.367235506056	465.535093417453	151.047699034585	587.282992755603	330.154368613197	475.220778748945	230.238013105776	354.335817192515	400.350546431258	436.162201890199	467.181076717436	546.037167337134	329.875243701734	547.736875716309	334.036064336129	640.853217101851
AARSD1	AARSD1	217.149729090156	372.525203850669	144.757552084298	301.953552322826	318.732559956918	293.582282421021	219.656627044577	196.347681175326	218.308762256974	282.555871137471	319.508618829545	251.692192694925	224.357948754983	263.097927086026	244.880448071941	297.633128046645
AASDH	AASDH	246.162159892679	366.250969690911	161.004288115353	303.733452554593	353.072614559087	277.713003997698	238.160115836797	253.179535221812	194.121982569325	317.053228761401	337.066621792532	260.663015953139	202.94425520944	246.306765212735	183.012709346596	241.257594972757
AASDHPPT	AASDHPPT	687.275086084038	1165.26683386785	435.887700838629	741.599552795878	845.956147244622	788.654940659341	594.188343321459	562.266793882524	653.251743743541	898.970535344939	866.00945972045	776.146600296561	563.902590322118	630.042592225725	574.018062062393	618.500044129442
AASS	AASS	734.780160039948	2441.40900826713	1012.4755774684	801.874587188477	2124.2890586884	717.591965667847	1524.86965232962	585.629369781508	523.527244711982	1193.57348067028	1361.66522782906	643.703865382915	1494.35241247324	737.43641820137	1360.17475942946	691.016927450969
AATF	AATF	583.967503699524	1105.36381280911	527.59959155586	710.039150929207	934.52729237068	812.498243899077	675.79077445912	575.034983146293	651.971891725126	980.620998021571	1087.65383685575	814.988064874174	702.004839381658	704.537976304076	710.974851085079	693.243656906056
AATK	AATK	2.00176398966973	2.00230305706418	1.00026475636	4.99276287136898	10.0041965108419	9.98065512170524	0	10.0089288620918	0	1.00030702486925	2.00063389436555	0.997956021622987	4.99733826365697	0.995380356310555	0	4.00511313491063
ABAT	ABAT	325.473416800699	1015.16301466648	460.391043443561	354.752126380088	887.445946123133	254.714126394491	672.054015388356	303.449069776542	274.972237832793	860.777963938947	948.872152481857	379.528180836297	565.08367756235	267.031550125584	645.41100212918	313.584470050686
ABCA1	ABCA1	10243.5703934161	16072.9039432498	5492.1681804958	8450.23839952125	12494.8550712944	12086.9557634789	9929.76470698477	8017.52958365359	10958.7452229321	10496.1854698952	11134.5546701731	10731.3424969074	5817.87571643544	6260.49950550828	5160.8621084848	5449.45642113316
ABCA10	ABCA10	241.266852897945	186.274687876238	56.0290248616491	204.700850388566	83.0540883586079	173.934900256524	33.1489036683341	108.120550484116	107.112318503204	55.3615264659246	48.1634045466913	174.63453202243	104.952680525683	229.838397334079	91.0122970114771	185.280858356047
ABCA11P	ABCA11P	60.7137378199313	87.6345944058257	39.3565373587608	84.4810060245708	56.3391632570316	64.838381329799	41.9730205969427	65.9112918904846	53.3458144040787	60.6185622114608	92.7380567762327	72.0301723702759	37.3114410040112	58.1149271528194	30.9542204748508	66.9367710230003
ABCA12	ABCA12	9.17808006840396	1.03577187605141	1.03469308186274	7.32082851575482	2.06961680984208	9.14390887368041	0	4.14112089359513	3.10566781691943	2.75165235300794	2.06926336208539	4.12650321230944	2.06699751547044	3.08457669368731	1.03417605538689	5.1785889714879
ABCA13	ABCA13	81.1180698612951	79.1657478712187	22.0199242953724	53.8966273785642	47.0469976278019	34.8997080448834	30.0531348577379	36.0516383457838	97.1338499869855	95.0748422345269	108.083677384581	72.8019887585534	12.9923818036753	22.8444597137047	10.001819014143	19.0355110334286
ABCA17P	ABCA17P	7.00595197311631	5.00498210480288	0	4.99478252180149	3.00120612729735	0.998630509047349	1.00093176457961	4.00353217563081	2.00160638385457	1.00029850677292	2.00069248639952	0	2.99908240205154	0.996442581353893	0	2.00252744150185
ABCA2	ABCA2	1083.32716442366	1527.5805971078	706.459165745961	1443.64521188577	1667.28291150654	1914.48320095882	1377.06120345791	1328.62400413355	1154.33927993347	1962.29851421292	2301.39181680894	1350.86168233496	784.602683114728	1111.67677035248	798.117424747675	1196.95748188458
ABCA3	ABCA3	124.140369384107	212.322372467981	136.074267145413	217.674870325576	239.161566821412	162.654951961648	198.261896696613	145.16511200554	36.0386375097131	85.0454294846574	73.0393378549076	59.8720729013544	64.9700868056898	97.4951286103642	69.0095619444208	118.18210121475
ABCA4	ABCA4	26.0307908847411	59.0951378027958	30.0180710279293	30.9517185958852	48.0348793821214	17.9597321180995	42.0585273228812	25.0296129368715	21.0235346477157	54.0310531900219	66.0380087656796	13.9688577661988	22.9889271926802	18.8972783732542	25.0036705562573	11.0175400130138
ABCA5	ABCA5	447.585704029398	819.832458093347	340.619162898755	548.220099821239	547.948813127264	558.687364149964	368.718098347314	481.50143176395	266.671209882466	369.062753827358	398.462460870127	373.481899409932	336.50994381019	304.015757107227	278.003174410426	283.035845826693
ABCA6	ABCA6	2335.32422530918	5688.2753695967	2062.81814158879	1566.93675753576	4705.54401064123	2332.78017272952	3335.78524684567	1448.46926256028	1400.32271365908	2329.99932123167	3085.35930290174	1561.04244290194	2675.91046011506	1456.4467596701	2375.28198751047	1354.90358282355
ABCA7	ABCA7	153.175587053989	186.287911783253	60.033760268538	218.66893002608	105.072575115791	135.707288511905	75.1008036273821	127.146397037291	160.174041347122	140.076497705377	153.084111906964	206.552851846114	58.9725068792747	128.325579700514	86.0121087258094	145.22604818795
ABCA8	ABCA8	4649.57416555744	7695.28048386479	2302.04072724354	4026.785790361	4869.87752015113	4895.24356148379	3373.66150038504	3012.19332066487	4069.03649971224	4511.8943436448	4648.21711798111	4687.69549433219	3812.37180192617	3801.93253120418	3878.48917600613	3499.09308689126
ABCA9	ABCA9	2076.579064333	3773.79336101812	1508.77767132842	2125.54817909878	3722.413013914	2686.80264486297	2490.5966816114	2098.33417837214	1214.27030340311	1384.92758103145	1668.86539501737	1772.29962763569	1412.36486943369	1248.7057663161	1422.19136161651	1056.59891329055
ABCB1	ABCB1	189.975840009891	186.776733889552	76.0251971438907	178.986303312184	70.6304867762894	165.722916742838	55.0579865832216	119.114398341425	103.091603031754	79.8880817772808	106.042187306529	127.611242717909	56.9780792569924	88.1362100315537	43.004621522852	89.2352818858729
ABCB10	ABCB10	325.240117758514	647.53459721815	232.026477733095	299.705895178721	432.12307160587	347.577087917204	325.25420633549	241.188428523423	301.211780952134	377.086553965425	461.117603389563	278.600199936852	315.903341200352	253.186599465256	273.022126214022	272.312452870849
ABCB11	ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCB4	ABCB4	38.5583144418977	26.5600443330991	16.184817405023	51.7928307707491	38.1851244786517	59.8760663534813	21.6399336322936	50.1646895005633	31.2974850478629	10.953893718691	18.1217821298837	20.2743503586438	24.0495983027315	68.7814285636574	16.3311977364344	56.8922885813655
ABCB5	ABCB5	19.0052762539644	7.0005461413448	3.9984640525682	29.9826882238509	1.99963847824024	6.99692996082085	1.00016965096733	8.00284005230199	2.00053728355541	0	3.99958733397626	0.999142287439235	1.99951336440788	6.99005811068322	0	5.00342448039614
ABCB6	ABCB6	441.198448599943	607.192111890315	185.962207613815	400.757695287359	323.999167587993	454.749114928363	250.09630598414	263.136672132825	344.148636740361	513.00289975729	548.025595177854	405.627309643445	442.914844743016	435.230672297979	391.015153927352	468.401959430683
ABCB7	ABCB7	265.035311237958	391.905088055321	164.909096974371	335.935692268356	295.905975781787	327.058159743291	216.989157602315	252.0585312066	248.033333244977	285.931388189312	333.939267048099	338.880516647387	223.984883261148	267.951128195518	213.998349058221	272.147194286625
ABCB8	ABCB8	382.346325534613	605.679066196068	313.093362020847	558.330037498898	493.222708383884	490.214331088771	392.397014873491	367.342796154036	436.375515072413	620.222939039708	707.265907213833	561.026866616313	512.809262653058	444.200350240252	462.048812805779	507.667710090321
ABCB9	ABCB9	58.4561728049488	67.5724671353045	33.9318480455207	71.2096180492811	59.9941777080343	90.5308309738506	30.1342453286248	57.2655598138156	40.9488314863341	48.3072594698306	43.3749894460102	65.9835977454025	53.3443708877519	62.3651072717179	40.4302956636126	80.8492055519449
ABCC1	ABCC1	6890.33021005036	8472.41944007963	2645.73813811076	6177.5063429068	4499.6688886798	6337.15863366836	3491.3419269866	4687.86748811666	5900.58662907745	5146.89411159557	5978.04954493162	7154.74510011344	4546.33317418585	6576.27519520574	4400.83274925363	6000.85131776773
ABCC10	ABCC10	422.40861946986	680.837326474889	300.109826573749	612.216167174267	683.350508974923	477.167493388955	394.4324658397	364.360383431082	322.29600429867	531.216366257168	569.239355994074	406.250567773093	470.81346904836	488.868576049045	451.051687537716	495.68257859719
ABCC11	ABCC11	2.00935840359865	3.01457756838512	2.00813097515874	0	4.01689314593972	6.01374987687853	10.7676106500665	2.00943514757736	5.02319344972319	4.8912158816817	0	8.01711519576302	2.00690480885725	1.99989063659755	3.0117410398509	5.02545952855301
ABCC12	ABCC12	0	0	0	0	1.00048332955248	7.98543418653117	2.00212457961612	0	0	0	0	0	0.999551246383925	0	0	0
ABCC13	ABCC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC2	ABCC2	9.00865093463983	14.0170838540564	9.00325743850748	6.99110759795168	18.0091225384725	11.9792500352238	19.020714998543	10.0098387439232	8.00730945915718	6.00241416513409	10.0041698730084	11.9779964874193	14.9941085378999	7.96547955026303	16.001811266936	15.0206222789153
ABCC3	ABCC3	219.209407319631	457.564877006673	217.21979222023	282.837034694638	454.874250134179	277.840011987614	334.449273947175	263.767148643748	224.2537868683	711.542102528018	1003.42081518417	364.59775905182	233.661236278846	126.478908144376	241.909345910334	209.566859408859
ABCC4	ABCC4	1163.01973210726	1902.86213402816	904.307663718489	873.075852504497	1449.55385898096	964.542811106705	1153.24203649104	698.724961362935	1611.0681496606	2410.42591315781	2825.49114280716	1735.95629588905	1428.99895939758	1358.41247486246	1236.19810094912	1186.61683956093
ABCC5	ABCC5	629.625987231129	1107.54799449772	576.415555158107	711.391974536201	1200.95871169131	899.007236511172	905.746738334408	637.777765376955	726.082617127158	998.134075813919	1190.27574558112	828.282106377903	742.471789810931	720.93109482677	623.210073677658	708.53410394938
ABCC6	ABCC6	122.934600672577	121.163882240437	23.0407650967532	105.798275514278	67.3976184706609	124.394967587551	28.1083139467907	107.817342993775	137.186742030316	112.923050704436	90.5973520480224	121.411339912785	71.5361090409631	125.265163907273	65.1631511084642	134.202932937672
ABCC6P1	ABCC6P1	9.76336335486293	4.84139669586527	5.91692076126244	16.9645292004188	4.47215389727913	18.6687956584001	3.6438310091015	9.29096989051708	11.3523813297214	6.05889734162438	2.76065408378642	17.7782744301859	3.22946481120174	12.5347367010152	6.13028178200431	12.2095312154511
ABCC6P2	ABCC6P2	7.33154098101687	8.39038325768455	4.2154778361806	12.2451784039754	12.0424970809294	13.5373388181078	5.73436292283387	10.2452042932004	1.28730699979561	9.28780104860939	1.16084718806975	2.56542365191221	4.36337466034238	15.0849762921418	8.37343110529709	10.9366006159215
ABCC8	ABCC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	ABCC9	757.010160826564	2171.12772719919	746.777708646837	692.891293781383	1874.76271350421	1043.96781374294	1531.85480199009	781.696170457103	448.177487185846	929.411527720145	1155.50569045608	445.598758264662	924.608739755862	457.44547068136	715.149534279549	430.716775512647
ABCD1	ABCD1	414.284952485046	782.576336834245	299.017518096796	556.490591745215	644.151060404752	484.466926755306	463.329991115329	368.270818004385	346.227006140928	544.103577771706	515.112573683591	427.425256805206	480.862441699345	375.887464702239	441.032477026595	426.46772550438
ABCD2	ABCD2	0	3.0033348097551	1.00023396781093	1.99703073515764	1.00038883381298	0.998025103401036	1.00098715401882	0	0	0	0	0	1.99885420986222	0.995305628965699	0.999955350846556	2.00251223893609
ABCD3	ABCD3	985.17331374056	1658.49841927665	629.124264296146	1002.28117153761	1041.49385412235	1332.36007590216	850.739506062088	870.847195921771	1042.54981045433	1256.35198238229	1466.42773761288	1272.3894364699	863.029256565409	1067.59661907573	839.592943161959	1090.07872588763
ABCD4	ABCD4	348.530400874991	506.601315857794	233.697488128173	533.828599317525	572.978474389628	547.869821821276	388.250730550214	415.79791065105	332.763401671557	448.746962622229	466.39022253891	426.747115670956	311.33944155489	391.470242758389	297.254759403201	429.029730403697
ABCE1	ABCE1	972.811283699674	2016.78278748967	687.092181102227	1050.85988019261	1193.43478386736	1265.29586978968	959.823186013465	912.720935308009	1174.85707166024	1781.35650305437	2025.56042408512	1365.96665505097	1075.63453386403	1011.24842440488	1115.83697605425	1023.24974779174
ABCF1	ABCF1	23.8531053941892	0	0	25.3053174981941	0	0	0	0	0	0	0	93.8094437337319	789.905976093273	311.869796464496	571.671706577402	459.082791806647
ABCF1_1	ABCF1_1	496.523910406501	507.701685407805	0	432.32968892582	357.23348972934	473.676687784397	0	222.229694492543	374.10772404688	420.046296875286	592.600622005647	501.292286406902	568.076802680832	0	0	0
ABCF1_2	ABCF1_2	440.222448077964	509.628276610364	0	464.079812814228	310.105006524717	442.427212520075	0	332.913787116324	412.797739732462	472.137864501404	576.030783322812	456.442064235539	0	0	0	0
ABCF1_3	ABCF1_3	0	0	0	0	0	0	0	0	0	68.7584228253877	0	0	0	490.45369075888	195.181297463366	458.244466553371
ABCF1_4	ABCF1_4	0	103.307169383831	58.4661444211864	0	0	0	0	26.2107762884284	0	0	0	0	0	623.195476145687	484.542480341867	448.303589807302
ABCF1_5	ABCF1_5	237.861844071914	541.280075135269	466.318485051941	373.717267159198	491.963599033179	406.248787000586	342.060209284073	373.998699464992	382.133255136691	510.552333733861	558.533369197008	484.632051547929	0	0	0	0
ABCF1_6	ABCF1_6	198.630023286594	533.939970504093	416.527133050797	287.524937207699	488.39638514261	383.359782795145	823.094942396515	380.869298522533	380.81569172193	455.146854715167	588.750362786879	415.720189127028	0	0	0	0
ABCF2	ABCF2	941.910028237625	2035.42662597452	854.226121069848	1214.83167073303	1483.75603647998	1182.4161639982	1072.59594204169	928.845627560458	1029.69171736947	1997.25874706827	2292.65002105065	1541.31657703498	1111.07140625396	1105.20932903743	1218.72039397889	1029.79157942933
ABCF3	ABCF3	737.184249325229	1173.95741914963	413.824974665494	864.702751026136	834.831761403322	853.92223009475	590.06513551789	593.200552702375	738.180174419604	896.865996913392	1077.89478290684	875.508576048997	634.927933480331	662.492010654056	582.005487947838	717.471958667454
ABCG1	ABCG1	226.687807419418	220.186702171725	121.554101443872	187.501395969523	591.00403317849	326.026034612316	515.710155278819	237.900958968692	110.152669136497	134.920988109049	132.510664340635	95.3783778526606	155.802462681646	176.337429868858	140.8392802996	122.886472181249
ABCG2	ABCG2	39.0336117793288	44.0459554614777	30.0074805854763	30.9646445427901	17.0069493143567	27.9580586543499	19.0180741517161	31.027707023422	23.0188449210413	23.0075013894517	29.0099858277041	39.9338856934065	21.9922045606717	43.832124333224	15.0014798032125	32.0407218141043
ABCG4	ABCG4	5.70725016962409	13.1674489029856	4.04880551337824	11.1237865906534	10.1238176017966	6.06648628502298	7.0900308051458	5.06446753055848	1.01279859371515	9.50727156401884	11.4090287950071	16.1732540870373	6.07125612927907	5.04622058866097	5.06116194740563	7.09280437730387
ABCG5	ABCG5	0	1.0016732412821	0	0	1.00144803620593	0	0	0	0	1.00148776890608	0	0	0	0	0	0
ABCG8	ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	ABHD1	4.99825391875182	1.99684828952623	3.99543147620251	8.01514352486586	3.99681952254774	2.00675682354294	1.99810297924728	1.99970229550962	0	2.9985864360163	3.99858123473041	2.00454815692401	3.00300145120693	0	0	0
ABHD10	ABHD10	375.109030739266	428.015240912148	174.933845235557	422.832160826211	354.942858523721	446.917340270419	243.040425492357	407.152696006292	326.092081236908	331.960887406418	333.977201043288	422.731934472569	233.969681842957	375.635353414873	213.003288250132	384.268463602127
ABHD11	ABHD11	77.014681940804	113.454834767588	28.4969498571679	125.187619138657	98.5540740524389	116.167436497845	73.8571628020948	78.0257439130377	63.089316351622	98.5913885813198	88.7491358462063	105.494309714467	63.2193473525896	111.357737473787	55.8709934563982	99.0159779372398
ABHD12	ABHD12	1096.23851469488	1836.56254343054	949.39023732708	1311.52521652634	1452.52866127488	1207.08827248353	1256.80241501393	943.924877440883	1063.47000309282	1538.47064409866	1538.83844223223	1275.43936499827	1247.17722793689	993.099515108343	1145.97908398054	1063.49357337658
ABHD12B	ABHD12B	1.00006894228228	0.998898112648426	0.999275747079681	2.00433578516378	3.99848505495917	1.00359856134939	2.99847911558745	2.00052816864333	3.00039144887755	3.99972020333699	2.00009490782481	1.00251742831709	0	0	1.00081779589355	2.00094182016812
ABHD13	ABHD13	386.384833309597	727.932060688823	322.128044949879	358.527563485519	424.229680859693	335.392714133898	343.390032199665	304.30890002603	324.306584548379	475.204083648244	511.225492689675	333.367922670696	346.85864511619	326.529543892191	348.041340689894	332.467365332014
ABHD14A	ABHD14A	187.60624675939	294.292661727338	127.537484907078	209.302613182498	245.37665042981	254.292060392481	175.452975415443	192.591862020745	175.655117618232	249.382445416481	288.48257509973	223.814789436815	252.131933720453	201.958772715175	213.928334913903	236.123649172373
ABHD14B	ABHD14B	543.58110085964	1024.1034282816	402.8452000191	629.472121306333	1075.08664552675	806.913589243911	728.039202703248	591.661956371624	480.725040226901	792.937728497115	731.338918137021	573.384995639644	751.02921194191	667.261739728662	713.456419233409	748.493042971098
ABHD15	ABHD15	308.105041888943	657.900185253303	351.886381406178	355.978938760905	642.308596517492	389.84565760457	479.656497432704	297.124980030681	238.427430681744	477.962319541377	493.309487321272	284.801145354955	428.509354236956	284.65204881902	386.689214603476	293.048377426325
ABHD2	ABHD2	977.963687638676	1916.71296705659	800.528258359344	970.13756919372	1717.40476779237	1208.41138981042	1526.33276268005	1025.46448271352	938.310825427637	1291.15725906536	1743.03273726877	907.164168222739	1013.30271600418	847.915667107753	881.032880439286	1006.02282822861
ABHD3	ABHD3	68.9913991899305	140.901702314134	63.9466126524667	74.0107705437245	111.93566774289	42.0324748219818	89.9635961075966	33.9999384604017	28.9968728933657	91.9595345636827	88.9672449281951	50.0054475299799	91.003111095025	70.0777803859299	92.9957663719572	48.0135543211949
ABHD4	ABHD4	2021.42907766648	2979.69379216073	1247.42075898705	2565.24431165116	2616.37458027697	2305.99019827969	1823.10682136638	1813.55115782854	1780.37154036667	2075.62921059974	2241.72017610077	2766.63354114957	1747.82756598615	1852.92878944643	1603.00625778251	1919.18998315553
ABHD5	ABHD5	1437.44105782443	3976.13633955452	1595.64558060002	1163.4570574317	2892.5846911215	1467.32121184288	2659.04381280739	921.941241148112	1505.43225075477	2416.04982625709	2814.25458998695	1772.61857513824	1990.18396151594	929.782709661358	2106.25230062284	860.214816518166
ABHD6	ABHD6	92.0126353460777	157.962892870718	61.9661241162276	82.9836729826333	127.959865712627	122.020555313167	95.9957428820116	54.012745968828	108.014937786931	146.965208538713	166.970117820139	114.958632976342	118.991782311451	78.9839688156387	93.9993285811318	61.0332625091283
ABHD8	ABHD8	276.97207905659	375.753779087797	170.861843510087	367.041892283139	394.782553738054	416.29863361107	325.878863657997	308.006107722985	266.977157185539	348.852936440646	364.871975815101	338.022376723173	296.007309449626	295.292301455823	296.987525813821	306.093731333517
ABI1	ABI1	1179.8279423894	1981.81135932764	851.670305029767	1093.71037446604	1568.3596760637	1283.99854402809	1134.99228542104	974.487827118983	970.085713426009	1228.98346384449	1344.29679418414	1089.39928309365	1027.10659851337	1262.73260789842	1025.64210734011	1124.02612146326
ABI2	ABI2	1337.49656341825	1647.46677805458	725.386347752076	1477.81549286091	1266.84096397986	1581.6879170395	894.166675298308	1057.19101095846	1209.28285159914	1476.77512718298	1571.80298796107	1430.97225416519	828.613303985826	1268.50656023293	764.10456791295	1141.74567589449
ABI3	ABI3	0.999042797608603	0	0.99832658773964	0	0.99858303029015	0	0	0	0	0	0.998781918200497	2.9976022104052	0	1.00012915844938	0	0
ABI3BP	ABI3BP	5107.4398190956	9649.19636890307	2940.75899795515	5126.09331478628	8459.51238174232	6040.82644762887	5993.76363624222	3984.58633724157	3316.74022658946	5085.68419592716	4747.65978672427	3634.93233426761	6561.65395797387	7407.34393895667	5179.51927547065	6004.67808348028
ABL1	ABL1	6369.84003800604	7949.25170399933	3045.82233869911	6834.77838366329	7652.0915158016	6656.95629330823	5205.3807579597	4880.61151138998	5777.44047263057	6894.4281247499	8068.09587211257	7841.9063218216	5379.59889691191	5902.00693887321	5556.80464712247	6139.19598151055
ABL2	ABL2	1005.09566257516	2357.72232434104	884.009101700943	1110.35399012948	1220.15557536292	788.193434023112	1442.39987271061	773.961900606033	893.302467124607	1433.6370205732	1809.08137634169	1088.19028732793	1008.04957422349	999.117923640837	1035.77070907935	1068.24042762095
ABLIM1	ABLIM1	796.015293429	2049.49787847685	960.59853644202	739.241994681442	1611.37412379816	483.813016074819	1260.36544883897	344.701344977473	416.742956520547	1136.02392158046	1246.77300414275	387.741189716109	902.85450971286	480.033790682852	886.837685710434	429.031667656819
ABLIM2	ABLIM2	0.961795693065551	0	0	0	1.92270323134382	0.960345418204036	1.85810713001096	0.961841651923182	4.64510908590887	40.4117406613114	35.3450538258408	2.88020306268555	0	2.56580466513523	1.28392708848086	0
ABLIM3	ABLIM3	2302.94206427415	3713.75408836393	1166.26768936351	2444.26641863854	1907.74272666823	1973.12181887014	1257.16400885405	1273.11585633116	2549.04375220339	2262.70367787458	2414.79890783182	3160.87059452564	2410.16295187047	2199.77620568728	1953.18837473532	1997.50213317118
ABO	ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABP1	ABP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	ABR	3648.65280819054	4486.88393338358	2238.60724172134	4998.12561497038	4289.29964279623	4672.50236715289	3218.47829636923	4193.52192339315	3794.88241299454	4196.25730874675	5098.43706037569	6117.05117109841	2879.12918032079	4399.86342527438	2646.22611834436	4313.92943652086
ABRA	ABRA	1.00050047900695	1.00027348908995	0	0	0	0	1.00038206643965	0	0	1.0000838800558	4.00047726724011	0	0	0.998876203425461	0	0
ABT1	ABT1	224.008377337707	383.842125441726	149.901576078228	295.980374538665	325.86536895399	269.10731359364	240.956210670486	206.029920257855	196.008695721966	348.890340435561	353.91114417579	259.952933357168	243.992733506433	224.066676276409	234.994889832992	249.110791925232
ABTB1	ABTB1	511.610677526423	954.294765018007	544.447092120746	635.663816310296	1125.01220206689	682.218939396965	912.28894602637	509.484290981661	431.433705476749	857.29215239287	876.405145813241	534.816177366221	676.738391382226	563.343120330321	721.195257357399	606.47927370456
