gene_id	gene_name	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
CCDC144C	CCDC144C	0	0.082234	0.050664	0.071888	0.255467	0.148051	0.041838	0	0.268321	0.058471	0.025957	0.112156	0.084445	0.044055	0.136438	0
CCDC144NL	CCDC144NL	0.042791	0	0	0.03428	0.065418	0.035663	0.134518	0	0.043846	0.031475	0	0	0	0	0	0.04085
CCDC146	CCDC146	2.873081	3.197703	3.952756	2.418178	4.511845	4.120504	3.89722	3.443974	2.852874	2.625431	2.703353	2.936446	3.381276	2.951024	2.815057	3.026519
CCDC147	CCDC147	0.535421	0.396732	0.348056	0.372187	0.486473	0.473908	0.769717	0.662004	0.883367	0.554833	1.020179	0.502367	0.465636	0.438725	0.363192	0.401629
CCDC148	CCDC148	1.276511	0.650837	1.314216	1.78307	0.840446	1.430492	1.082581	1.029383	1.430796	1.191493	0.831025	1.242658	0.222955	0.89526	0.452002	0.676517
CCDC149	CCDC149	15.787872	11.919056	11.493228	13.075783	12.377302	14.124759	11.577076	14.330255	13.187425	11.485406	12.914535	12.93642	12.446425	15.544486	12.345855	13.970802
CCDC15	CCDC15	0.633285	0.428335	0.420082	0.701171	0.479492	0.625244	0.371617	0.921168	0.404245	0.401767	0.348844	0.598903	0.181522	0.968432	0.245437	0.706903
CCDC150	CCDC150	0.351266	0.433835	0.533798	0.204849	0.507744	0.609225	0.45909	0.452887	0.428065	0.449081	0.412863	0.660715	0.512617	0.784453	0.974665	0.299422
CCDC151	CCDC151	0.280821	0.554618	0.234693	0.947349	0.382723	0.840596	0.345953	1.041694	0.115832	0.207887	0.305806	0.558928	0.282034	0.479686	0.285884	0.315972
CCDC152	CCDC152	26.284309	23.549786	23.157876	26.492982	30.433012	31.500447	25.002638	29.86213	21.702999	17.3953	18.050349	20.502852	65.021468	47.742717	50.243284	44.954244
CCDC153	CCDC153	0.184144	0.566579	0.769194	2.238543	1.394238	1.240703	0.943843	0.200975	1.329489	2.455788	2.132882	2.161159	0.185931	0.715474	0.564208	1.208521
CCDC154	CCDC154	0.221457	0.205023	0.231351	0.177867	0.251515	0.276186	0.341029	0.120806	0.114183	0.16394	0.33913	0.367287	0.166805	0.840508	0.169084	0.415296
CCDC155	CCDC155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC157	CCDC157	1.189713	0.587836	0.496549	1.018531	0.690994	1.089236	1.179702	0.908137	1.062971	0.880906	1.106806	1.216026	0.558319	0.941066	0.887816	0.859351
CCDC158	CCDC158	1.234091	0.98268	0.995262	1.11982	0.811446	1.212289	0.733684	1.381757	1.071609	0.817281	0.397784	0.698855	0.716846	0.981987	0.561706	0.82218
CCDC17	CCDC17	0.169336	0.139348	0.157245	0.136016	0.170951	0.234675	0.115895	0.246332	0.349238	0.041786	0.076835	0.093623	0	0	0.172391	0.105851
CCDC18	CCDC18	2.253468	2.009974	2.022594	0.922996	2.350299	2.61456	2.13382	2.239383	0.980891	1.648987	1.550048	1.325428	2.284888	1.701279	2.266329	1.455296
CCDC19	CCDC19	1.168436	0.38167	0.861594	0.828818	0.936726	1.430531	0.846608	1.19984	1.771934	1.373901	0.795331	1.369439	1.105041	1.69972	1.819832	1.031131
CCDC21	CCDC21	2.683924	2.136312	2.284783	2.127913	1.80634	2.349451	2.051817	2.505063	1.722014	1.6775	1.339285	2.714398	1.705272	1.943393	1.42591	2.013259
CCDC22	CCDC22	7.837768	7.799432	9.077583	9.117112	8.268119	9.105461	8.498849	9.223402	8.309129	8.800334	9.109595	8.900907	8.132742	8.297092	9.589848	10.48685
CCDC23	CCDC23	50.302619	47.897198	45.392747	57.776333	42.598095	54.863814	42.406586	57.002951	56.039431	42.461164	40.001837	58.140659	55.017819	66.800947	48.321102	56.529
CCDC24	CCDC24	3.619367	2.870064	3.720716	3.676203	5.546097	3.521589	3.802869	1.974564	4.532301	4.976969	5.045318	3.439056	3.899575	2.549023	2.80951	3.636078
CCDC25	CCDC25	32.280931	29.262192	31.359996	28.634974	30.980466	30.45339	30.259208	33.664113	21.813031	21.906107	21.614115	24.066913	25.702644	26.80384	25.66876	26.931952
CCDC27	CCDC27	0	0.034458	0	0	0	0	0	0	0	0	0	0.046299	0.056071	0	0	0
CCDC28A	CCDC28A	19.668861	19.700744	20.604413	17.858433	21.829438	15.839406	19.323302	14.765743	17.076274	16.741578	13.046598	16.839042	15.382162	14.431005	18.924708	15.526265
CCDC28B	CCDC28B	7.33661	3.364193	2.825749	8.838192	4.254804	7.341575	4.962183	8.858355	6.278828	3.006515	2.551966	7.441353	7.556685	9.353416	7.009946	7.464362
CCDC29	CCDC29	0	0.110793	0	0	0	0	0.184557	0	0	0	0	0	0	0.174742	0	0
CCDC3	CCDC3	0.610965	0.808258	1.276568	0.700441	11.531776	10.364954	13.532042	10.807644	1.21502	1.970515	2.257114	1.048441	1.226562	1.363552	1.687691	1.063899
CCDC33	CCDC33	0	0	0	0	0.04379	0	0	0	0	0	0	0	0	0	0	0
CCDC34	CCDC34	5.064933	2.640779	1.914792	7.183064	2.795845	8.136893	2.636856	7.78027	4.703078	3.49053	3.568319	7.747013	3.9002	8.027666	2.473464	6.220874
CCDC36	CCDC36	1.375211	0.76683	0.494348	1.281696	1.108419	1.560847	0.683225	2.081104	3.339355	1.970256	2.083104	3.307761	0.534374	0.966188	0.541774	0.748719
CCDC37	CCDC37	0	0.036026	0	0.046894	0	0	0	0	0	0	0	0	0	0	0	0
CCDC38	CCDC38	0	0	0	0	0.047468	0	0	0	0	0	0	0	0	0	0	0.058783
CCDC39	CCDC39	4.601632	4.027367	5.009226	2.516679	5.976081	3.563669	5.413945	3.424311	1.948264	2.007465	1.824825	1.613956	2.96558	2.705813	2.635286	2.285937
CCDC40	CCDC40	1.007691	0.95875	0.796714	1.266226	0.969181	1.106432	1.174691	1.366723	1.432235	1.491663	1.482543	2.095401	1.994307	1.799717	2.382657	2.221694
CCDC41	CCDC41	5.500738	6.149896	5.331282	6.009654	5.899633	6.133247	5.912287	6.144083	6.646208	5.831406	6.932099	5.972805	6.632155	5.088034	5.470152	5.356194
CCDC42	CCDC42	0	0.057021	0	0.074459	0.070012	0	0.094888	0	0	0	0.062953	0	0	0	0.094222	0.260101
CCDC43	CCDC43	16.114715	15.211713	15.957685	16.845293	13.651177	13.020256	12.884553	16.079142	15.092607	15.482339	14.821847	16.005558	13.542378	13.378299	12.094791	13.349588
CCDC44	CCDC44	19.738526	17.673328	19.051006	19.372114	20.844536	18.628426	18.835335	18.514205	18.837699	18.012515	17.798979	22.385642	16.889249	15.778784	16.670301	18.182986
CCDC45	CCDC45	11.912357	10.83908	11.020936	9.774425	12.654163	12.440591	11.135687	10.523026	10.175323	9.17976	8.500096	12.483888	12.314882	12.585408	10.268783	13.170095
CCDC46	CCDC46	8.212151	8.67255	9.618509	7.634082	11.902705	8.147671	12.494399	9.141881	5.979441	7.641412	7.663812	6.575476	7.668037	7.602845	6.8548	5.657215
CCDC47	CCDC47	53.979146	62.185097	53.495866	45.175121	47.695117	51.434025	53.336902	49.243461	56.551225	53.732222	57.859347	50.115733	53.851173	45.866672	50.529523	42.323532
CCDC48	CCDC48	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059231	0	0
CCDC49	CCDC49	15.236896	13.979418	18.408371	15.397549	16.559405	17.875785	16.973364	17.245507	15.498344	15.959836	14.955349	18.732364	17.48564	16.610393	16.037457	18.028588
CCDC50	CCDC50	44.102248	44.363332	37.66312	38.953375	27.65113	31.512998	31.934816	27.935374	40.20913	41.145008	42.705286	36.943806	36.968714	41.220109	38.071507	37.725241
CCDC51	CCDC51	19.773586	23.929408	27.889027	20.276886	26.911118	19.825402	25.688064	17.478479	14.798871	16.061621	15.0515	13.59275	23.992438	17.664506	25.839094	17.680029
CCDC52	CCDC52	4.834459	3.341336	2.521776	4.180872	2.709022	4.923486	3.346504	4.22847	4.809281	3.168211	3.506772	5.476769	3.075529	4.699517	2.967657	4.493081
CCDC53	CCDC53	100.065808	91.937852	104.974217	112.509648	109.200803	89.718052	96.979488	99.303615	94.923355	87.009873	88.921051	112.218944	115.281662	109.924528	112.124042	104.558441
CCDC54	CCDC54	0.296881	0.671182	0.96477	0	0.674356	0	0.507724	0.10798	0.102055	0.65952	0.808529	0	0.398269	0.189293	0.50428	0
CCDC55	CCDC55	31.114082	30.754481	32.019272	30.690758	32.369602	35.27925	32.586901	34.260075	31.985092	31.895959	31.713515	37.144024	28.775559	30.941562	28.878568	24.168866
CCDC56	CCDC56	60.492999	61.340643	62.974674	73.026388	78.620418	77.487639	71.861545	73.839449	66.475286	90.061179	76.015508	77.913072	78.600832	71.444912	86.235168	66.256385
CCDC57	CCDC57	7.298075	6.636516	5.69075	5.664267	7.988303	8.395985	6.149718	6.101292	8.793414	6.840638	7.476657	8.474667	7.404134	7.317824	6.417476	7.884342
CCDC58	CCDC58	19.015229	13.544123	16.721398	19.812942	15.610016	18.911313	14.565837	17.259023	19.406488	19.281359	21.005074	21.843366	20.019208	17.157587	17.79219	16.889071
CCDC59	CCDC59	13.238239	17.001462	18.007085	15.257212	17.291824	17.997693	17.083431	18.498488	16.68548	17.596801	18.128732	21.031755	15.408503	16.07776	15.850005	15.897026
CCDC6	CCDC6	28.907041	33.633096	25.524539	24.126647	20.91511	28.075732	23.6136	25.487596	27.716117	25.620475	26.907678	25.573408	30.161212	28.894423	28.926852	27.08719
CCDC60	CCDC60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC61	CCDC61	5.467251	4.706131	5.358763	5.751281	6.030455	6.742375	6.166308	5.375921	3.967431	5.79661	6.29424	5.827036	6.64645	4.236219	5.567461	6.075658
CCDC62	CCDC62	0.111094	0.28338	0.338102	0.267342	0.746498	0.184395	0.418278	0.323199	0.114556	0.082231	0.126	0.160933	0.146218	0.09201	0.113042	0.091037
CCDC63	CCDC63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC64	CCDC64	0.038525	0	0.053664	0	0.029169	0.031977	0.039558	0	0.039725	0	0	0	0	0.036442	0	0
CCDC64B	CCDC64B	0.068068	0	0	0	0.051538	0.169994	0	0	0.140385	0.201574	0.138996	0.113011	0	0.064734	0	0.063823
CCDC65	CCDC65	0.543228	1.466418	0.945796	0.436686	1.233922	0.565272	0.627312	0.814951	0.63021	1.156254	0.924405	0.338212	0.545845	0.387459	0.276595	0.573024
CCDC66	CCDC66	7.615151	8.018228	8.159009	7.873047	9.706593	6.109642	8.050663	8.523842	6.572906	7.801978	8.28054	9.367819	5.922979	5.892385	6.313153	6.292411
CCDC67	CCDC67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC68	CCDC68	1.417212	2.582863	3.892582	1.067958	9.174208	3.266862	11.18825	4.142283	1.256761	1.62854	1.735093	1.383617	1.791304	0.909937	2.093109	1.142806
CCDC69	CCDC69	40.099785	140.885643	122.414592	20.260744	117.736558	21.277511	120.283721	21.001591	14.869932	68.389629	83.328076	11.160942	135.598592	13.23768	138.593849	12.283351
CCDC7	CCDC7	0.752047	0.667687	0.335675	0.837775	0.742388	0.691522	0.588026	0.497942	0.459441	0.376959	0.526482	0.766752	0.508169	0.700513	0.815281	0.819564
CCDC70	CCDC70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC71	CCDC71	20.81609	16.663431	15.539126	22.311492	19.057396	21.236338	19.0629	21.227086	22.097298	23.318055	21.577655	22.362616	19.481031	20.508282	16.97219	21.240267
CCDC72	CCDC72	347.93223	405.61473	432.015226	379.180156	416.421131	346.537783	372.303343	344.514692	381.081088	468.071098	446.091443	422.137334	473.667327	403.603433	432.090864	361.498052
CCDC73	CCDC73	0.760347	0.794766	0.448144	0.633071	1.04094	0.751319	0.840959	0.733465	0.633286	0.649914	0.53735	0.387104	1.407522	1.016191	1.570909	1.854653
CCDC74A	CCDC74A	11.38853	7.818955	8.643859	12.484576	8.986494	9.290525	7.510761	8.458395	9.860338	6.442913	6.303767	11.037786	9.259093	11.842447	8.631146	12.160531
CCDC74B	CCDC74B	3.721641	4.255759	4.45108	5.572948	9.008136	10.023433	8.479274	7.705894	7.115285	5.928991	5.308645	5.885647	3.070013	2.994902	4.375696	3.709696
CCDC75	CCDC75	8.796294	11.539995	8.546989	11.456311	10.37749	8.885771	10.809836	9.151733	10.231775	8.786051	10.515837	11.410691	11.11582	12.43119	6.672046	9.686333
CCDC76	CCDC76	8.330377	8.726969	6.677335	7.91419	10.885325	8.656807	7.930045	10.080383	7.591726	8.279121	6.601631	7.90624	10.223705	10.363871	7.782092	9.648507
CCDC77	CCDC77	8.259557	7.079691	6.827418	7.303497	7.018594	6.994274	6.199507	6.579772	5.832813	4.944603	5.289987	6.922328	5.43554	6.225388	5.447324	5.991908
CCDC78	CCDC78	0.387083	0.716354	0.539134	0.622743	0.64478	0.516063	0.874036	0.591276	0.638679	0.745141	1.001296	0.514538	0.778207	0.663761	0.867413	0.508124
CCDC79	CCDC79	0	0	0	0.079002	0.037254	0	0.050516	0	0.050737	0	0	0	0	0	0.05008	0.046134
CCDC8	CCDC8	8.368318	5.802225	4.643027	8.788017	18.310182	25.656751	13.362898	22.436817	3.729508	4.593059	4.536343	3.757466	11.884109	17.097113	10.462941	17.155964
CCDC80	CCDC80	3508.837287	3842.392351	3921.641839	4127.476196	3926.8212	4047.475144	4269.576425	3980.427334	1485.636638	1810.353477	2076.927369	1448.570909	2967.471886	2547.907263	2517.720931	2527.243247
CCDC81	CCDC81	0.239326	0.118189	0.133346	0.153695	0.181206	0.238598	0.147431	0.104441	0.246788	0.637773	0.293176	0.158669	0.192221	0.181419	0.048718	0.089761
CCDC82	CCDC82	23.682772	22.998737	21.952006	19.568065	20.748764	22.066986	24.720972	21.777965	21.170928	19.669178	22.224206	23.318945	20.916459	21.139061	19.691563	21.63141
CCDC83	CCDC83	0	0.031771	0	0	0.038972	0	0	0	0	0	0.070061	0	0	0	0	0
CCDC84	CCDC84	8.289422	5.176397	6.596899	7.636737	7.743613	7.917913	7.510981	6.225928	5.10709	5.899503	5.790896	7.083758	5.742807	5.671935	6.145532	5.854611
CCDC85A	CCDC85A	1.943532	1.178669	0.738372	2.266438	1.907533	6.071594	2.022541	5.295068	0.516199	0.239751	0.180339	0.609154	1.149656	1.857835	1.107403	2.014005
CCDC85B	CCDC85B	64.25906	44.583434	48.536422	65.621522	52.854039	72.316167	59.167953	108.601945	68.104396	55.180724	57.648602	46.798646	62.45693	75.750288	65.926323	92.438638
CCDC85C	CCDC85C	4.98438	3.412264	3.201689	5.581931	3.18228	6.204248	3.415644	5.385147	3.704343	2.377142	2.38115	2.623728	2.338591	3.593048	2.217091	3.330877
CCDC86	CCDC86	14.232545	18.34274	15.700686	15.571996	15.706673	13.841958	14.598379	14.678498	18.122459	25.930621	29.863153	18.903675	21.228124	14.604009	20.113768	17.500553
CCDC87	CCDC87	0.163367	0.353022	0.056891	0.06554	0.494775	0.339076	0.335488	0.356458	0.294803	0.272083	0.194556	0.270614	0.368926	0.386504	0.083124	0.268066
CCDC88A	CCDC88A	16.83409	15.536788	10.88809	14.137785	13.373609	18.429742	11.612404	15.813072	18.240925	15.801738	18.259843	17.321893	12.25503	14.080631	10.319466	12.882107
CCDC88B	CCDC88B	0.402592	0.234033	0.230928	0.512425	0.484129	0.765473	0.413457	0.67171	0.463965	0.385604	0.402842	0.332961	0.427531	0.647912	0.457686	0.355284
CCDC88C	CCDC88C	0	0	0	0.024625	0.011639	0	0	0.050309	0.015851	0.034131	0.020918	0.038115	0.015412	0.014481	0.015633	0.014414
CCDC89	CCDC89	2.231632	1.775493	1.657869	2.269437	1.839879	1.689526	1.272885	2.055976	1.380735	1.101313	1.113775	1.356436	1.643147	3.384392	1.81719	2.045981
CCDC9	CCDC9	16.236988	16.387563	16.574443	16.99961	14.291082	18.671827	14.983726	14.389424	15.716019	16.489794	16.277667	15.41311	15.720061	14.413681	17.54534	13.575663
CCDC90A	CCDC90A	17.001697	20.833378	20.170354	15.055904	24.792381	20.256569	28.53584	18.208151	16.126628	16.864725	20.651445	18.614896	22.074397	16.579864	18.506787	15.843086
CCDC90B	CCDC90B	53.856951	46.010781	41.820968	54.512641	49.438887	57.464288	51.525449	58.069399	54.638378	45.874764	48.559101	60.526984	44.480059	58.668977	47.983132	55.339913
CCDC91	CCDC91	17.477073	19.117826	17.141748	17.894781	18.831295	20.584969	18.792472	18.55986	21.221354	17.990177	17.91228	18.346294	20.768394	19.856911	16.737498	17.453926
CCDC92	CCDC92	77.279748	65.897047	75.529417	77.949176	72.893333	70.926982	73.179666	76.433067	74.795948	67.709069	68.482057	89.179993	73.506032	78.414686	70.289392	80.978113
CCDC93	CCDC93	27.982119	24.732896	22.305207	25.257122	26.740388	31.346819	27.658311	31.54443	27.627465	20.030654	21.3029	29.010049	24.907162	29.822667	24.037293	28.354844
CCDC94	CCDC94	11.253531	13.096391	12.766271	14.833453	14.155325	14.160131	15.273836	17.032163	13.009205	12.969551	16.126168	15.323073	13.874458	14.300231	15.1656	12.423877
CCDC96	CCDC96	2.425935	1.56688	1.886001	1.676686	1.409639	2.627033	1.447959	2.092773	1.512606	1.461767	1.305533	1.310067	1.813166	1.766853	2.067651	1.95727
CCDC97	CCDC97	18.010223	20.044009	17.502107	18.527787	22.314185	20.55619	19.699948	19.726023	18.020855	17.888607	17.099979	16.560317	23.644112	20.796681	19.737684	18.989787
CCDC99	CCDC99	11.303684	7.919793	7.122941	11.664188	7.947271	9.649061	6.539885	9.444854	5.689279	6.77353	8.242127	6.280704	7.789889	7.986243	8.582465	8.874437
CCHCR1	CCHCR1	0	0	0	0	1.813205	1.089753	1.437081	2.172346	3.08239	1.209953	1.19013	1.159885	5.150817	8.748146	5.481216	6.648079
CCHCR1_1	CCHCR1_1	0	0	0	0	2.655279	0	0	3.816569	0	0	0	3.211216	0	0	0	0
CCHCR1_2	CCHCR1_2	0	0	0	0	0	3.546487	3.283389	0	2.667721	2.343074	1.696627	0	0	0	0	0
CCHCR1_3	CCHCR1_3	3.40581	3.884804	0	4.373304	0	0.175762	2.304715	0	0	5.994893	5.841516	0	0	6.100009	1.662829	6.627656
CCHCR1_4	CCHCR1_4	0	0	5.135012	1.87537	5.661428	7.534502	3.702798	5.4278	6.816076	0	0	5.624735	5.75948	0	3.08211	0
CCHCR1_5	CCHCR1_5	6.996595	4.372161	5.072636	6.794128	0	1.620485	0	0	0	0.976569	0	2.382426	0	0	0	0
CCIN	CCIN	1.386941	0.54464	0.263432	0.759917	0.334131	0.944196	0.453008	1.513208	0.715113	0.606733	0.514919	1.46474	0.316667	1.018317	0.385145	0.70934
CCK	CCK	5.183562	6.073237	2.561144	3.113141	11.394282	5.342376	10.115118	3.46723	1.034761	2.477496	2.84779	0.839848	4.555356	1.133488	6.316153	1.254207
CCKAR	CCKAR	101.8679	49.547913	25.395263	124.071079	60.418289	299.931579	61.37104	300.092238	23.978626	5.301279	4.522333	27.159626	16.396299	51.863852	13.758411	50.941753
CCKBR	CCKBR	0.114729	0.070807	0	0.04608	0	0.047704	0	0	0	0	0.039043	0	0	0	0	0
CCL1	CCL1	0	0	0	0	0	0	0	0.317739	0	0	0	0	0	0	0	0
CCL11	CCL11	40.105358	14.333796	8.764498	53.003105	8.644277	36.474285	9.306917	40.891287	149.148452	160.463932	210.75941	183.469741	10.476844	27.677035	14.785817	45.151901
CCL13	CCL13	6.153256	3.389666	3.833122	4.585988	1.471233	2.313277	1.16226	2.120612	7.515442	7.557335	9.596789	6.639088	1.470151	1.409945	0.826456	1.366405
CCL16	CCL16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL17	CCL17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL18	CCL18	0.183247	0.112766	0	0	0	0.154318	0.18785	0	0	0	0	0	0	0	0	0
CCL19	CCL19	0	0	0	0	0	0	0	0	0	0	0	0	0.215342	0	0	0
CCL2	CCL2	121.610735	53.23025	87.965252	179.812043	51.856633	59.63357	51.341075	104.568439	232.664707	306.444495	419.094372	332.08281	27.974704	77.291014	47.285006	75.417824
CCL20	CCL20	0	0.304313	0	0	0	0	0	0	0.849697	0	0.448979	0.275801	0.332469	0.318978	0.672808	0
CCL21	CCL21	0	0	0	0	0	0	0	0	0	0	0.106185	0	0	0	0	0
CCL22	CCL22	0	0	0	0	0	0	0	0	0	0	0.028007	0	0	0	0	0
CCL23	CCL23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL24	CCL24	0	0	0	0.448695	0	0.470374	0	0	0	0	0	0	0	0	0.55631	0
CCL25	CCL25	0	0	0	0	0	0.128568	0	0	0	0.113434	0	0.128035	0	0	0	0
CCL26	CCL26	2.214083	1.019793	0.385289	1.580279	0	0.23522	0.283452	0.60432	1.14191	0.410373	1.698523	1.637116	0.280454	0.545863	0.566481	0.778218
CCL27	CCL27	0	0	0	0	0	0	0	0	0	0	0.26365	0.658699	0.784995	0	0.791565	0.361657
CCL28	CCL28	7.331452	4.407982	2.611473	4.141389	3.614578	3.728401	2.971715	2.791133	6.330651	3.157813	4.530003	3.997443	1.548513	1.982501	2.43706	2.877434
CCL3	CCL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL4	CCL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL5	CCL5	0	0.19392	0.146026	0.084504	0	0	0.107582	0	0	0	0.285567	0.261936	0.10552	0.200778	0.213752	0.393251
CCL7	CCL7	3.120902	0.320162	0.482842	2.808193	0.131276	4.084298	0	4.73062	6.258912	0.77071	2.716789	5.518225	0	3.866078	0	2.113293
CCL8	CCL8	4.220387	0.57116	0.14336	3.898655	0.155878	0.257976	0	0.33696	1.804662	0.60981	0.630781	4.456579	0.41434	2.660063	0	2.026863
CCM2	CCM2	33.835514	32.517799	33.946834	33.913836	35.483339	42.183289	37.593699	38.966966	39.971627	42.804684	40.369399	36.391525	37.966582	37.950885	37.951443	38.046503
CCNA1	CCNA1	0.124553	0.230966	0.260662	0.16122	0.202482	0.278249	0.205882	0.218831	0	0	0.045507	0.055495	0.250247	0.127137	0.204242	0
CCNA2	CCNA2	5.741492	8.731592	6.808645	4.664543	7.98572	4.622475	8.239023	4.670941	5.900332	13.588809	14.58068	5.782987	8.475553	4.240704	8.546641	4.040617
CCNB1	CCNB1	5.874526	6.927934	7.210398	6.868488	5.813115	5.756269	6.030729	6.028506	5.09816	5.683684	4.988002	5.113827	4.673588	4.969442	6.750563	5.180998
CCNB1IP1	CCNB1IP1	41.173803	40.766642	41.424988	42.37487	45.3473	44.412974	45.999738	40.535833	37.106329	34.463569	30.185756	37.970336	38.374723	45.90408	38.146265	41.646584
CCNB2	CCNB2	1.992068	2.866996	2.196504	1.87023	2.136765	1.660831	1.874091	2.626369	1.711928	1.96662	1.977681	2.000734	1.335292	1.34561	2.029392	2.101329
CCNB3	CCNB3	0.20693	0.207681	0.108097	0.041465	0.078339	0.064328	0.053128	0.141091	0.106687	0.076578	0.088002	0.149776	0.025945	0.097649	0.078937	0.145521
CCNC	CCNC	33.549901	33.14184	34.046854	26.609351	25.044787	30.43231	29.228612	28.050218	28.735323	26.963468	25.214324	25.654572	24.089877	32.039319	25.913203	27.572329
CCND1	CCND1	526.677908	491.809992	486.583462	447.694432	339.995253	385.12098	356.585613	416.700144	432.777023	447.959527	431.589341	399.150118	251.55963	270.054056	232.812125	282.496399
CCND2	CCND2	102.209769	82.091825	57.442133	63.397016	30.309058	57.853442	29.876102	57.092729	52.138708	34.435132	32.789594	53.799394	58.157337	70.627378	46.636039	75.633549
CCND3	CCND3	24.401331	40.601023	50.961502	22.800007	43.331266	24.904686	52.266959	24.108592	27.933168	37.557923	39.06038	21.997751	39.861501	23.388463	41.938549	26.478502
CCNDBP1	CCNDBP1	65.333969	82.793238	85.75573	66.383779	92.078616	62.902274	89.521263	64.19439	57.725985	70.9339	67.948965	52.136175	57.638341	52.077306	65.283567	51.005147
CCNE1	CCNE1	4.25832	3.408535	2.512018	4.149006	2.138419	3.864296	2.705651	3.721965	3.675137	3.661647	2.465061	5.670366	2.160836	3.588391	2.141087	2.392124
CCNE2	CCNE2	0.746687	0.544946	0.371152	0.527806	0.466259	0.477779	0.585163	0.525958	0.772334	0.714641	0.509744	0.508582	0.533051	0.456477	0.808602	0.575319
CCNF	CCNF	2.291605	1.684865	1.938155	1.443324	1.714432	2.329716	1.76502	1.3988	1.772229	1.554766	1.74494	1.895833	1.614571	1.545241	1.470871	2.276618
CCNG1	CCNG1	274.92853	207.36799	242.813506	233.652252	190.534897	263.382202	223.264095	250.249129	277.262339	199.165717	183.668142	265.214486	194.34689	288.925905	201.272196	275.256634
CCNG2	CCNG2	33.103581	32.346866	26.334465	21.871847	27.920579	37.351108	33.236201	28.622288	32.888526	19.418264	18.904553	26.951846	28.160689	31.03649	24.940052	32.529876
CCNH	CCNH	21.935045	29.213204	25.415606	21.076657	21.632606	19.996537	24.874108	19.006375	28.038419	27.502441	30.557597	28.595969	27.532721	19.280111	29.958265	20.567222
CCNI	CCNI	243.358316	235.842783	244.671956	197.790955	216.720861	258.762931	247.134119	226.558717	241.144677	190.15045	195.225148	216.842583	167.256624	215.836016	168.055496	204.784802
CCNI2	CCNI2	0.051622	0.03177	0.148369	0.082588	0.236006	0.095759	0	0.056321	0.10567	0.093379	0.180251	0.171422	0.117717	0.049045	0.0527	0.15148
CCNJ	CCNJ	3.207641	3.902758	2.980031	2.634452	2.227445	3.447927	2.933979	3.055101	3.383526	2.512407	3.041198	3.419788	2.866001	4.193292	3.025729	3.860393
CCNJL	CCNJL	0.108423	0.066948	0.151032	0.144943	0.027364	0.149954	0.037111	0.039428	0.447206	0.187257	0.098375	0.508667	0.145067	0.205037	0.147095	0.101663
CCNK	CCNK	35.233335	39.171041	38.859687	29.350276	31.455777	32.417208	33.066255	35.947878	30.029517	29.578294	33.607269	30.627946	36.099281	33.349038	33.997931	31.875182
CCNL1	CCNL1	32.036991	42.682294	43.926508	31.354654	47.822628	32.448007	50.839678	35.051508	36.28292	42.12586	46.276427	34.599224	34.451839	27.448271	37.622106	30.552847
CCNL2	CCNL2	88.860373	91.973394	92.210492	77.215584	111.894278	97.033847	105.72601	90.352912	96.15092	97.411181	101.053222	91.072518	116.472045	89.569602	111.418126	93.233956
CCNO	CCNO	0	0.108789	0	0	0.200339	0.147142	0.271538	0.096234	0	0.130612	0.120089	0	0.088699	0	0.089863	0
CCNT1	CCNT1	11.912252	12.804021	8.849632	9.936783	11.99047	10.283618	12.08669	10.294987	11.464754	9.474911	12.1763	10.180744	9.567171	11.063823	8.986096	9.505003
CCNT2	CCNT2	16.563192	15.021425	14.69865	13.547977	16.122996	14.735303	15.622239	15.222745	13.45981	13.564218	14.126797	13.713103	13.895144	14.335713	12.63624	13.358223
CCNY	CCNY	57.029697	61.757545	59.48932	46.840233	55.597361	55.484137	61.06228	52.380382	54.249537	49.805463	51.19681	54.527158	55.605671	55.793289	52.527321	48.829891
CCNYL1	CCNYL1	15.021148	17.958375	16.644005	13.091721	15.387758	14.456759	16.689505	12.563388	12.958687	14.182839	16.630015	14.369274	16.100344	11.374011	14.037952	13.205121
CCNYL2	CCNYL2	0.069623	0.085914	0	0.055975	0.052715	0	0	0.151926	0.143593	0.103091	0.094783	0.115609	0.069963	0.066232	0	0
CCNYL3	CCNYL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
