gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ATF3	357.410347273535	1.85656969569645	0.172060520748296	0.000000000000000000000000000174901640400182	0.0000000000000000000000000172210845932487
LRRC17	1189.93235883016	-2.37653598217453	0.2239432347356	0.000000000000000000000000000178764393221065	0.0000000000000000000000000174791851149486
GGT5	450.73776751211	2.26235033857742	0.211675326704375	0.000000000000000000000000000217227284075148	0.0000000000000000000000000210935183432971
ARMC8	838.885343012748	1.26723676486124	0.117839835743784	0.000000000000000000000000000416326682487851	0.0000000000000000000000000398767325811492
PNPLA2	2240.97110284652	1.04025159486416	0.0968653447940625	0.000000000000000000000000000596695752586797	0.0000000000000000000000000567667310569061
CORO6	1044.81034219914	2.21281544886041	0.210817311319611	0.000000000000000000000000000920723910996482	0.0000000000000000000000000870053199116138
FKBP5	2512.70161249354	3.96195684759835	0.385735480007774	0.00000000000000000000000000199592512763562	0.000000000000000000000000186110104616619
TUBA1A	8592.96923423677	-1.28854700711303	0.122533101262446	0.00000000000000000000000000398797200824397	0.000000000000000000000000369412143921547
MST150	1097.88020496146	1.22582686073478	0.116737330895707	0.00000000000000000000000000524772956525162	0.000000000000000000000000479792417394434
QPRT	579.446811223995	-1.15548468655941	0.109830705295672	0.00000000000000000000000000539530276282661	0.000000000000000000000000490102341294185
DHRS3	3470.25149707898	1.07300932504531	0.102052157603658	0.00000000000000000000000000625342397150611	0.000000000000000000000000564411599479526
AGTRAP	683.755670698954	1.07714267971558	0.10335257596699	0.0000000000000000000000000180629987049514	0.00000000000000000000000160966469471972
ABAT	507.04219638731	1.12010088507674	0.107454504416959	0.000000000000000000000000019385710634819	0.00000000000000000000000171667173420284
SCD	1408.25969357314	-1.96662811835365	0.192698176504788	0.0000000000000000000000000293436074093881	0.00000000000000000000000258223745202615
AIF1L	91.431877780887	-2.6385344347703	0.258198626085779	0.000000000000000000000000104749838155639	0.00000000000000000000000904832957810676
PHGDH	1198.95010617058	-1.39943461917824	0.137385358643699	0.000000000000000000000000137524989674729	0.0000000000000000000000117354657855769
TSPAN11	257.496328100168	-1.44633457047997	0.141803653732937	0.000000000000000000000000139384597624412	0.0000000000000000000000118225008105525
C9orf3	385.301138722918	1.17766145636987	0.115195371927615	0.000000000000000000000000150013563156422	0.0000000000000000000000126478501152241
ABCC9	832.062934369622	1.01088158707469	0.0990897192343358	0.00000000000000000000000020103894928519	0.0000000000000000000000168489786067588
COL4A1	2210.85004173627	1.26468884545407	0.125309868065982	0.000000000000000000000000291471095542631	0.0000000000000000000000242835090250902
ABLIM1	802.152466163213	1.38946036602756	0.13834238593524	0.000000000000000000000000484686421473841	0.0000000000000000000000401434400844216
PREB	1606.37978721323	1.08599868523904	0.108190989133617	0.000000000000000000000000531136590053747	0.0000000000000000000000437333519763553
APBB2	2189.82818507678	1.06638740083407	0.106298811036761	0.000000000000000000000000562966002782928	0.0000000000000000000000460846588324629
IGSF10	6239.85346278893	-1.14463486601945	0.114637376844308	0.00000000000000000000000079875537836885	0.0000000000000000000000647841946721683
GALNTL2	13440.8737532502	1.579512009445	0.159242547585347	0.000000000000000000000000900697492149752	0.0000000000000000000000724675467969629
RHOBTB3	14895.1086512532	1.02201779763994	0.102013901355941	0.0000000000000000000000010568266118068	0.0000000000000000000000845461289445436
SGCD	2107.55281810147	-1.13080182492257	0.113633881420388	0.00000000000000000000000148809526860863	0.000000000000000000000118375036056551
OMD	294.446186754107	1.76807650963378	0.178758703154807	0.00000000000000000000000187366241881979	0.000000000000000000000148208802567318
RND2	202.497438407064	-2.28629417871232	0.232698439742794	0.00000000000000000000000205439396639751	0.000000000000000000000161597022608251
C10orf10	18074.4555528248	1.50666098501196	0.152762925507862	0.00000000000000000000000208096326115531	0.000000000000000000000162777570650371
STON1	1711.28504709167	1.30244476706832	0.131509779476883	0.00000000000000000000000234305018631318	0.000000000000000000000182266003443588
OXTR	557.132699676656	1.83650478370812	0.186506933670324	0.00000000000000000000000268264318733197	0.000000000000000000000207536352074913
GALM	510.438798625859	-1.10521827697968	0.111715907326026	0.00000000000000000000000380895888188961	0.000000000000000000000293060880092927
COL4A4	198.230926287488	1.8788338973638	0.190952495145539	0.00000000000000000000000395678727773134	0.000000000000000000000302780243861181
SCN7A	3792.52247021605	1.29796519314628	0.131600909246617	0.00000000000000000000000424892292548095	0.000000000000000000000323377485355523
STEAP4	392.83131593799	5.06675173326044	0.533899718011853	0.00000000000000000000000429832363052063	0.000000000000000000000325378476977045
CREB5	611.218870591958	-2.04439679028437	0.210900895416372	0.00000000000000000000000517075945202226	0.000000000000000000000389327770505206
GLS	2282.53291631574	1.06631923958515	0.108629759906078	0.00000000000000000000000819156603364267	0.000000000000000000000613496009328132
NFYB	1638.84577294737	1.01555957841146	0.104020637152563	0.0000000000000000000000134513563420116	0.00000000000000000000100209046188108
TUBA4A	221.43800077045	-1.55645945857226	0.160882580956026	0.0000000000000000000000244196431671796	0.00000000000000000000180962408312573
ADCY1	344.53847980366	-2.57274762914978	0.272287340328284	0.0000000000000000000000302256241344149	0.00000000000000000000222815072153174
WASF3	1155.43947084129	1.07965652299131	0.111628656309117	0.0000000000000000000000315179000020705	0.0000000000000000000023113126668185
LRRC15	230.980939977545	-2.52182362345275	0.265660851599457	0.0000000000000000000000401100768795531	0.00000000000000000000291108186837169
MYADM	5197.34684582014	1.46123046145937	0.152844320808007	0.0000000000000000000000441460644991204	0.00000000000000000000318757224691085
MARCKSL1	613.317691827525	-1.13544019654299	0.118026196639335	0.0000000000000000000000588059727821152	0.00000000000000000000420298526280295
LOH3CR2A	124.373011582024	1.95559785266114	0.20530204122095	0.000000000000000000000105335086783251	0.00000000000000000000749049506014228
ARHGAP28	670.497532464811	-1.62504029201611	0.171692529993286	0.000000000000000000000106746290129812	0.0000000000000000000075527023368229
GLRX	1782.4315840915	1.01502624769907	0.106589480011065	0.000000000000000000000158211793536093	0.0000000000000000000110826967810358
ARHGAP29	4318.45529055843	1.1409979046582	0.120238040324473	0.00000000000000000000017814002306588	0.0000000000000000000124168887364732
DAPK2	485.109914593815	1.57887632107316	0.167963221371073	0.000000000000000000000231328061447829	0.0000000000000000000160448231782534
KLF5	146.653970929255	2.3924764136663	0.255347369267793	0.000000000000000000000250297470807599	0.0000000000000000000172754332792696
