gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	direction
SAUSA300_RS07250	142.34841985696508	-4.7190281249844475	0.1293988019988549	1.4803351640543221e-291	1.8709791656797682e-290	Down
SAUSA300_RS00875	187.4653341680142	-2.841520235841788	0.07819293559291758	6.656900900817755e-290	8.367099198541654e-289	Down
SAUSA300_RS05825	843.7254245977806	1.5465667896600832	0.04253519337499206	6.73442660538922e-290	8.418033256736525e-289	Not significant
SAUSA300_RS09040	2467.6361913802752	-0.7343858941232579	0.02053363094472048	1.8486432801402242e-280	2.298176755365579e-279	Not significant
SAUSA300_RS04695	705.3227398854204	-1.3401540592503993	0.03760652014640186	1.3601422360672505e-278	1.6816976016592365e-277	Not significant
SAUSA300_RS11845	145.95562817919168	-5.324414794277309	0.1495117925215236	5.748094993476069e-278	7.068603302788138e-277	Down
SAUSA300_RS13075	174.15796147678122	-3.0847720146413367	0.08725106971405606	1.2163691203661178e-274	1.4877633058241495e-273	Down
SAUSA300_RS03010	447.8327642551437	-1.632050935145582	0.0462349360968422	1.5130669761706426e-273	1.8407632998867443e-272	Down
SAUSA300_RS01260	144.0256795623553	-3.413796393879761	0.09679206844620643	4.91665461990832e-273	5.949675138452887e-272	Down
SAUSA300_RS04065	397.32667761368975	-1.7449851597143413	0.04956067968513107	3.3698441888473234e-272	4.056293931019926e-271	Down
SAUSA300_RS02285	1114.97543317319	1.2012850017313323	0.034436833505000625	5.814251465733331e-267	6.961801097128066e-266	Not significant
SAUSA300_RS01495	623.3715825607226	1.7959792178452583	0.051772988565656326	3.2892754327060593e-264	3.9178542457624525e-263	Up
SAUSA300_RS04415	1733.9759955970937	-0.7987163171019068	0.02308386525970692	1.578754527758936e-262	1.8706596617976978e-261	Not significant
SAUSA300_RS05400	1123.6248155254386	-1.0147721705466648	0.029515469458831507	2.261039707768581e-259	2.665215199571773e-258	Not significant
SAUSA300_RS11335	4729.1785667668455	0.5448066275213379	0.01585081110715371	5.690796850767432e-259	6.673485997678302e-258	Not significant
SAUSA300_RS00835	126.54948125834362	-3.9980265584392565	0.11692394073666328	9.926521702949141e-257	1.1580941986773998e-255	Down
SAUSA300_RS02385	123.87584355445676	-4.036377928066231	0.11815378463548117	3.057894963549559e-256	3.5493423684057385e-255	Down
SAUSA300_RS14395	662.0876063587076	-1.2919491486472359	0.03799412780399742	8.099993916225166e-254	9.354053888026525e-253	Not significant
SAUSA300_RS12790	1086.8280399478556	-1.077150278043765	0.0317024233007523	2.4065585220416175e-253	2.765111433153879e-252	Not significant
SAUSA300_RS11340	2435.957456376964	0.7544902689451887	0.022220739390873386	7.825308567836356e-253	8.946018588858145e-252	Not significant
SAUSA300_RS11385	2302.4071992201684	-0.6839195031601065	0.020179416960634453	6.208001193183101e-252	7.061601357245778e-251	Not significant
SAUSA300_RS08320	1454.6179572031433	0.9828002286219913	0.029052544044800295	4.281943227131062e-251	4.846478030708043e-250	Not significant
SAUSA300_RS11505	876.4014557570531	-1.084693297485346	0.03208232426357913	5.918217620446208e-251	6.665319349759962e-250	Not significant
SAUSA300_RS02850	19297.492291012128	-0.29041689341517035	0.008536125657901938	2.567075934930177e-249	2.876895444318302e-248	Not significant
SAUSA300_RS10755	120.5756933694396	-3.9682492737465096	0.11792756655281025	8.095525380397309e-249	9.028098157060725e-248	Down
SAUSA300_RS11425	1473.7900992711939	1.0193705177041694	0.030302192057387527	2.346907511807687e-248	2.604494921640238e-247	Not significant
SAUSA300_RS00810	121.8610160948844	-4.4468773296447335	0.13352370881644615	1.0765985038060579e-243	1.1889619398829036e-242	Down
SAUSA300_RS04665	364.96417962427995	3.0146435923173387	0.09084590369626824	5.681710044259749e-242	6.244391473763733e-241	Up
SAUSA300_RS00830	120.82796569299683	-3.9318084182872104	0.11863008340709644	1.1892740269365262e-241	1.3007684669618255e-240	Down
SAUSA300_RS10410	788.6526326363037	-1.1683744923009938	0.035253524382746745	3.20356787142456e-241	3.4871372763114227e-240	Not significant
SAUSA300_RS11900	431.88146266199766	-1.5203706165550757	0.04612369193308417	8.124087699553578e-239	8.80109500784971e-238	Not significant
SAUSA300_RS08665	1495.235546540686	-0.8626901821603841	0.026282079789104747	7.053355604072726e-237	7.6049213266660905e-236	Not significant
SAUSA300_RS11745	611.5531177225295	1.6878127074985638	0.05192081373359121	1.5915129728095419e-232	1.7078735911045794e-231	Up
SAUSA300_RS02880	580.1871594405179	-1.2710405893187717	0.03910985650615152	4.022300151865498e-232	4.2961187068046983e-231	Not significant
SAUSA300_RS00825	113.30749936055766	-4.083529740890067	0.12593622116478634	4.7882474100262413e-231	5.090309746640046e-230	Down
SAUSA300_RS01945	1928.4609081744932	0.8132614084583741	0.025122267635688054	2.0247006958074276e-230	2.1424158525404173e-229	Not significant
SAUSA300_RS05175	8140.74790702992	-0.38606900758044166	0.01197726587424085	6.239691613686098e-229	6.571897417192533e-228	Not significant
SAUSA300_RS04645	3570.709981138225	0.5701911050659152	0.01772784152286602	4.641708695063531e-227	4.866307502889186e-226	Not significant
SAUSA300_RS01645	623.0918943000175	-1.2604843640120849	0.039438375950146	1.6295420485800763e-224	1.700554202073245e-223	Not significant
SAUSA300_RS11740	598.309475590679	1.7251709671284166	0.05408987567386227	8.953420131793001e-224	9.300927305858027e-223	Up
SAUSA300_RS10785	120.31684597737164	-3.4405467672375787	0.10807782824560314	3.905730362464544e-223	4.038880261184927e-222	Down
SAUSA300_RS01790	343.29968393020187	2.828370743449669	0.0888762618269869	9.26478675964278e-223	9.537280487867569e-222	Up
SAUSA300_RS10750	111.6464992641249	-3.8570065917096494	0.1218146005255382	5.372360028584563e-221	5.505459038301749e-220	Down
SAUSA300_RS00815	107.19876813834401	-4.10284727274853	0.1297536369170976	4.983098389233831e-220	5.083654186325994e-219	Down
SAUSA300_RS05650	462.5932111934485	-1.398107211877792	0.044273074246710765	2.4114311456298442e-219	2.4491097572803103e-218	Not significant
SAUSA300_RS11615	324.88295799963055	-1.7129674943130593	0.05459454675183291	1.1896804296146365e-216	1.202899101054799e-215	Down
SAUSA300_RS01380	110.97197168918954	-5.224278875798496	0.1664014562206499	1.3472729318953249e-216	1.356215008876931e-215	Down
SAUSA300_RS02965	1007.8223606425435	-0.9515550420048058	0.03046808359129743	1.8845780946388215e-214	1.8887291477107132e-213	Not significant
