gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SAUSA300_RS00050	706.3037090108033	1.431599682987913	0.057150042457907696	743.7303465625938	3.169620243590955e-162	1.5054041866742009e-161
SAUSA300_RS06210	634.8362220954409	-1.6486013220962703	0.06364221576999003	742.2213198089772	6.740439702438106e-162	3.1946875673013937e-161
SAUSA300_RS10370	439.4096906282809	1.9048302094577783	0.07082819108500786	740.6218897332923	1.499685029004117e-161	7.093104866911365e-161
SAUSA300_RS13070	231.89345692884032	1.2141610900036632	0.1387524298985576	726.8007546876761	1.5039084448218606e-158	7.098323053879114e-158
SAUSA300_RS03510	543.780483372713	1.4923041387684184	0.055922573270678365	726.0074740204636	2.2360427695762885e-158	1.0532085508873822e-157
SAUSA300_RS06480	606.4577313386015	1.1979060484722461	0.059149371796398176	719.1544858874298	6.879986270320188e-157	3.233877844003807e-156
SAUSA300_RS13735	126.38299336665577	3.272126399601573	0.1293980113168248	714.558184565492	6.849544983662519e-156	3.2129308943983985e-155
SAUSA300_RS13795	880.0615772522258	-0.955622060210447	0.04794971199413488	713.0231310178717	1.4756873852596583e-155	6.9077958877895524e-155
SAUSA300_RS12060	722.9779056470757	-0.8681278271350071	0.05596482778773682	711.743903694226	2.7975319077959628e-155	1.3068552546685452e-154
SAUSA300_RS02385	78.99292454207624	4.382601965328386	0.16879039408426114	709.7593994591216	7.545789190147758e-155	3.517760329423391e-154
SAUSA300_RS09280	231.1078790709929	-2.648670766572476	0.11413044414479726	707.0658673524365	2.9013340395739743e-154	1.3498026462230657e-153
SAUSA300_RS04090	1209.0540897349651	1.014552567317092	0.04213654823214176	705.1028386574926	7.742193089291247e-154	3.5945896485995076e-153
SAUSA300_RS06840	152.85480314587406	4.502766507838977	0.18752900066031447	704.1745051688343	1.231541508521996e-153	5.706225930524523e-153
SAUSA300_RS09870	744.3924411137585	0.5898600193416289	0.08586333297418154	702.0245106668899	3.6083979570821423e-153	1.6685173480410314e-152
SAUSA300_RS08750	165.2937426716483	2.955001301974598	0.19937290193363308	700.6335289730716	7.233729511497391e-153	3.338080048409039e-152
SAUSA300_RS05470	193.54577100099914	-3.331144309491269	0.14244176951140175	699.1323996459896	1.5322455085473417e-152	7.056393789362759e-152
SAUSA300_RS07340	248.96349173003577	-1.972034925321092	0.09905119541000777	690.744624532537	1.01557167733192e-150	4.66752639581842e-150
SAUSA300_RS09140	523.9525954894465	1.57242968541968	0.06088866647367605	689.199442974435	2.1990874126838292e-150	1.0086540048096192e-149
SAUSA300_RS04645	4573.829754790995	0.08394997227231915	0.023070215147031	686.7982298374488	7.305657371314599e-150	3.344138937573584e-149
SAUSA300_RS12870	603.2506345881923	-1.582459011650865	0.06334384392723556	684.7374931014235	2.047116679708979e-149	9.351788044855275e-149
SAUSA300_RS01415	121.68181155405878	3.677689336099279	0.15206996394493597	681.9100568017918	8.416132967298871e-149	3.8370145291793454e-148
SAUSA300_RS09355	108.84853752136642	-2.534460479689691	0.1712409929259069	681.311101421746	1.1354659010862365e-148	5.166369849942376e-148
SAUSA300_RS12480	565.8559651683152	1.5526429105649642	0.061230135184211734	679.6396497136495	2.618938037205491e-148	1.1892383302679624e-147
SAUSA300_RS03840	942.3483713491714	0.08951014328763947	0.047008223677780146	677.5364785329291	7.495887198927555e-148	3.397040513458205e-147
SAUSA300_RS14595	353.8588817393461	1.8802126574341247	0.07525613535871896	675.9394443226884	1.6657683838515287e-147	7.534041895153535e-147
SAUSA300_RS09020	751.597452582554	1.5385944545669121	0.05979974311675326	675.3117659437316	2.2798865848879255e-147	1.0291154723452443e-146
SAUSA300_RS05255	397.47555756036525	-1.338290321810787	0.10953809197148044	671.950422412262	1.2241079455368844e-146	5.514545695240419e-146
SAUSA300_RS05295	10017.719326061837	0.19131745809848152	0.0168544891491401	671.1238550139894	1.8505743865836754e-146	8.320270216359408e-146
SAUSA300_RS09365	217.6421544963509	-2.4062660006888352	0.11869318439033961	669.6716980945434	3.825061439863656e-146	1.716373723015743e-145
SAUSA300_RS14070	132.24480117429573	2.6083379740918784	0.1200225589991014	664.5408615808153	4.974912058291357e-145	2.2279379788607944e-144
SAUSA300_RS07870	367.6965189774012	-0.6629384623898146	0.08582279174893702	663.4051023714028	8.778339778107002e-145	3.9235212171303395e-144
SAUSA300_RS07380	191.5132765698212	-2.707714969629816	0.12618543169288293	661.0158979036798	2.898821976030078e-144	1.29310195989577e-143
SAUSA300_RS04595	99.02667416543194	-3.1206782747704835	0.18281083614259824	659.660259181825	5.709456300056716e-144	2.5418812294773047e-143
SAUSA300_RS15620	196.3422876572761	2.4080631066066296	0.09433466459489143	658.9557151351028	8.120533253180013e-144	3.608244756051666e-143
SAUSA300_RS07110	404.5166315562676	-1.7370231384353794	0.08420865569165649	656.6398557112565	2.5850386061256333e-143	1.1463865163617575e-142
SAUSA300_RS04655	158.8879546969116	-2.725515962250662	0.12904159811859972	656.555860307445	2.6959162942091576e-143	1.1932314337209793e-142
SAUSA300_RS09250	253.44126459532862	2.236843183593234	0.08853088727883875	656.5515815772051	2.701690017344085e-143	1.1934650076617075e-142
SAUSA300_RS04270	669.6907146093872	-1.5673011640140664	0.06255013799901189	656.2020994326228	3.217544792252081e-143	1.4185880624754816e-142
SAUSA300_RS06760	514.8700374634423	-0.8358453441948633	0.07086991350792421	654.8415123302433	6.35290464690264e-143	2.7955238049716643e-142
SAUSA300_RS05635	417.5997062991965	-1.9426986887691422	0.08180670044435857	654.6386938575961	7.030946748346073e-143	3.0879158016384784e-142
SAUSA300_RS06755	324.71033618740404	-2.2490997999812232	0.09954366649162963	653.8060773203235	1.0661398888973607e-142	4.673349223972053e-142
SAUSA300_RS07300	157.2544863021833	-3.387564999755233	0.16458438704913156	653.2447267510221	1.4115943773606149e-142	6.17572540095269e-142
SAUSA300_RS11355	717.9411210022398	-0.29006988066931405	0.05555494741768174	652.7397610965055	1.8170288314538936e-142	7.934242978037635e-142
SAUSA300_RS01010	731.2755250436671	-1.334843357344858	0.054047322102241745	650.8732929139405	4.620194243161714e-142	2.0135904029105175e-141
SAUSA300_RS00015	947.6698726286538	-1.0021547679305105	0.046701743379771316	649.2432009329457	1.0438310487733683e-141	4.5405652695208654e-141
SAUSA300_RS03585	1500.9279870493954	0.9599550300999867	0.038601939077380125	640.0362549337486	1.0420609754214647e-139	4.524215112755405e-139
SAUSA300_RS05945	121.9708149288702	3.595183599360649	0.1590391843550507	639.5939951405563	1.2999559196020577e-139	5.6331423182755825e-139
SAUSA300_RS06320	1378.7774119501028	0.1124104979460372	0.03890467398403357	637.6250005369654	3.479287939242444e-139	1.5048251068016274e-138
SAUSA300_RS14670	46.22997898817273	6.359817860749435	0.31831276623021	630.9880284912541	9.609273170995899e-138	4.14821564782081e-137
SAUSA300_RS14400	194.78851567796931	2.2915422140531416	0.09334981929935125	629.9580948816862	1.6081915701742216e-137	6.929234511640822e-137
SAUSA300_RS09045	918.0608971969745	-0.5041921695606031	0.04904106076689237	629.4329808439719	2.0910520618471434e-137	8.992709717773631e-137
SAUSA300_RS06790	416.4647049089552	-1.8412105836619792	0.0806516537578702	626.3135697328493	9.948013408107182e-137	4.27013783083846e-136
SAUSA300_RS12905	295.10989344148527	1.5766001864326553	0.0816482316617357	625.495277744049	1.4977047584243936e-136	6.4167200101986724e-136
SAUSA300_RS03915	709.3113861110088	0.9875838910894223	0.051257652080028485	622.873769379916	5.5549418624554166e-136	2.375468559602645e-135
SAUSA300_RS03055	593.4666258478409	-1.6288464556113669	0.07059926512912022	622.6993645758029	6.061094287586688e-136	2.5870524398235866e-135
SAUSA300_RS04430	1734.3821753868667	-0.7518953297998365	0.03902007376796471	620.9536123979991	1.4508960849795838e-135	6.181252047431748e-135
SAUSA300_RS05185	595.9403976334697	1.3731738815817311	0.058873249603142996	612.5324790845854	9.778273345395343e-134	4.15805081509802e-133
SAUSA300_RS04930	245.26267509013778	-2.6317704638536084	0.12711018443405414	609.5916221986279	4.254623478386784e-133	1.8058336592033458e-132
SAUSA300_RS11610	525.3134063483247	1.293693750720572	0.05735428883692554	605.6083904749436	3.1175175801626295e-132	1.3207360325642424e-131
SAUSA300_RS03785	456.1855538330794	0.5144246489595972	0.06365797684993024	604.0287878704082	6.867762350533887e-132	2.904118837818698e-131
SAUSA300_RS05315	192.81623216210536	2.775873116713385	0.1128205385610602	603.8021569485173	7.691792112885425e-132	3.24653563206203e-131
SAUSA300_RS13235	191.31944856905892	2.426004400806686	0.11985054848978603	600.4798926957595	4.049935011069606e-131	1.7062226204043248e-130
SAUSA300_RS09105	237.39149106269232	2.2992045972802875	0.0970956897527343	600.1855703479356	4.692014439469033e-131	1.9730744639171996e-130
SAUSA300_RS07405	155.98584853012355	-3.3652118884076696	0.15258776453934977	599.9448129656796	5.292235251179379e-131	2.2213718074599794e-130
SAUSA300_RS02420	553.6832745861568	0.8452211553967267	0.059172513432932776	599.8121011312116	5.655319556374073e-131	2.3694018399173145e-130
SAUSA300_RS13730	109.83587368831444	3.0822685656761375	0.13314346194782445	598.3765530563219	1.1592642783100048e-130	4.848026163888347e-130
SAUSA300_RS05365	4170.477309712478	0.3886458664372979	0.022392792074101532	598.2584521418796	1.2297808936668166e-130	5.133489051544968e-130
SAUSA300_RS08525	217.61301814929004	-2.2074320137620993	0.10742576252752721	596.0911106003679	3.634628078763632e-130	1.5144283661515132e-129
SAUSA300_RS06275	636.1371370011067	1.4646338471456946	0.061205148147376987	594.0108497401411	1.0284492921379602e-129	4.277371370409249e-129
SAUSA300_RS04025	122.83731958552174	-3.4969517013500235	0.1721346424857996	593.1475981203787	1.58356389400335e-129	6.574101932221936e-129
SAUSA300_RS02510	531.728468748304	-1.4826295085641992	0.06824327168725515	590.7121167900207	5.3517231931319187e-129	2.2176995017076712e-128
SAUSA300_RS08870	528.6182472554284	-1.5034586631115237	0.07031655493623247	589.3697081479613	1.0471140217533431e-128	4.3312443627070103e-128
SAUSA300_RS09000	658.774768981998	-1.346245105111123	0.05983406685460436	586.0783493984256	5.42879505424166e-128	2.241471642177818e-127
SAUSA300_RS02780	51.221238973410976	-4.322542413657822	0.2712169791721168	585.12866153524806	8.728217217163796e-128	3.5972272045376153e-127
SAUSA300_RS08925	777.4112464573886	-0.32338834199804173	0.05258215174929001	583.5966186145006	1.8776058908643932e-127	7.72432803203706e-127
SAUSA300_RS00040	163.4827580770418	2.577419991756508	0.11951291952274219	581.166387678529	6.3288147224151524e-127	2.598926623374453e-126
SAUSA300_RS14770	549.5940101526317	0.21811134086419393	0.07908490516824385	580.136495309275	1.059157798511951e-126	4.3415927776841236e-126
SAUSA300_RS09080	1214.046394617479	-1.0852025901455384	0.046464332489501325	578.4717055520773	2.434810527059439e-126	9.962579045072345e-126
SAUSA300_RS10060	367.2966873016571	-1.1695696835667426	0.08101044577414804	576.189855355339	7.620134645688233e-126	3.1123530195584797e-125
SAUSA300_RS07050	244.83938391836358	2.6884243056637933	0.10988722385625466	575.66310081301	9.916215145539879e-126	4.0429013362192156e-125
SAUSA300_RS09010	426.1241111895462	1.6423704820517446	0.06838190819420388	574.7137212349546	1.594046906388282e-125	6.487400200417426e-125
SAUSA300_RS01105	123.05605923070519	3.094041251374664	0.12944320582074417	571.1526979348625	9.457306873195888e-125	3.842030917235829e-124
SAUSA300_RS02430	396.85740400089435	1.4638477736142939	0.07076291044393092	571.1320193755721	9.555595856696546e-125	3.875041100532022e-124
SAUSA300_RS04600	409.0295856960929	-0.9867872201428212	0.07410190962372143	570.6264144946269	1.2304061079409419e-124	4.980736468978013e-124
SAUSA300_RS12150	2191.696248473618	0.20992610157491517	0.030524367395896354	569.553085851683	2.1043541551892187e-124	8.503384907736184e-124
SAUSA300_RS11525	2141.4494672349274	1.0271346166310347	0.05174845882221573	561.3135855098774	1.2951008781913888e-122	5.224032797669166e-122
SAUSA300_RS08835	673.1075681771173	-1.1011443466796864	0.056064400124258396	560.2622838768003	2.1907400450784556e-122	8.821121420448649e-122
SAUSA300_RS03675	246.584013877238	2.058710959386401	0.11962418519128674	560.1976373608991	2.2627087665062125e-122	9.094809971380978e-122
SAUSA300_RS09835	115.73218426580148	-4.255342084835392	0.21069410559958343	555.6084414260671	2.244708209490375e-121	9.006545284992245e-121
SAUSA300_RS14150	127.21167584862134	2.810401005503141	0.12055916424998951	554.2226754508224	4.488230503531028e-121	1.7976627456924454e-120
SAUSA300_RS08290	202.24772877593102	-1.6978127129481004	0.10916127462439794	553.2421667541001	7.328075096685493e-121	2.9299421520139713e-120
SAUSA300_RS07940	1552.4332664553153	0.4930243228629464	0.039722357460066596	552.765229221431	9.301555475131036e-121	3.7124629308637034e-120
SAUSA300_RS08250	166.97030177336006	-2.781367270951671	0.13243085549381212	551.6829102259572	1.5980051119506945e-120	6.366832976686218e-120
SAUSA300_RS13155	371.0863306565333	1.1665611573531485	0.07846107730619879	550.3379796065789	3.130589595543517e-120	1.2451208618638988e-119
SAUSA300_RS07825	118.09627097791356	-2.8879502805245676	0.14241840358657099	549.4812967659424	4.804547072699429e-120	1.9075645009408728e-119
SAUSA300_RS15795	167.63569677823136	3.964720598501919	0.17525080072940757	548.935645095566	6.311596221392125e-120	2.50154728286883e-119
SAUSA300_RS12160	79.3919252013773	-2.019824639385932	0.44898333450921485	545.4659117042179	3.577521399717473e-119	1.4154541190186523e-118
SAUSA300_RS09260	746.6235763246734	1.110519771534012	0.04850262251204186	542.9811186079072	1.239219405061405e-118	4.894486365476903e-118
SAUSA300_RS03475	241.43377072033547	-2.0710892959428056	0.10313012840628959	540.6950121296194	3.886600656987934e-118	1.5324118708227989e-117
SAUSA300_RS05970	381.65330997068236	-0.413653567001371	0.07143359005464052	538.6530446334682	1.078890894116049e-117	4.24649962649483e-117
SAUSA300_RS04470	250.10251729382216	-2.229184264833655	0.10444877741030759	538.2698217503021	1.3067524391052705e-117	5.134476336726235e-117
SAUSA300_RS00120	464.61124028531157	-1.6974877572902802	0.07746351633629076	536.012855660889	4.039124860657928e-117	1.58431190655117e-116
SAUSA300_RS12470	1573.473247773749	0.6657798117697402	0.04433852644126622	535.7303055331467	4.652027349530565e-117	1.8215769742137754e-116
SAUSA300_RS03065	592.8384381343495	1.4343438270680355	0.06183370972341144	535.1646516198736	6.1726612779854805e-117	2.412852990965115e-116
SAUSA300_RS12390	137.1499945507943	-0.4688904991999898	0.13974419831379392	534.4629241772136	8.766992277066241e-117	3.421081891994116e-116
SAUSA300_RS01115	179.00206972085988	2.7893880784462466	0.11352804430044762	532.519836805495	2.3162566845783468e-116	9.023088968177635e-116
SAUSA300_RS07255	49.183414713360875	5.810264394623492	0.27689329293658826	527.7609560465875	2.5012926819585814e-115	9.727249318727817e-115
SAUSA300_RS12915	277.0760055270118	1.945148903080736	0.08488152931067953	524.2153362711741	1.4726042996767593e-114	5.71702181188503e-114
SAUSA300_RS09370	564.6355630190615	-0.7198091086645515	0.06391250815048204	522.024946529988	4.402741153273331e-114	1.7063434622992892e-113
SAUSA300_RS08385	386.19628962596715	1.731184876145003	0.07596187730038083	520.1381351916368	1.1309386057552603e-113	4.3756553198864236e-113
SAUSA300_RS11505	802.323194310196	1.0636334478535563	0.0484553876198857	520.0737946400134	1.1679127582304152e-113	4.511038242740568e-113
SAUSA300_RS08520	109.16569156531918	-3.327244207492967	0.16596250418097863	520.0268920567373	1.1956255006634344e-113	4.610250871202226e-113
SAUSA300_RS11360	861.1187018137406	0.5595614840667783	0.04868742626438031	519.5547534822645	1.513975189043328e-113	5.827907876605027e-113
SAUSA300_RS11425	1107.6142249292764	-0.9970498826946834	0.0449302253014795	519.4241993769963	1.6160999684158458e-113	6.210519304300758e-113
SAUSA300_RS01470	114.5350924985314	-3.437351980726257	0.17896652581131164	518.5097844475873	2.5528829381217992e-113	9.793943818258167e-113
SAUSA300_RS05620	1154.7247478703848	0.899963958522369	0.04042010677978516	518.1205999083916	3.101281937170344e-113	1.1877805399095173e-112
SAUSA300_RS01895	156.484403500499	-1.64430162607976	0.12179803890913082	517.83248194566	3.58183248043499e-113	1.3695241836957316e-112
SAUSA300_RS06895	1549.441566286622	-0.9008566119559154	0.040378668708714864	514.33942381577	2.0540603801517823e-112	7.840582826921652e-112
SAUSA300_RS02880	656.9491912883914	1.0093515262722783	0.05080051960467831	514.1141909045119	2.298909690837557e-112	8.760501753191695e-112
SAUSA300_RS11145	276.56313513875534	1.867654966975338	0.08442646947536664	514.0773198537954	2.3416843741446357e-112	8.90858185815894e-112
SAUSA300_RS10435	158.2051545628254	-2.8101651467023423	0.14187361284598732	513.5259972018446	3.0849387851173234e-112	1.171658720557915e-111
SAUSA300_RS06100	382.598948364308	-1.5294148363304856	0.08128842970442628	512.1673350479521	6.085220067502894e-112	2.3073126089281805e-111
SAUSA300_RS08255	910.845023080957	-1.0991571092191794	0.04949992524074834	511.1415244463673	1.0163147547442272e-111	3.847114920204854e-111
SAUSA300_RS02775	180.46199496124814	-2.380284216865728	0.1279166660902753	510.7116891921272	1.259986146769376e-111	4.761575554651712e-111
SAUSA300_RS03425	273.9071825873129	-2.050443509596738	0.10904030047815433	510.6663544576505	1.2888728716281266e-111	4.862662989973446e-111
SAUSA300_RS06025	493.5959345240857	-1.2528827615107976	0.06671882521076584	509.97791708437524	1.818454164751503e-111	6.849309974850446e-111
SAUSA300_RS01815	177.6322080005878	2.2773404777621997	0.10673510798239373	509.23955368636825	2.630485629528893e-111	9.891495549054928e-111
SAUSA300_RS11130	266.1582175704014	-1.1220431204678711	0.09251830653346522	508.9405627981798	3.0546466504974574e-111	1.1467526616966527e-110
SAUSA300_RS07310	341.5406478258085	-1.282307103007615	0.08420286575161258	506.5434044230695	1.0127384696128037e-110	3.795683720542222e-110
SAUSA300_RS13550	167.16444102451104	2.3235702449759277	0.10359493412627516	505.1839500232407	1.9984766547693908e-110	7.477852614474283e-110
SAUSA300_RS14030	277.1186465969257	0.6518635410467639	0.08226471500759977	504.21557575912914	3.243238442087775e-110	1.2115545904350883e-109
SAUSA300_RS02915	58.704209136391626	4.142970525862585	0.19586655513329124	504.00072941170106	3.611038931120083e-110	1.3467399292292112e-109
SAUSA300_RS08320	1042.4704853508829	-0.6053110827693126	0.04631975543168747	499.82703499508216	2.9103042786001596e-109	1.083623933521336e-108
SAUSA300_RS00915	203.70495680716851	1.3242849029840924	0.10499736628450383	498.7443658436457	5.000771569996023e-109	1.8589469479968877e-108
SAUSA300_RS04445	369.32903896027034	1.9676351913382073	0.0889946532969623	498.57519495575923	5.442168803174272e-109	2.019728226300403e-108
SAUSA300_RS06890	1150.6160817724249	-1.0447457453370386	0.048764750959237074	495.4300662668945	2.6225756566007918e-108	9.71719807616743e-108
SAUSA300_RS06075	524.0297958147834	-1.3986856229931153	0.06574051944744248	495.41633390229225	2.6406447008455485e-108	9.768238527518086e-108
SAUSA300_RS01540	495.7896954345017	1.3324003664856998	0.06355823829020024	494.88445039181045	3.44514105147459e-108	1.2723532292377748e-107
SAUSA300_RS10295	558.3743325710346	-0.9495216836846503	0.06120654976938997	493.0213738574327	8.745183700886202e-108	3.224520732498559e-107
SAUSA300_RS14700	387.4422087326613	-1.535861964334499	0.07784927830972273	492.3419565284479	1.228294579003299e-107	4.521634574809879e-107
SAUSA300_RS09395	679.3442102388398	-1.1117904943219612	0.05738613574079954	489.71437629944	4.569559453752659e-107	1.6794422871223424e-106
SAUSA300_RS06060	435.4038573612911	1.3413484621487477	0.0659450180017195	488.7256330978906	7.49164501374374e-107	2.748950388107582e-106
SAUSA300_RS08300	1001.4953307205295	0.11699334739458625	0.046522405309719045	485.7526940335606	3.312399464753083e-106	1.2134796750907027e-105
SAUSA300_RS07615	45.687743291038174	4.611888765887153	0.2273163510698362	484.90575470373824	5.058866799244408e-106	1.850308998115921e-105
SAUSA300_RS06665	147.9825622648839	1.802878384164275	0.171720227018896	484.68757163388466	5.641974203970101e-106	2.0602714789778457e-105
SAUSA300_RS00825	63.53970158922124	4.484484912138709	0.2026848973999164	481.64738233409	2.5798818345684496e-105	9.405819188530806e-105
SAUSA300_RS03625	264.9554750109799	1.7828102625271605	0.09269031076834484	480.8604007813572	3.8237605429085606e-105	1.3918488376187161e-104
SAUSA300_RS08285	348.99701780694596	-1.6241885755904915	0.07979348035316633	479.17105002684957	8.898740509613352e-105	3.233967197982488e-104
SAUSA300_RS02710	267.634981534793	-1.5371022124784832	0.09375733319742378	479.1316375147093	9.075840627769926e-105	3.293068170363091e-104
SAUSA300_RS12430	197.46390023875432	-1.2258265749358197	0.10446578438851625	479.1115498475846	9.16745617596321e-105	3.3210131847637426e-104
SAUSA300_RS02195	435.81121265725443	-0.8458563772331092	0.09065922573816271	477.6227891107796	1.9298747722959944e-104	6.980071712199343e-104
SAUSA300_RS03450	336.0108107502209	1.4385270473377865	0.07765159590754668	477.52299404401725	2.028613691904133e-104	7.325549442987147e-104
SAUSA300_RS12855	96.08809115692776	-3.3550292022901824	0.18889442758647249	477.17980008292636	2.408368698973798e-104	8.683104263336594e-104
SAUSA300_RS00135	254.0321598672716	1.993759323591179	0.09376328807704734	476.81268370063395	2.893618575258676e-104	1.0416111168850454e-103
SAUSA300_RS11420	425.17405228873514	-1.627226431209189	0.07937150124181874	476.4402402482526	3.485911457270438e-104	1.25283547634917e-103
SAUSA300_RS07875	426.71749549317553	0.12297370335448214	0.0675163528739797	475.52147978645	5.518520384962441e-104	1.9802261633737465e-103
SAUSA300_RS13555	87.31143784200123	3.0638885870910313	0.14237778676768129	474.5542532167957	8.950622321365392e-104	3.2067190206466563e-103
SAUSA300_RS13900	843.1930356363313	0.845713830862094	0.046822641172288	472.20530183218216	2.896820227921942e-103	1.0362053488242796e-102
SAUSA300_RS00010	1172.900712498805	-0.5607849105620873	0.03886751244185093	471.11445257873976	4.998002282107641e-103	1.7850008150384433e-102
SAUSA300_RS04910	219.13841111188364	-2.2130772755548214	0.11232172234350515	469.9413840883723	8.9851438866280335e-103	3.203950210357175e-102
SAUSA300_RS05870	1313.0342620822441	0.7984278615917517	0.03769959921370044	467.46286076736675	3.1026267819486445e-102	1.1046128214292905e-101
SAUSA300_RS01450	822.5651483153047	0.6557413458418213	0.05102946191926411	466.6998848148988	4.5436791891322755e-102	1.6151359617618634e-101
SAUSA300_RS12415	533.6877628556196	1.637154199788758	0.08126151883045578	464.8559026119314	1.1424134505022595e-101	4.054587519333292e-101
SAUSA300_RS04525	146.4922267414815	-2.6795202642709888	0.14116208402121966	464.52036026537746	1.3510934934235597e-101	4.787753422957318e-101
SAUSA300_RS13700	419.9966332932247	1.8935044147604057	0.09708922443558622	462.89939852256106	3.038594676652628e-101	1.0750859859074228e-100
SAUSA300_RS14665	49.69551152221242	4.549085042521864	0.2291745736138156	460.29253456406923	1.1187835929454767e-100	3.952224648992173e-100
SAUSA300_RS04010	462.1462431732724	1.319761444995347	0.062353115294064294	458.09084353161694	3.3638546496970824e-100	1.1864758648156375e-99
SAUSA300_RS07165	719.9317784078982	1.0984056900311605	0.051776545960601175	456.0489795073103	9.337322545211028e-100	3.2882985743583726e-99
SAUSA300_RS02475	219.06375680559717	-2.2698219383979534	0.11466795669678279	455.58624546629187	1.1768030396306611e-99	4.1379086787631435e-99
SAUSA300_RS00170	254.75941221680927	-2.097378433857373	0.1116047932924357	455.5554426100309	1.195067777555865e-99	4.195646904227766e-99
SAUSA300_RS09025	254.4003839300559	1.7068439208644244	0.08835775967217564	455.1480611802389	1.4650562187279293e-99	5.135597685063234e-99
SAUSA300_RS01510	80.59143776917642	-2.9670192406579625	0.20793398615956526	454.57364537512456	1.9524822637981024e-99	6.833687923293359e-99
SAUSA300_RS05990	194.54362433503832	-2.3473526541253285	0.12764065695587132	454.511354828421	2.0142497472616842e-99	7.0390448156994345e-99
SAUSA300_RS08535	116.20518252343219	-2.7400256380568884	0.14749743073959698	453.80421058914476	2.8685851004160313e-99	1.0009250158660232e-98
SAUSA300_RS10135	218.4394721817544	1.1567218959604075	0.11044949399236884	452.0550322069221	6.878551575396635e-99	2.3964325932660558e-98
SAUSA300_RS00835	73.92802431303815	4.073308747897634	0.18435676392007505	447.0509329433947	8.396984402735684e-98	2.920969344988331e-97
SAUSA300_RS05720	353.61450705461766	-1.0804969735762042	0.10431892446018301	445.7553379352117	1.6049378816586632e-97	5.574402566066349e-97
SAUSA300_RS12420	238.29560310714712	1.4857866421126567	0.15004383051033715	444.7056025444058	2.712722513746101e-97	9.407688595689604e-97
SAUSA300_RS08745	135.27270549989424	3.604481012939589	0.23061239965580757	444.2729641661721	3.3678411720859827e-97	1.1661854895731522e-96
SAUSA300_RS08720	677.8415394905919	0.9246044030086512	0.05579887170217469	444.0001698816585	3.8600073190163895e-97	1.3345769985960923e-96
SAUSA300_RS08450	146.23944993442566	-2.6063709086625466	0.13919609469743704	442.89549329014346	6.706031701393413e-97	2.3150564674764815e-96
SAUSA300_RS04660	623.2193815046498	3.583432701149526	0.2005266139080144	442.5267298746288	8.063833655741651e-97	2.779579025274584e-96
SAUSA300_RS07835	150.820883882761	-0.9655569544870927	0.11327164321911003	440.59211470872265	2.1214749397315812e-96	7.301596804673747e-96
SAUSA300_RS08780	1358.7326951569014	0.7613203536226879	0.03768877480775334	440.33852367352563	2.4082662509498543e-96	8.276141572372988e-96
SAUSA300_RS13060	245.77233650197968	-1.3055561495704453	0.09049417338430735	438.9031010761805	4.936311484927826e-96	1.693832372279156e-95
SAUSA300_RS02960	1505.7809272514019	0.5259107017914754	0.03726810980684328	436.77183824888704	1.4328489140857828e-95	4.9092338547366806e-95
SAUSA300_RS06290	1383.4770123237743	0.0570521035372955	0.03947516282523954	436.56118983911813	1.5919965413090676e-95	5.446303957109968e-95
SAUSA300_RS03170	610.8488716618263	-0.6631847198892539	0.056682175467893114	436.3139585044409	1.8014728534152264e-95	6.153679792071532e-95
SAUSA300_RS06335	97.27988858069556	-3.3244775443987686	0.19582432828374577	432.61445914713414	1.1454174639273594e-94	3.906783703800214e-94
SAUSA300_RS11825	168.32824360189085	2.19568338786669	0.10502043244960023	432.27900062402915	1.3545894634569835e-94	4.6133099241985593e-94
SAUSA300_RS00935	730.3567699433985	0.7685088657897072	0.054213386920530064	431.54184662707314	1.9582974110567913e-94	6.659382077958446e-94
SAUSA300_RS03825	875.6658303664747	0.05874762779408285	0.04469498306175968	430.7815758012074	2.8639759188394376e-94	9.724694351283165e-94
SAUSA300_RS03695	486.7944828030206	1.3031937533904026	0.06480706741763285	428.8948625678831	7.356376274589415e-94	2.494151419477037e-93
SAUSA300_RS08375	373.8282935697151	-1.4645380663901695	0.07779170417704254	427.49798881639236	1.479078472676881e-93	5.007296912708191e-93
SAUSA300_RS05935	153.6184274422528	2.9132138287371907	0.14914665167030489	426.311539519906	2.6768584545698678e-93	9.048815726814931e-93
SAUSA300_RS09630	74.06283844339562	-3.1673085618595875	0.2611801352149309	426.1537618813165	2.896585726758819e-93	9.777051229044976e-93
SAUSA300_RS08630	637.0864243838	0.5427163354063677	0.05231405645277138	424.68237483124886	6.044968256307687e-93	2.0373781900888868e-92
SAUSA300_RS06730	141.92402782971584	-2.762162744017985	0.1536329637143491	424.35122201202137	7.133504600130503e-93	2.400698663505458e-92
SAUSA300_RS03335	106.42643800257808	4.037185806059043	0.23356511390094134	421.1679339611984	3.503847235163279e-92	1.1774375864101122e-91
SAUSA300_RS11880	133.08151751394678	2.56092940206754	0.13376883424793953	420.9631238946876	3.8816744045447635e-92	1.3024792434128816e-91
SAUSA300_RS02630	263.8182291700862	1.2622906426572054	0.08155067571606875	420.1921679356742	5.707291612667504e-92	1.9122368805329268e-91
SAUSA300_RS03910	328.857327136047	1.4752352079787603	0.08393311127050827	419.7346412333258	7.174319678260933e-92	2.4002319511828855e-91
