gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	direction
SAUSA300_RS04450	1172.552977039883	2.7986717026424417	0.04590467504137118	0	0	Up
SAUSA300_RS04530	849.9077538589241	-2.894520168529107	0.05359188395872623	0	0	Down
SAUSA300_RS04535	833.4172399185746	1.738612965274569	0.04474101103600434	0	0	Up
SAUSA300_RS04545	919.9901471155957	1.858433292548091	0.0444878662471529	0	0	Up
SAUSA300_RS04550	655.7660066176052	2.659468384996717	0.06810808745052571	0	0	Up
SAUSA300_RS04555	661.9989691182606	2.5414258971636072	0.05740386133194704	0	0	Up
SAUSA300_RS04560	4237.6755421361395	1.9445867273458877	0.021764762874291674	0	0	Up
SAUSA300_RS04660	1082.3846686528775	7.281516934304509	0.18054483799572033	0	0	Up
SAUSA300_RS04730	22533.205502581462	5.6661043990404165	0.02434214019642501	0	0	Up
SAUSA300_RS04760	798.74235014112	2.6543683110387226	0.05406564757310809	0	0	Up
SAUSA300_RS04775	1724.2504612599735	1.3811612461941878	0.030559803442464638	0	0	Not significant
SAUSA300_RS04840	15768.214728168618	1.265960432942911	0.012239498771094245	0	0	Not significant
SAUSA300_RS05110	2712.586857490363	0.9565677643934938	0.023979921040319728	0	0	Not significant
SAUSA300_RS05135	16249.097295291054	-1.30046501112333	0.012123442245454447	0	0	Not significant
SAUSA300_RS05170	10869.445008885341	0.625030105938973	0.013360523924337378	0	0	Not significant
SAUSA300_RS05295	8877.09477769473	-0.6747895698301534	0.01319902887216432	0	0	Not significant
SAUSA300_RS05355	4221.370304155288	1.3489105758208881	0.021041554240675307	0	0	Not significant
SAUSA300_RS05395	1435.0251063090889	3.651994231180187	0.05217219277162072	0	0	Up
SAUSA300_RS05410	2694.7337352322347	-1.0386611711745823	0.025141116390126263	0	0	Not significant
SAUSA300_RS05420	1363.8442974288662	1.6823164133767272	0.03532667779701695	0	0	Up
SAUSA300_RS05640	4573.085519717253	1.0214035572966738	0.019399919807222655	0	0	Not significant
SAUSA300_RS05765	587.1944931681343	2.5732047112663956	0.06101053260814367	0	0	Up
SAUSA300_RS05795	584.5271490488334	4.154502711058433	0.09343663620972177	0	0	Up
SAUSA300_RS05820	2162.806936178697	1.5891366346296394	0.029306240846657866	0	0	Up
SAUSA300_RS05855	9818.065793587479	1.0114929986516608	0.01532270661724561	0	0	Not significant
SAUSA300_RS05940	552.8004392752066	3.2217714445657704	0.07487526991778604	0	0	Up
SAUSA300_RS06160	5973.204447473522	1.4457752183806545	0.017711220929051745	0	0	Not significant
SAUSA300_RS06165	5540.241290998786	1.166287488036168	0.01924107671590489	0	0	Not significant
SAUSA300_RS06220	1196.239287697984	1.5187377957726946	0.03928723949536771	0	0	Not significant
SAUSA300_RS06230	2105.876238059067	1.3125257996508874	0.032489682636129086	0	0	Not significant
SAUSA300_RS06370	10714.372893659058	2.4229739051156765	0.01614561340281877	0	0	Up
SAUSA300_RS06375	8503.798226361652	0.6078405178294092	0.01372811990728274	0	0	Not significant
SAUSA300_RS06445	4114.815568639286	2.6144779168693604	0.023831385672515113	0	0	Up
SAUSA300_RS06485	3930.504359023984	1.451063954938876	0.021831035447407603	0	0	Not significant
SAUSA300_RS06680	4436.0428132989555	2.011046098457684	0.020944281782809757	0	0	Up
SAUSA300_RS06710	9947.10588217247	2.5046864525236474	0.015476095963545067	0	0	Up
SAUSA300_RS06820	502.9149710288477	-2.80384559421587	0.06842883790932021	0	0	Down
SAUSA300_RS06980	1492.170044343373	1.9488895977993466	0.03667053706477786	0	0	Up
SAUSA300_RS07095	2009.5589582643925	2.3860391172135103	0.03297612777320896	0	0	Up
SAUSA300_RS07365	5295.720695121583	1.906350763661856	0.019378092923458424	0	0	Up
SAUSA300_RS07430	4802.778458391707	-0.7871973160877167	0.01749101364621269	0	0	Not significant
SAUSA300_RS07485	14720.629808662952	2.2862353100409933	0.012987179199893893	0	0	Up
SAUSA300_RS07975	1091.8148160018538	2.334865204254085	0.05082024223959932	0	0	Up
SAUSA300_RS08005	1384.5178154200341	2.714351431539327	0.04186577384578052	0	0	Up
SAUSA300_RS08155	660.3593696521657	2.3985466184446738	0.05723917602402377	0	0	Up
SAUSA300_RS08165	1044.0647156713624	-1.527093243002447	0.039868134490705046	0	0	Not significant
SAUSA300_RS08170	821.0046131055077	-2.0379254298986207	0.04635430859724362	0	0	Down
SAUSA300_RS08305	1212.458713615971	1.5594134267795123	0.0386610176024824	0	0	Not significant
SAUSA300_RS08350	1169.233166369277	1.8233164517190086	0.03918888101198675	0	0	Up
SAUSA300_RS08390	1073.937723761439	2.8584620971584735	0.04905919452863109	0	0	Up
SAUSA300_RS08395	22097.168659386498	4.349515353099977	0.016517441391973534	0	0	Up
SAUSA300_RS08400	2786.080091276154	2.9439560691637743	0.03141712689243171	0	0	Up
SAUSA300_RS08405	2195.543951472979	3.3662755972440914	0.039321471565289534	0	0	Up
SAUSA300_RS08980	1050.6989273636148	2.064148244910103	0.04251773992988184	0	0	Up
SAUSA300_RS09040	25552.72582270185	4.72690361862676	0.01734203543098541	0	0	Up
SAUSA300_RS09205	29064.533880390387	2.8182300961404745	0.010952452354019239	0	0	Up
SAUSA300_RS09210	5340.990574631676	1.0211264640390458	0.017870127896516798	0	0	Not significant
SAUSA300_RS09270	1157.1227029661693	1.4664286826231623	0.03695752191385767	0	0	Not significant
SAUSA300_RS09360	443.79442350084963	-2.6239477682446246	0.06949354564008485	0	0	Down
SAUSA300_RS09640	1288.455455208679	3.984486808640656	0.06067753913032021	0	0	Up
SAUSA300_RS09645	1174.3232958363374	2.3851222116557813	0.041886505558239306	0	0	Up
SAUSA300_RS09790	8684.181236872857	3.1240322062601757	0.02014793861582973	0	0	Up
SAUSA300_RS09810	936.6019382723208	-1.9925135234542424	0.043588266811421666	0	0	Down
SAUSA300_RS10040	29587.48924920081	2.8558747944300356	0.013632497879533101	0	0	Up
SAUSA300_RS10055	5045.44142988945	3.603578937502838	0.028769708929352617	0	0	Up
SAUSA300_RS10105	1091.586729636983	1.8246968556217893	0.03986999293703655	0	0	Up
SAUSA300_RS10140	3939.491003191848	2.770517553077739	0.025615478830280737	0	0	Up
SAUSA300_RS10180	672.7603682265723	-2.516635322182076	0.05526843386054775	0	0	Down
SAUSA300_RS10485	523.8187932156737	4.1215036193317545	0.09544962083080051	0	0	Up
SAUSA300_RS10855	1047.4176202368951	2.143376836455152	0.042601709196087155	0	0	Up
SAUSA300_RS10885	612.6233211399405	3.735578394049358	0.07910021827063934	0	0	Up
SAUSA300_RS10900	4352.197798730216	3.845240318923433	0.031994783859123306	0	0	Up
SAUSA300_RS10905	2963.8223150816652	5.607281578534247	0.06299208141067429	0	0	Up
SAUSA300_RS10915	2241.9203167297796	2.591303160654602	0.036730377169014394	0	0	Up
SAUSA300_RS10935	1648.9978229496298	-1.6959047660546072	0.031087972246805026	0	0	Down
SAUSA300_RS10945	2470.1630720930575	-1.6719454920414427	0.025715522336391284	0	0	Down
SAUSA300_RS10950	1760.021564071544	-2.0966184297654604	0.0332348356895504	0	0	Down
SAUSA300_RS11090	40477.764302177675	2.784588122051049	0.011693463662676517	0	0	Up
SAUSA300_RS11095	6566.291250105943	3.596066602022748	0.025069578622434183	0	0	Up
SAUSA300_RS11230	1695.1094462358144	2.4937075302338476	0.039493152005488155	0	0	Up
SAUSA300_RS11385	2882.6663532717644	1.0942869074814054	0.02500345422095208	0	0	Not significant
SAUSA300_RS11390	1987.7312761516657	2.0005376252452494	0.031135527173184192	0	0	Up
SAUSA300_RS11430	9571.081834648374	2.600882661797054	0.01754724387807857	0	0	Up
SAUSA300_RS11435	1461.77597428197	1.9048851684301766	0.036492113856254234	0	0	Up
SAUSA300_RS11515	757.2934022900575	1.7785465725794005	0.047231619222463335	0	0	Up
SAUSA300_RS11525	1989.7873545800014	3.705824109538877	0.04407474786615049	0	0	Up
SAUSA300_RS11565	561.6886759313869	-2.196887757050336	0.05738731014047029	0	0	Down
SAUSA300_RS11615	1598.8995227376424	1.3562233033262447	0.031024289922782004	0	0	Not significant
SAUSA300_RS11620	706.9201839327047	-1.8795705912916996	0.04933847255681832	0	0	Down
SAUSA300_RS11690	39828.37592345726	2.7879501549582857	0.01002298633184861	0	0	Up
SAUSA300_RS11695	6576.138228353194	3.545274113635686	0.02574154958332673	0	0	Up
SAUSA300_RS11705	1617.260855026769	1.4725720971243987	0.031999894632612956	0	0	Not significant
SAUSA300_RS11730	1615.1179049110324	1.3036820819540658	0.03129563207272177	0	0	Not significant
SAUSA300_RS11775	1024.3593314012137	1.8044293642664135	0.04157045654556928	0	0	Up
SAUSA300_RS11810	10954.968172469838	1.9241043159621485	0.02286886083310579	0	0	Up
SAUSA300_RS11815	18600.65641020182	0.6155410590836492	0.010373063122043847	0	0	Not significant
SAUSA300_RS11830	2115.1833996030086	1.788793342377789	0.028473408883787653	0	0	Up
SAUSA300_RS11930	20993.40219236975	4.447914364604154	0.018481331390888058	0	0	Up
SAUSA300_RS11985	2022.5643641337472	1.8278023057292274	0.029546647876385765	0	0	Up
SAUSA300_RS12050	2302.8064965288877	-1.1363630759769037	0.02636331766827559	0	0	Not significant
SAUSA300_RS12135	4095.9864765251896	1.0534819456146431	0.02252265398367414	0	0	Not significant
SAUSA300_RS12415	451.50459433754713	2.86983295977122	0.07478676525500808	0	0	Up
SAUSA300_RS12440	1757.0276480431046	-1.7127919941888587	0.030170454485732415	0	0	Down
SAUSA300_RS12475	19714.83320843594	1.8922695873869224	0.011662587217397345	0	0	Up
SAUSA300_RS12560	646.0344107759	2.2268226698652285	0.05594479971600558	0	0	Up
SAUSA300_RS12575	3817.812297102846	2.1366822973430155	0.023832887676328678	0	0	Up
SAUSA300_RS12605	31496.925371187226	5.064871828449288	0.01878126894235305	0	0	Up
SAUSA300_RS12775	1355.3131084788918	1.50767767751477	0.03500910344412952	0	0	Not significant
SAUSA300_RS12790	3580.351729506427	0.9273115948838646	0.020987174663906417	0	0	Not significant
SAUSA300_RS12860	2336.306635964162	1.7265516486857029	0.028722204285318336	0	0	Up
SAUSA300_RS12930	3151.3223535437883	5.0069457291243635	0.051110582331831945	0	0	Up
SAUSA300_RS12935	4215.552326955975	4.925282044312785	0.04300144292954719	0	0	Up
SAUSA300_RS12940	706.1138125906772	3.5095527073596773	0.06940912156287136	0	0	Up
SAUSA300_RS12945	494.7914656153789	4.6713907878792185	0.11479569267705535	0	0	Up
SAUSA300_RS12950	1144.7684698700446	4.428967897167893	0.07066240627573213	0	0	Up
SAUSA300_RS13140	1077.6384617049196	5.664251490721349	0.1060689383836592	0	0	Up
SAUSA300_RS13150	1313.6693359498151	3.101554250613304	0.047914505668549046	0	0	Up
SAUSA300_RS13170	994.2231021747762	2.16956889438712	0.045976771287053596	0	0	Up
SAUSA300_RS13270	2295.2377426625153	1.7060560755726448	0.02758439037572091	0	0	Up
SAUSA300_RS13375	2595.1382256629972	2.0955236331287224	0.029155588752048062	0	0	Up
SAUSA300_RS13425	12062.96579665268	4.022108082410492	0.021288190524350242	0	0	Up
SAUSA300_RS13530	1514.1070345692904	2.4582245152518194	0.03778535324186094	0	0	Up
SAUSA300_RS13615	1396.8987654949897	-1.740520392863563	0.03550319825127903	0	0	Down
SAUSA300_RS13650	2386.8476069983485	3.4231129708716286	0.03753424838870773	0	0	Up
SAUSA300_RS13700	569.9271050545389	3.667515460184655	0.08049299801898059	0	0	Up
SAUSA300_RS13750	2953.3367018662634	1.934297953775381	0.025045635106591	0	0	Up
SAUSA300_RS13800	1605.3646985697608	5.411007904032874	0.08011629097251637	0	0	Up
SAUSA300_RS13805	21101.85212647142	1.085829922120537	0.011339678796877898	0	0	Not significant
SAUSA300_RS13890	2403.5205411268153	1.0654739754256974	0.02492699359765854	0	0	Not significant
SAUSA300_RS13915	10963.509409769287	1.4199742488279947	0.014011705713702778	0	0	Not significant
SAUSA300_RS13975	2666.3692609665327	2.203159037039664	0.0285837228149709	0	0	Up
SAUSA300_RS14010	4829.236166389352	4.846087627804774	0.03894390368167367	0	0	Up
SAUSA300_RS14115	6956.548023549705	2.0588267494614194	0.01762515188274163	0	0	Up
SAUSA300_RS14120	906.3944712934698	2.5003619660574334	0.049085152792252784	0	0	Up
SAUSA300_RS14170	7304.3083536132945	4.396820460657637	0.028301630278433174	0	0	Up
SAUSA300_RS14175	27438.111543034905	4.139742399153966	0.015008685184853791	0	0	Up
SAUSA300_RS14270	1305.9695103927497	1.298734397203851	0.034392086247336515	0	0	Not significant
SAUSA300_RS14275	596.7034368865941	-3.34689033015598	0.07086660093208502	0	0	Down
SAUSA300_RS14280	1427.8329323691498	-1.888919693435556	0.035009410439434174	0	0	Down
SAUSA300_RS14285	962.3403140788404	-2.61438061454239	0.04711210979784236	0	0	Down
SAUSA300_RS14290	489.52382100266453	-3.6849943644604535	0.08582938058636853	0	0	Down
SAUSA300_RS14295	509.6836759695523	-3.1686128835098684	0.07322153377363712	0	0	Down
SAUSA300_RS14310	1211.1822328534233	4.554827133990865	0.07111326982594475	0	0	Up
SAUSA300_RS14315	8946.683614464471	4.564213877596851	0.02728445064231934	0	0	Up
SAUSA300_RS14345	1720.1925991597543	-2.0756228472269314	0.03320667011413651	0	0	Down
SAUSA300_RS14350	899.0188867228436	1.7768136171089697	0.04343403955442249	0	0	Up
SAUSA300_RS14355	1204.6076007580775	2.6566355093367346	0.04438211702838832	0	0	Up
SAUSA300_RS14360	1510.6295597239366	1.5677002266746631	0.032900160072147716	0	0	Not significant
SAUSA300_RS14365	4432.230965029229	3.07097709433386	0.026738302531779883	0	0	Up
SAUSA300_RS14370	7080.371654872945	3.559547800883813	0.023981133725414185	0	0	Up
SAUSA300_RS14560	1732.889965796289	1.2086645088541297	0.028984489177975248	0	0	Not significant
SAUSA300_RS14620	1581.919950078872	2.1828383887295004	0.03470640461069666	0	0	Up
SAUSA300_RS14655	5752.40512459336	1.020837304666844	0.016719962374176334	0	0	Not significant
SAUSA300_RS14765	1045.888686975409	2.4453455096675905	0.0450369345159706	0	0	Up
SAUSA300_RS15100	91150.20202733135	8.968458695872028	0.03596237245088377	0	0	Up
SAUSA300_RS15205	102473.97860189686	5.822663756425089	0.014069870099602044	0	0	Up
SAUSA300_RS15340	101795.79996792442	4.5603007089710115	0.010492008399606238	0	0	Up
SAUSA300_RS15370	158626.42542608248	7.563308864700911	0.01787414290522209	0	0	Up
SAUSA300_RS15410	690.6181047780677	3.0387008421124317	0.06247780237713034	0	0	Up
SAUSA300_RS15740	2438.6063719286753	2.708806684016013	0.03212819398831023	0	0	Up
SAUSA300_RS00115	961.8086481600382	-1.4997501860056974	0.04007423070147719	6.980176415562283e-307	6.7287717565272e-306	Not significant
SAUSA300_RS05360	5007.526668892384	0.6778594066636229	0.018284630599867183	3.950014129016781e-301	3.7916802293304544e-300	Not significant
SAUSA300_RS03005	479.18323799763044	5.387903538664556	0.14522279105163685	3.970205843188748e-301	3.795049703048068e-300	Up
SAUSA300_RS12480	771.2413059107774	1.7411794670079979	0.04708340572126806	7.13783600973977e-300	6.794383649438484e-299	Up
SAUSA300_RS13870	755.4106939744266	1.7330965578023105	0.046931532624959596	5.057177235359349e-299	4.793782587684383e-298	Up
SAUSA300_RS11805	36725.103042522845	0.3169777406161339	0.008597572617116021	1.495854342349003e-297	1.4120616717194944e-296	Not significant
SAUSA300_RS04665	1160.0491524259835	7.879077478222227	0.21370566616563533	1.42217897035878e-296	1.3369657675893487e-295	Up
SAUSA300_RS01645	1551.700522779255	1.2177829673712366	0.033302979129653534	4.3736426650420574e-293	4.094665458012625e-292	Not significant
SAUSA300_RS16125	2438.760314856557	0.9728166330995338	0.026707106093544992	9.892570301589667e-291	9.22360550660512e-290	Not significant
SAUSA300_RS04645	6470.801541917169	0.6542107059286851	0.017968803488009017	2.4480656737648191e-290	2.273203839924475e-289	Not significant
SAUSA300_RS03065	864.507786232079	1.585523015482373	0.04371098349269913	1.5486783649561929e-288	1.4322127155590807e-287	Up
SAUSA300_RS01350	773.5013918517693	1.6742830369667454	0.0461670288439392	1.774768324997826e-288	1.6346550361822082e-287	Up
SAUSA300_RS04075	2002.890185350797	1.1003749825659461	0.030541207883033515	1.5497424887069583e-284	1.4216387749227137e-283	Not significant
SAUSA300_RS12450	1396.853159268135	1.204554457223707	0.033454143579876576	3.2711595990390495e-284	2.988710075427244e-283	Not significant
SAUSA300_RS15795	369.5720159632862	4.3778069483004876	0.12161530247498777	5.56653686340894e-284	5.065548545702136e-283	Up
SAUSA300_RS08385	601.913712508308	1.9833125112575745	0.055258416659506135	1.0894822603615821e-282	9.874789411643821e-282	Up
SAUSA300_RS04625	747.9373600848189	1.6515415215793967	0.046132216092218695	3.811855696196115e-281	3.441258614621493e-280	Up
SAUSA300_RS11210	1411.6479868901304	1.2059757000310865	0.0338018740698427	4.167631417923391e-279	3.747573705840203e-278	Not significant
SAUSA300_RS08625	484.5948889427418	2.316710473755497	0.06502011879807551	1.1447646759835949e-278	1.0253305660876686e-277	Up
SAUSA300_RS01340	633.4909556698407	-1.8295514123565289	0.05137969321426777	3.814472464996223e-278	3.4031077873985913e-277	Down
SAUSA300_RS06835	403.52014638583336	2.6731549707509186	0.07527079928498469	7.395194704023158e-277	6.5719015436143295e-276	Up
SAUSA300_RS07050	423.52725297100164	2.707024632609631	0.07648507172581966	5.456651806823458e-275	4.830304614989637e-274	Up
SAUSA300_RS08750	354.8231973144879	4.081836617845048	0.11558818002183605	1.8295291314244912e-273	1.6132475868181076e-272	Up
SAUSA300_RS13025	701.1212795722585	-1.7347264258235306	0.049162865685585914	3.649949721124127e-273	3.2060369172036255e-272	Down
SAUSA300_RS12910	851.9611326801091	1.5904384657438304	0.04517530035579981	5.167323018967643e-272	4.521407641596688e-271	Up
SAUSA300_RS04520	438.79317001240287	-2.356489823921394	0.06693406396831161	5.4832741590542955e-272	4.779482265076062e-271	Down
SAUSA300_RS13290	816.5342717576546	1.6586798833023306	0.047157433182350966	1.653046380833934e-271	1.4353742428996945e-270	Up
SAUSA300_RS06840	343.90280575003135	4.013230877287833	0.11419947785844159	7.08943371885738e-271	6.132494946920357e-270	Up
SAUSA300_RS11600	5154.410735715225	-0.5826040461265438	0.016636539432635947	9.57749107866511e-269	8.253330380289063e-268	Not significant
SAUSA300_RS01950	640.9337456622009	1.7661487606661053	0.05050176525381825	1.6586494860489442e-268	1.423934936136358e-267	Up
SAUSA300_RS08010	850.1662950827512	1.4883862850558156	0.04323747130500035	3.676913850557547e-260	3.1447289511347437e-259	Not significant
SAUSA300_RS12065	2046.9849093246128	0.9485213160268599	0.02768826875430507	2.1182496578015824e-257	1.80487564475603e-256	Not significant
SAUSA300_RS03675	330.2747618548578	3.3664391835984055	0.09893442618390057	2.751406758282496e-254	2.3356158116017458e-253	Up
SAUSA300_RS11835	623.3586843120655	1.8437096578006495	0.0544380374857017	5.381369121714269e-252	4.551157900334558e-251	Up
SAUSA300_RS03055	427.9426146919406	-2.251454736499155	0.0673156179372784	9.031755010119862e-246	7.610089869638032e-245	Down
SAUSA300_RS00550	306.9300537376121	3.416418084848401	0.10221186142731577	1.9102668542349903e-245	1.6036373038319568e-244	Up
SAUSA300_RS08360	1175.678060607145	1.2525008154184714	0.03750450931011384	7.46052469944211e-245	6.239960915893676e-244	Not significant
SAUSA300_RS00940	312.8068133212203	3.6231971344371403	0.10868355409411538	3.703386724722734e-244	3.086155603935612e-243	Up
SAUSA300_RS06725	6368.265657396946	0.49523862918120426	0.014891273372156573	1.3218969173916419e-242	1.0975603967394106e-241	Not significant
SAUSA300_RS06815	459.38205867986517	-2.072611222149853	0.062466344417690896	6.98691082387503e-242	5.780080772478434e-241	Down
SAUSA300_RS03250	1241.7048020104223	-1.1212162379691246	0.03381823708663639	2.7723624751356604e-241	2.2851900836716043e-240	Not significant
SAUSA300_RS07100	2731.9527158505666	-0.7826442274181737	0.02366284215879147	5.050114021204419e-240	4.147656822469333e-239	Not significant
SAUSA300_RS01800	1068.2787874157718	1.2294472222289299	0.037441761915296315	8.431211087315775e-237	6.899642166778197e-236	Not significant
SAUSA300_RS02635	3169.331717324034	0.6983893906921217	0.021296880238328587	6.3716661629934025e-236	5.195534236849459e-235	Not significant
SAUSA300_RS02825	5958.111556932766	-0.5232208549688363	0.015958081385826394	7.826179783324117e-236	6.358771073950845e-235	Not significant
SAUSA300_RS00950	2503.6291179500786	0.8145808224279131	0.024945931265850617	4.913400806945514e-234	3.9779312582921868e-233	Not significant
SAUSA300_RS00585	328.4164417973015	3.2496903290855785	0.09991946984785492	1.2466136963541873e-232	1.0056901273779348e-231	Up
SAUSA300_RS11745	291.0698470021236	3.9606820449705116	0.12181251536727583	3.064512957192804e-232	2.46352190021683e-231	Up
SAUSA300_RS01090	328.90217078796326	4.459989901217792	0.13752440089532528	4.422056025652462e-231	3.54231600646456e-230	Up
