gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
b0307	1652.30890472245	-3.75868804761445	0.216008501949578	0.0000000000000000000000000000000000000000000000000000000000000000000052132131550208	0.000000000000000000000000000000000000000000000000000000000000000000642615408242231
b3506	2611.42161992552	3.65355906274585	0.226659992760447	0.0000000000000000000000000000000000000000000000000000000000111423941055614	0.00000000000000000000000000000000000000000000000000000000132917978717309
b3917	539.345942690417	-3.87789561491316	0.242318034691493	0.000000000000000000000000000000000000000000000000000000000112197928255557	0.0000000000000000000000000000000000000000000000000000000129658730840328
b0679	10592.4986437764	-2.4488099077345	0.153432301694204	0.00000000000000000000000000000000000000000000000000000000022937580668563	0.0000000000000000000000000000000000000000000000000000000257039919128322
b4377	3176.0841544498	3.14105344272522	0.197685226886635	0.000000000000000000000000000000000000000000000000000000000645287173551604	0.000000000000000000000000000000000000000000000000000000070184469640995
b2789	220.035902148881	-4.30210437726381	0.277733349556001	0.000000000000000000000000000000000000000000000000000000404415640239452	0.0000000000000000000000000000000000000000000000000000427294010744427
b0608	409.159119578673	3.4394223379554	0.228621892474084	0.000000000000000000000000000000000000000000000000000262468378038543	0.0000000000000000000000000000000000000000000000000269613350551815
b1110	294.9802901713	5.4773589235701	0.37357964361694	0.000000000000000000000000000000000000000000000000000989570360847121	0.0000000000000000000000000000000000000000000000000989035457949365
b2053	251.630674100518	4.21803339337795	0.28272036395476	0.00000000000000000000000000000000000000000000000000276779645943963	0.000000000000000000000000000000000000000000000000269350297552835
b1498	2336.0654677229	-3.90219103261567	0.262486643074533	0.00000000000000000000000000000000000000000000000000419166656885696	0.000000000000000000000000000000000000000000000000397455973631616
b1732	16534.1198390514	2.0699509753438	0.142241345251691	0.000000000000000000000000000000000000000000000000577519228274028	0.0000000000000000000000000000000000000000000000533916526539339
b3116	463.511641313943	-2.77592789705423	0.192136394637995	0.00000000000000000000000000000000000000000000000304096861619123	0.000000000000000000000000000000000000000000000274280535187199
b3517	24117.0479548926	6.63264479368539	0.463195832710574	0.0000000000000000000000000000000000000000000000103351980682342	0.000000000000000000000000000000000000000000000909989582293569
b4484	1625.20887492603	2.45808903821615	0.17205904036744	0.0000000000000000000000000000000000000000000000380182930221753	0.00000000000000000000000000000000000000000000326957319990708
b4310	572.988204753742	-3.3591963867858	0.237344795886647	0.000000000000000000000000000000000000000000000164190948503062	0.0000000000000000000000000000000000000000000137995028991892
b0308	1043.96597618777	-3.92495937307359	0.279493983886338	0.000000000000000000000000000000000000000000000463999210348258	0.0000000000000000000000000000000000000000000381304239970635
b4321	311.317096792878	-2.65508274146161	0.188961749098318	0.000000000000000000000000000000000000000000000635748322286643	0.0000000000000000000000000000000000000000000511086368655654
b3117	198.272953203883	-4.11898168974646	0.294192209786939	0.000000000000000000000000000000000000000000000927631711842204	0.000000000000000000000000000000000000000000072986852561542
b3528	12939.6329875999	-1.92118134456717	0.137032601071502	0.00000000000000000000000000000000000000000000148528060340626	0.000000000000000000000000000000000000000000112093217783599
b3829	1561.30470052895	2.30033780856091	0.164280404008587	0.00000000000000000000000000000000000000000000147023548666549	0.000000000000000000000000000000000000000000112093217783599
b4026	135.643798859303	4.98031718666159	0.359875709315591	0.00000000000000000000000000000000000000000000453175718153364	0.000000000000000000000000000000000000000000335168761146228
b4240	43587.2822210406	-3.42904469272207	0.247446762105998	0.0000000000000000000000000000000000000000000200236858863588	0.00000000000000000000000000000000000000000145191353740696
b3507	202.947732277725	5.10412474810451	0.363753766471569	0.0000000000000000000000000000000000000000000213433513656177	0.0000000000000000000000000000000000000000015178406413472
b0343	261.707806849854	-2.81317046670693	0.205327761415424	0.0000000000000000000000000000000000000000000965648603110221	0.00000000000000000000000000000000000000000673767647981434
b4189	1787.75959510707	-3.0970283290906	0.226844522665155	0.000000000000000000000000000000000000000000122574678215381	0.00000000000000000000000000000000000000000839409555630515
b2148	4835.09949276523	-3.56798997026972	0.263094048045181	0.000000000000000000000000000000000000000000464568488142012	0.000000000000000000000000000000000000000031235895802712
b0487	406.298153000391	2.57765176664232	0.190569536797423	0.00000000000000000000000000000000000000000185915943933941	0.000000000000000000000000000000000000000122770921547806
b1467	901.770246239694	2.02655060027043	0.150583173787415	0.00000000000000000000000000000000000000000393389934128023	0.000000000000000000000000000000000000000255220346737794
b2705	5668.66101915915	-3.03265231214498	0.226504020289942	0.00000000000000000000000000000000000000000570430030007083	0.000000000000000000000000000000000000000363698319132102
b3115	168.973884347361	-3.05275850873248	0.232687683088197	0.000000000000000000000000000000000000000215988223709987	0.0000000000000000000000000000000000000135377025640598
b2702	2062.95398220745	-2.72248898036137	0.211386827561128	0.00000000000000000000000000000000000000515098072491199	0.000000000000000000000000000000000000317472112012076
b0837	625.532931335543	2.03706509866052	0.158969691624911	0.0000000000000000000000000000000000000143989567871704	0.000000000000000000000000000000000000872907249163218
b4378	1011.56964484384	2.88091520306602	0.227115630597782	0.0000000000000000000000000000000000000878692959903261	0.0000000000000000000000000000000000052409783318101
b4187	1683.38983553556	2.81756520319433	0.224027721369868	0.000000000000000000000000000000000000210901196186726	0.0000000000000000000000000000000000123795654523574
b4139	18412.274735283	-1.87833010650621	0.149100976200284	0.000000000000000000000000000000000000275669080947667	0.0000000000000000000000000000000000159285040835074
b2703	4217.90044710392	-2.60751667004576	0.208466668596707	0.000000000000000000000000000000000000585197515488757	0.0000000000000000000000000000000000332932371119604
b2149	3544.45278905427	-3.4514403945878	0.280351206593299	0.00000000000000000000000000000000000556261073879599	0.000000000000000000000000000000000311674765334357
b1257	202.293322006704	3.14474518171741	0.255529709337112	0.00000000000000000000000000000000000635893024773469	0.000000000000000000000000000000000350974985912282
b2803	478.204419499103	-2.10811669965719	0.171713323588183	0.0000000000000000000000000000000000130691302308507	0.000000000000000000000000000000000703047439542762
b4239	22227.2610771636	-2.80207444959768	0.228884780896853	0.0000000000000000000000000000000000131179754809223	0.000000000000000000000000000000000703047439542762
b2802	915.624057238187	-2.05615130697219	0.169222443312528	0.0000000000000000000000000000000000748631953310228	0.00000000000000000000000000000000395491566191603
b3041	1349.34686046263	-2.23110989096801	0.183957241270994	0.0000000000000000000000000000000000769378935787531	0.00000000000000000000000000000000400727225991872
b1951	105.276705650954	3.85753358583506	0.31598186760441	0.0000000000000000000000000000000000981261455114793	0.00000000000000000000000000000000503986786252014
b2797	1966.44435650003	-1.7516510855328	0.144392421638146	0.000000000000000000000000000000000101992892835101	0.0000000000000000000000000000000051667084617014
b2060	123.815449399416	4.32734063476592	0.364030520588134	0.000000000000000000000000000000000889283691630611	0.0000000000000000000000000000000444401498871622
b2076	567.877659767564	1.89663641195501	0.159256902024923	0.00000000000000000000000000000000127083901399708	0.0000000000000000000000000000000626608356501494
b3403	21801.2700427783	-1.52294602361146	0.128416257085493	0.00000000000000000000000000000000348482633469483	0.000000000000000000000000000000169564312969757
b1283	186.653074788053	2.82744653459658	0.247001276384525	0.000000000000000000000000000000074581025492494	0.00000000000000000000000000000358182639313302
b4711	816.958289617406	-1.63153747075785	0.140920762531832	0.0000000000000000000000000000000859781924450508	0.00000000000000000000000000000407624814951023
b3661	420.208123005614	-1.96265225664868	0.169779509442953	0.000000000000000000000000000000090257516462049	0.0000000000000000000000000000042249657705906
b1497	153.182095189411	-4.81087384677283	0.417002818976142	0.000000000000000000000000000000114552642036921	0.00000000000000000000000000000529519587815669
b0379	89.2366618647	4.36727444268638	0.37422811054559	0.000000000000000000000000000000147315656914803	0.00000000000000000000000000000672559628729559
b3846	1832.4847440518	-2.10804626480144	0.183753100671296	0.000000000000000000000000000000202417693823452	0.00000000000000000000000000000912854428974545
b3218	823.355193613192	-1.60584488441523	0.13982477837847	0.000000000000000000000000000000260464105045792	0.0000000000000000000000000000116047742224017
b1621	542.483815670266	-2.35206061408294	0.206743890515926	0.000000000000000000000000000000492718745127512	0.0000000000000000000000000000216913561843041
b1612	7948.3946509648	-1.64133106355798	0.144395677531563	0.000000000000000000000000000000922779306284588	0.0000000000000000000000000000401463279369459
b2704	1591.98966032878	-2.65273451683094	0.234710678425853	0.00000000000000000000000000000112018618072076	0.0000000000000000000000000000481680057709925
b1014	53311.4767290221	-2.62372032132928	0.231276476704023	0.00000000000000000000000000000144675930457561	0.0000000000000000000000000000614955851531105
b2192	806.016196671664	-1.59637923153129	0.14115368744443	0.00000000000000000000000000000196568894377388	0.000000000000000000000000000082603610387225
b2030	794.643111542917	-1.62589160212551	0.145215668718007	0.00000000000000000000000000000667092751181444	0.000000000000000000000000000274100999318776
b4290	1188.22461407874	-2.28442681802951	0.204868383664626	0.00000000000000000000000000000663589622884872	0.000000000000000000000000000274100999318776
b3603	23617.4801686868	-2.97389396620671	0.266417554172292	0.00000000000000000000000000000731354117843095	0.000000000000000000000000000297203025031183
b2679	2002.42477109412	-1.96348515459324	0.176116174285914	0.00000000000000000000000000000893098667667619	0.000000000000000000000000000358986834025528
b1331	796.878978596229	-1.64188521420994	0.147992078330995	0.0000000000000000000000000000204395127270373	0.00000000000000000000000000081274535553316
b2344	2984.86955462774	-1.7709452969571	0.159984584396499	0.0000000000000000000000000000250055178702892	0.00000000000000000000000000098372771366308
b2426	1469.55860516462	-1.99733745941774	0.180852763045618	0.0000000000000000000000000000284629500793363	0.00000000000000000000000000110795778308827
b0030	3195.55428342882	-1.57767243384586	0.142555979333446	0.0000000000000000000000000000304027789321428	0.00000000000000000000000000117114038011525
b2075	1121.58594933172	2.00697312262209	0.181814071060407	0.0000000000000000000000000000380525501652373	0.00000000000000000000000000145070443825822
b0656	829.40645758664	-1.56384439145392	0.141850721997843	0.0000000000000000000000000000474211911534552	0.00000000000000000000000000178942413148446
b4213	1815.4186048935	-1.44098705787855	0.130797492257254	0.0000000000000000000000000000488636202923795	0.00000000000000000000000000182522896809312
b1536	142.43513149591	2.89326278701981	0.264536942600274	0.0000000000000000000000000000581601507517293	0.00000000000000000000000000215076237479895
b0269	865.972779342972	-2.0809757483712	0.189796613192477	0.0000000000000000000000000000613013075261075	0.00000000000000000000000000224447757654996
b3665	480.59446968642	-2.17771120649695	0.199136722641492	0.0000000000000000000000000000750165920987656	0.00000000000000000000000000271971919197289
b4518	308.886200583909	3.06113377344697	0.27848946115988	0.0000000000000000000000000000803511513328239	0.00000000000000000000000000288484036532799
b1531	301.016492000889	2.27789620637573	0.207904911935008	0.000000000000000000000000000119748016093817	0.00000000000000000000000000425796311072053
b2799	392.191235585508	-1.94466244610496	0.178488247176599	0.000000000000000000000000000133502959421435	0.00000000000000000000000000470184708514731
b3566	164.753242736661	-2.56935770599499	0.236701576380308	0.000000000000000000000000000155741474310535	0.00000000000000000000000000543332049056942
b3153	183.473222285118	3.30754259493954	0.304055304204227	0.000000000000000000000000000191558234840254	0.00000000000000000000000000662039581718934
b0753	416.808257001486	2.88108475215994	0.267810286045467	0.000000000000000000000000000506022550474372	0.0000000000000000000000000173265869597614
b4291	4045.80291826882	-2.45104559230796	0.227963295459053	0.000000000000000000000000000668226797743285	0.00000000000000000000000002267066695463
b4151	1646.66924099805	-1.40451150515457	0.129451171359342	0.000000000000000000000000000684389405568415	0.0000000000000000000000000230079274708363
b2982	809.955226300835	-1.56038405049647	0.14523311376571	0.00000000000000000000000000110866426209263	0.0000000000000000000000000369354994704374
b1388	147.63635287343	-3.3630988087834	0.315034473882273	0.00000000000000000000000000113799711179848	0.0000000000000000000000000375742260663463
