gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS00055	SA_RS00055	77.792174	89.962245	89.442454	83.055015	305.004592	284.442557	261.325321	280.942467	256.760339	281.078724	272.562274	288.230908	69.615196	82.84695	76.38259	70.569051	145.312214	138.629562	161.572067	177.514543	209.445876	209.556746	206.444407	181.10839	227.710254	208.458568	205.883689	226.830437	106.810406	97.818471	112.067562	97.59762
SA_RS00060	SA_RS00060	52.905783	52.332349	50.971851	53.349336	122.162223	121.297832	125.351841	116.979426	120.344702	115.914597	118.640299	110.837524	55.261315	54.291224	54.588884	57.145456	102.661092	98.252228	98.143942	98.035765	30.22491	34.381007	30.689068	24.977603	26.764775	28.976111	28.836248	32.207689	55.412454	57.176937	55.649532	60.497213
SA_RS00065	SA_RS00065	53.109945	53.16938	51.058382	51.851609	65.731694	66.570187	62.072589	58.2982	67.463931	69.435089	64.729155	62.156599	61.415009	55.70138	54.886644	53.077075	117.214244	138.596214	116.1223	125.072577	76.025304	71.423907	67.59929	63.411217	73.706843	60.570286	64.187763	69.595821	89.671865	93.753597	81.424395	93.978227
SA_RS00070	SA_RS00070	121.920969	130.24081	130.365728	108.116906	30.03538	46.145297	30.44581	35.307835	49.804282	36.213463	33.228104	28.285445	199.98903	210.414307	163.060426	189.753666	142.291829	220.327366	196.531521	182.167486	17.953158	32.87478	16.13797	21.705788	42.064407	13.721582	30.702027	19.096555	5.511648	0	7.389122	3.371606
SA_RS00075	SA_RS00075	62.019921	57.391219	56.755226	55.258991	36.571334	34.526457	35.073734	37.319771	36.186584	39.768423	37.48902	31.433554	112.058911	114.681889	114.706694	110.046058	75.083771	71.234686	65.252779	65.458336	19.591592	21.849709	17.449894	22.252647	21.133245	21.349027	20.829766	25.932398	43.243437	43.558006	47.992351	40.461517
SA_RS00080	SA_RS00080	159.557359	153.585674	164.740558	154.4862	116.214581	103.267795	104.219125	90.231123	107.385265	97.656593	114.172448	104.112306	314.107222	322.380503	325.263725	314.600183	242.114445	266.840107	216.684508	198.085967	147.57379	152.881317	137.161001	147.326571	131.073732	141.622094	150.854502	141.159118	162.871665	159.891491	138.513584	182.145169
SA_RS00085	SA_RS00085	210.354591	193.994818	220.646984	203.328485	76.597822	106.018835	118.08042	111.338491	95.801653	100.001764	121.277505	112.207685	430.778409	421.828314	376.782516	414.726657	831.394341	823.482486	858.927493	932.798327	976.367862	1001.197299	1000.671467	1017.45815	1052.238685	1019.860811	946.600059	1095.546366	2113.212574	2041.220466	1989.616131	2036.757737
SA_RS00090	SA_RS00090	2.876542	3.534963	3.399903	2.769879	1.415318	0.469983	0.925352	0.980081	0.8456	0.641432	1.194044	0.777977	3.091439	2.903629	2.826246	2.921134	3.592186	4.3605	2.805618	3.631606	2.641303	2.297466	2.558253	2.423159	2.962123	3.41683	2.188334	1.853301	1.131706	1.290836	0.975759	0.471783
SA_RS00095	SA_RS00095	26.700084	21.655085	16.018377	17.792904	2.54564	5.076825	1.247135	1.175689	5.21022	2.303055	4.682005	3.596424	37.587225	27.732546	24.613046	31.931998	32.394147	47.770086	33.637577	59.872012	9.230814	30.445946	7.322517	11.523966	16.310707	15.058684	9.6146	2.787359	1.885963	0	3.762552	1.8171
SA_RS00100	SA_RS00100	10.891487	13.156721	12.084472	10.171431	5.287463	3.951932	3.521844	3.661692	2.707703	5.588683	8.109813	5.397492	28.54535	28.449629	32.169741	25.085105	34.763133	32.552663	22.03048	27.139275	8.724604	7.492054	5.192387	5.616791	7.135537	5.736765	10.691348	7.183712	15.443002	12.317622	17.366853	14.386572
SA_RS00115	SA_RS00115	41.551707	40.580278	31.702427	38.569334	23.138719	15.152136	17.93541	24.286843	18.704188	20.050986	20.409981	21.423051	51.67947	53.531209	50.112615	45.266397	77.285907	67.163409	107.4312	72.075623	17.796528	21.355619	20.113218	18.124764	16.251861	26.135976	21.361983	17.863608	14.369993	6.654966	8.82009	14.441699
SA_RS00125	SA_RS00125	34.715252	37.228402	36.064459	35.146516	45.556764	45.705636	40.32085	41.568238	45.671419	46.249701	44.873832	41.991588	95.22847	88.324237	88.872453	88.562957	67.223603	63.016836	62.376187	75.114392	65.048125	67.446849	67.398166	64.911938	74.069649	66.34783	75.488349	67.659203	96.006908	96.665601	107.969704	91.092851
SA_RS00130	SA_RS00130	171.758979	163.30764	177.012877	179.376578	105.125179	117.813224	143.318958	135.500664	134.815278	129.32394	105.226441	117.240377	372.357586	384.131697	337.494486	399.29384	349.714771	386.822817	353.874241	386.640767	92.677824	81.51586	104.725434	74.204199	98.412991	82.035151	98.163152	86.418712	89.226303	90.917235	75.03146	96.285582
SA_RS00135	SA_RS00135	645.953239	722.335226	698.998386	648.020155	1388.867214	1430.870886	1401.54592	1377.648023	1387.364388	1564.876872	1249.539879	1452.679359	358.75157	392.040383	344.076412	412.337528	988.746833	932.940552	787.411242	832.683325	283.293972	323.628813	226.067012	258.655693	297.050362	231.756426	243.081708	286.244819	422.045393	396.119563	403.286985	360.924543
SA_RS00140	SA_RS00140	53.025	48.287378	54.827781	50.400426	42.477858	43.393119	39.915531	45.433284	39.125223	40.434453	38.115762	43.681139	37.596378	37.898315	40.730369	38.409911	48.511716	57.420779	65.602905	69.247004	17.448724	26.817681	21.402379	24.573668	24.263651	29.486533	23.737215	20.355158	20.141625	32.760948	20.740888	22.795681
SA_RS00145	SA_RS00145	214.34956	200.239882	204.42176	207.437196	192.652965	190.309183	183.594175	199.95406	194.228719	191.499758	191.24425	188.476696	481.418829	467.64302	453.295369	463.170448	252.587404	250.199029	248.12827	261.959824	227.538748	228.914117	244.010107	234.093999	233.483367	232.513982	239.906384	250.560279	306.975489	302.252721	305.448933	301.597749
SA_RS00150	SA_RS00150	203.70357	205.84622	197.010217	198.667625	208.057073	195.157395	195.553395	191.767609	195.80722	198.239926	200.453373	194.119502	374.000779	373.17014	379.624526	377.787407	316.413122	302.474893	320.3393	321.332979	193.643764	200.501418	188.875012	197.271258	187.39778	188.478869	196.905941	186.49532	205.34776	203.757241	195.428578	205.857777
SA_RS00155	SA_RS00155	665.566438	651.834584	674.774188	695.592546	872.215682	883.037104	884.547474	898.600737	897.092016	772.989804	895.232238	905.686525	686.7049	703.825245	710.562605	708.002188	1044.765783	922.845212	1043.928863	1000.863814	160.713201	140.945062	175.144842	186.585648	196.643605	177.096145	207.700048	200.550825	500.632303	461.684916	503.68283	403.463879
SA_RS00160	SA_RS00160	257.28844	271.412665	264.726317	257.070009	391.177184	397.672997	401.133712	396.99023	398.872473	392.161117	405.087851	387.52674	272.414837	282.00723	287.369426	281.837143	304.253302	300.232655	311.795619	302.107855	125.10013	123.19728	110.053533	116.69668	124.538572	119.313805	114.847164	120.843196	256.324642	242.677154	267.388177	262.124432
SA_RS00165	SA_RS00165	175.209014	177.302189	172.999348	172.077538	248.491002	244.003928	243.680382	235.008564	240.497772	240.291547	242.483968	247.272016	223.679302	226.962813	227.976362	225.232717	147.200851	143.707331	152.070965	150.40975	316.74089	314.21474	322.089223	300.196407	302.679847	293.892658	301.524411	312.837988	198.572697	187.540711	202.183919	198.669579
SA_RS00170	SA_RS00170	99.640063	99.685356	100.484574	101.459496	123.060029	126.097341	128.070836	116.627586	121.709311	118.758126	129.17487	124.125248	209.583012	206.491145	201.273237	208.55456	156.69161	155.597611	147.854758	156.322068	194.316379	194.75998	200.840242	186.64862	195.53445	198.879093	198.196871	191.143357	191.590666	199.523612	198.109059	193.309233
SA_RS00175	SA_RS00175	51.998531	49.305062	51.345412	47.127837	47.580636	45.19266	41.36814	42.762682	45.159745	45.702737	46.067354	36.765606	54.667957	58.322149	60.696268	61.399195	74.999286	57.639913	71.982238	63.025443	78.888094	78.461797	72.373218	79.075608	73.117778	78.31134	89.779487	71.984	163.271757	149.583468	167.281252	163.20273
SA_RS00180	SA_RS00180	21.294383	25.193734	22.498773	24.564026	56.130183	59.280896	57.62026	57.383718	58.279545	64.291716	62.078906	57.568646	66.317566	63.535214	66.957427	67.327356	44.747577	50.826935	52.068829	38.790537	59.774811	62.536044	53.732965	62.164198	62.321477	60.851421	64.103488	61.585005	23.542585	24.882309	27.210542	24.747966
SA_RS00185	SA_RS00185	414.889289	416.124382	422.852168	410.085255	246.684743	248.821956	243.595665	248.32744	236.550971	249.640088	241.340497	253.774345	475.186101	486.270814	501.82596	498.379513	554.272455	545.384184	563.296784	544.299079	247.818531	228.98402	225.758715	225.26405	230.780069	225.285254	234.617922	220.673886	630.471355	640.041352	597.249878	638.01534
SA_RS00190	SA_RS00190	18.62645	15.808735	15.878691	15.750884	9.247734	12.415706	10.948475	13.512182	16.010874	11.512846	10.7631	12.42572	62.500353	68.470912	64.111359	71.252131	25.015736	27.266544	33.358248	28.842698	23.280149	27.189402	25.896475	25.207054	25.254584	23.374134	17.532015	22.634506	83.480461	84.499126	98.235657	78.024818
SA_RS00195	SA_RS00195	36.867806	37.650857	34.73517	35.421623	21.887194	20.28234	20.331897	28.752354	31.165885	21.907798	22.936584	22.53282	210.048019	231.934165	196.23753	217.650228	86.149974	97.35104	92.651634	83.37228	84.408386	78.466467	95.992083	101.892363	106.331306	92.415929	87.967915	94.023017	350.333573	343.919305	395.225084	347.366905
SA_RS00200	SA_RS00200	5.141526	7.200687	7.521754	10.501226	10.788395	8.699987	8.564117	9.724259	8.420292	11.639118	10.405276	8.95584	26.652008	25.475706	23.544631	27.427692	17.788903	10.665404	12.236206	10.220903	16.695799	14.438798	15.629681	12.559306	17.920941	15.619951	15.761398	15.119601	38.057876	40.784706	42.913954	34.202729
SA_RS00205	SA_RS00205	96.486039	104.365151	106.213025	100.156601	68.322975	66.251549	63.022178	67.929649	64.297447	61.907915	57.212154	56.044422	170.074589	173.884798	176.114754	171.993829	172.118607	179.259709	174.549495	172.486201	80.89178	85.496838	62.584121	77.925452	74.156014	80.650081	77.782424	78.831306	128.837703	123.234297	123.207083	124.681909
SA_RS00210	SA_RS00210	105.568294	102.250514	101.726789	102.461738	96.069759	96.246687	95.097639	101.702109	101.829999	103.30299	99.114758	101.519069	276.499036	273.095914	278.608541	271.222782	206.88507	207.796614	224.58718	219.874296	307.345867	292.154235	297.342134	291.67246	305.414613	296.238192	295.541858	306.836403	302.062373	297.900847	307.657112	305.985014
SA_RS00215	SA_RS00215	161.788889	183.948176	176.835941	170.470802	158.73711	166.815745	139.575123	166.668325	160.349932	169.453094	163.81825	183.284234	677.501681	695.987768	668.267713	675.061934	493.542928	530.191084	505.197537	555.837571	178.076218	177.788594	173.06014	176.10711	161.760036	192.937813	166.968211	197.073462	629.583061	682.9017	674.379246	593.924222
SA_RS00220	SA_RS00220	59.54521	59.97116	57.848906	58.763882	73.001548	75.921852	71.945952	75.41288	74.726436	75.202383	68.419634	73.694558	287.698938	294.534964	288.913059	283.29528	182.713807	194.72985	195.242059	179.758245	334.771487	340.425903	323.990532	331.162651	349.421136	331.947791	321.621907	325.70928	417.245991	402.289963	419.212648	417.680921
SA_RS00225	SA_RS00225	4.989776	4.063861	5.720706	5.055754	19.115237	17.005551	18.140183	19.193365	18.057792	20.015895	18.104983	19.761381	10.694579	10.762841	8.971273	9.860997	18.947717	16.870773	20.95444	24.388652	33.304451	34.118557	32.447625	26.049508	36.546763	32.683179	34.977862	36.73132	18.922306	15.484471	15.679842	14.909543
SA_RS00230	SA_RS00230	48.799554	50.853599	64.748674	102.391977	360.698055	347.086234	506.798218	304.345992	347.847119	318.450793	297.295806	216.841498	44.743494	21.888011	41.57304	21.739522	0	0	0	51.094267	1383.374035	1763.235148	2312.47964	2210.487115	1690.310706	2062.309597	2294.812454	1677.583047	134.879467	138.586232	243.778451	160.226123
SA_RS00235	SA_RS00235	81.097065	68.899237	32.726127	48.204335	448.054206	428.511904	521.634924	520.656305	515.636579	501.302796	458.548086	622.699853	0	22.320899	0	21.847547	0	49.865421	161.292783	0	936.364409	903.063152	976.063456	1555.319257	1299.839701	1074.28144	1214.429045	847.938321	136.045865	104.039376	34.914794	64.5618
SA_RS00240	SA_RS00240	471.962406	467.366698	477.790441	486.415236	532.754417	527.368468	526.792534	537.785441	547.508719	528.994693	531.727811	491.755989	457.805577	465.442519	456.807182	440.596895	674.439061	683.228003	673.226059	691.887714	244.47977	226.379911	234.996225	236.434787	246.312545	248.254854	244.655651	241.645822	448.93602	446.070775	464.62237	469.439571
SA_RS00245	SA_RS00245	250.706349	251.03168	240.785088	243.177443	234.182306	235.073275	230.277027	226.434578	249.826618	234.049929	244.155156	243.502825	292.781996	286.670841	282.079229	287.295402	379.756102	381.111983	361.090856	379.72529	279.927474	273.999896	269.087329	263.323218	270.475343	262.748078	264.57161	266.654957	285.911792	304.945635	299.771199	295.956159
SA_RS00250	SA_RS00250	206.181762	205.446717	200.860675	192.527379	171.819738	169.265794	151.498149	161.601226	175.34368	163.224015	162.455862	164.886689	414.99067	420.32839	410.14739	427.552729	450.805253	455.985163	460.765003	463.101909	138.115882	132.558127	125.537757	120.205057	131.782239	126.280208	131.908467	133.265515	387.624054	385.617591	384.719927	375.395771
SA_RS00255	SA_RS00255	145.445084	139.228028	136.458997	143.679901	109.696044	111.11904	104.559523	106.177347	117.016798	111.016352	112.941227	110.226856	336.468172	347.507054	350.896793	346.271909	407.378557	384.926511	412.69714	416.856263	146.262086	140.664488	118.130649	124.595719	122.059467	123.227492	123.058379	134.724311	282.551784	270.327665	284.210123	304.563098
SA_RS00260	SA_RS00260	33.888944	33.964431	29.177666	30.759913	36.999712	38.366359	43.07947	44.742805	42.020344	42.445207	37.460045	40.181829	41.594746	39.155198	39.365947	47.869291	34.627419	36.745138	30.771206	31.877691	40.19674	46.06898	39.608617	47.741036	51.806706	44.690964	47.051962	42.865037	54.504226	49.31428	51.43591	46.684357
SA_RS00265	SA_RS00265	16.140362	16.843521	18.117994	16.883685	14.852215	14.499807	13.614034	14.878244	14.317123	14.60652	15.992227	13.72102	45.244211	47.834998	47.907244	46.248113	38.816451	37.931469	32.419328	39.317831	71.885101	66.629004	68.222604	61.700815	72.979854	63.689919	61.204167	65.468933	59.105344	66.874892	65.212803	68.584348
SA_RS00270	SA_RS00270	194.343537	178.970385	192.288115	180.756787	212.471141	203.595192	188.33001	211.032753	220.873539	216.654427	210.168648	215.227287	218.445015	235.007647	219.548919	224.447788	199.723746	204.097116	212.96153	194.023969	371.391348	344.652118	353.970368	359.999073	330.742609	345.27964	373.661969	353.512929	385.542104	402.146795	429.633754	434.266515
SA_RS00275	SA_RS00275	87.140888	85.254062	85.270872	80.625513	65.776928	71.75531	69.724952	65.824115	68.733358	68.60254	65.261301	66.461749	78.447	79.949299	85.808413	76.335153	105.315738	95.459441	103.150051	109.269769	24.383657	19.448041	22.565952	25.517754	25.025907	24.61343	25.019346	25.0343	55.938884	60.980877	56.078335	59.810323
SA_RS00280	SA_RS00280	19.638452	41.245753	21.494285	51.005754	12.618654	10.476646	14.422	19.418901	15.086414	1.901442	5.798585	11.895528	17.471833	17.588083	7.593144	13.734603	12.702454	12.933045	13.265092	8.564898	10.228159	19.602221	4.945	4.902064	9.266115	18.500129	16.361176	11.771744	3.223709	0	9.720272	3.12966
SA_RS00285	SA_RS00285	96.885242	98.265843	98.769327	101.13865	104.154572	112.152184	106.407828	99.850968	113.601432	116.477019	101.339689	111.835115	92.929807	107.819653	113.474345	110.783772	123.483129	122.949123	129.102707	112.434927	77.306373	78.996602	73.432072	70.943567	79.537098	84.181599	73.627404	74.599365	125.82721	128.172749	126.15403	138.901347
SA_RS00295	SA_RS00295	247.07603	247.51317	244.731801	239.667989	178.219836	170.336116	176.401926	173.973352	178.361468	178.30881	178.819041	175.206308	214.474032	209.2368	204.631776	214.831782	212.974634	233.298666	213.451327	223.647762	101.515244	106.408255	98.399886	92.49645	89.939823	96.952858	97.799852	87.861945	119.857919	104.382807	125.656945	116.619081
SA_RS00300	SA_RS00300	90.650615	83.963483	80.286185	87.52502	76.960744	76.49526	74.843901	70.707172	76.314163	68.686724	68.922912	69.570379	92.93266	89.939548	90.288846	90.611939	183.551123	172.932772	191.193812	191.2537	76.428412	74.043342	70.672136	72.423254	77.635018	85.216742	76.687621	73.192243	183.21581	187.056603	169.976457	181.916124
SA_RS00305	SA_RS00305	3390.824282	3398.648796	3384.584348	3372.673257	3446.622648	3614.817946	3572.390851	3526.916141	3591.326898	3477.072608	3523.110174	3558.3956	4830.480934	4980.279731	4873.493107	4864.58361	4399.249521	4345.749296	4393.963465	4356.389042	13083.015851	13133.69048	12933.796657	13115.833605	13066.229621	13011.498965	13197.535381	13034.787915	6400.442263	6343.051234	6218.884795	6301.244585
SA_RS00310	SA_RS00310	1684.292326	1651.453878	1649.466737	1648.880347	2018.628378	2023.587149	2017.027821	1983.165505	1985.754458	2002.623851	2030.115542	2041.873722	1814.762436	1846.338273	1816.587384	1819.071652	1671.357434	1739.691772	1786.675919	1740.043254	5352.390356	5321.257649	5167.310967	5178.397499	5292.705803	5223.498441	5280.251526	5207.325927	2254.73672	2248.767543	2222.714178	2251.961921
SA_RS00315	SA_RS00315	101.97306	110.632534	96.998372	107.649101	101.536231	111.621884	114.044625	117.801828	109.908333	123.827694	107.741829	107.030319	112.117173	106.6624	110.539228	112.123736	112.954911	122.930827	131.97062	124.204223	68.789126	72.008322	75.150056	74.850899	83.181409	75.059658	78.588614	82.846921	114.715307	103.330093	132.893547	128.540015
SA_RS00325	SA_RS00325	96.565611	94.748372	96.610057	97.83806	75.044217	75.525491	78.095604	75.504054	73.225885	72.813177	73.244895	79.727267	136.682168	126.495325	121.25168	128.001704	89.033267	100.341362	79.320543	90.875298	31.407703	36.874311	30.041361	26.93239	31.6675	29.135503	41.469604	35.920398	52.226045	56.588268	50.700591	56.968245
SA_RS00330	SA_RS00330	54.058205	69.11868	66.982314	72.533341	52.567134	43.469013	39.78389	48.588416	44.906838	40.15287	42.878338	44.611437	63.970272	82.21686	78.200096	79.195569	69.776466	83.738613	94.391767	79.357689	12.050519	15.686734	19.155855	17.07851	14.778643	16.361842	16.48193	16.187978	15.014493	12.874233	10.783557	9.376473
SA_RS00335	SA_RS00335	25.484156	24.326805	25.316772	25.618752	28.410761	30.095944	28.085055	29.891284	28.334247	26.592668	30.006443	26.665199	28.382922	30.040775	31.054483	27.962375	70.159873	66.179203	67.404879	68.58453	34.867374	31.788773	32.484463	31.838711	35.468545	30.266208	31.29707	30.331451	38.874134	39.611043	36.149279	39.702877
SA_RS00340	SA_RS00340	20.663058	19.658132	18.411151	20.888068	15.339555	15.784269	12.582324	14.222244	15.867811	12.706532	14.582056	12.471362	13.425893	14.736421	12.993427	12.371647	35.949243	33.240054	39.083924	35.604021	8.945876	9.901337	10.291704	10.230818	12.045651	11.110329	10.390263	11.248946	3.821473	3.859621	3.685213	4.018089
SA_RS00345	SA_RS00345	30.558716	24.007799	26.859906	31.406317	17.724755	17.838496	18.453724	19.525096	22.813942	16.12362	8.660177	18.544074	17.991392	12.753823	15.976294	18.658947	80.679206	79.973353	74.103132	84.571259	14.275023	17.17843	9.554054	16.641774	13.958825	14.139722	13.678572	20.845627	10.492465	4.728144	3.554565	5.276709
SA_RS00350	SA_RS00350	3.26918	3.310955	3.061653	3.647034	2.144964	2.777492	2.734476	2.178573	2.416621	2.332756	1.776684	1.21274	4.068657	3.100979	5.182043	4.277608	7.685145	4.742704	4.182404	5.744491	5.549998	3.111377	4.703054	4.219518	3.776065	3.978174	5.703849	4.046323	3.845668	3.248462	2.975916	4.31558
SA_RS00360	SA_RS00360	1.244713	0.630123	0.420754	0.859429	1.243236	1.415136	0.696689	1.475885	0.545723	1.126793	0.653845	1.000232	3.785965	2.344291	2.858823	4.265953	2.742158	1.388983	2.573105	3.313107	2.669539	2.565858	2.767636	1.465007	3.286857	2.071822	3.135324	2.458418	1.221988	1.221351	1.720763	0.950753
SA_RS00365	SA_RS00365	1.080053	0.546995	0.273999	1.118915	1.149747	0.687161	0.450991	0.424643	0.471041	0.833587	0.423262	0.438456	3.812032	3.527025	3.956978	3.268532	2.87645	2.91666	2.625846	1.473873	0.745032	0.238657	0.243669	0.953972	0.450563	0.674555	1.58812	1.372249	1.58753	1.901496	1.916034	1.543715
SA_RS00370	SA_RS00370	21.136352	19.067268	12.001596	8.548179	1.779071	5.317931	1.742587	4.929353	5.46304	3.216588	0	5.028807	11.372336	17.654141	7.937919	18.068443	17.747296	18.107617	14.857238	21.53833	6.444022	12.357238	8.312386	4.117981	7.789418	15.548529	9.821309	7.916145	0	2.687083	0	0
SA_RS00375	SA_RS00375	5.961823	6.311831	6.856694	7.527331	8.21683	9.050633	6.360347	7.188058	7.088157	6.66095	5.96999	6.520328	12.714473	9.855436	11.353896	11.238041	6.401452	9.41103	7.440532	10.786188	6.692438	6.427083	9.720806	5.507849	5.633174	7.789152	9.610319	8.80538	16.338702	18.302579	12.169275	8.825396
SA_RS00380	SA_RS00380	32.097975	31.814585	32.93991	30.744399	36.889096	42.057674	42.184681	29.512222	39.128552	40.466783	32.430503	30.117233	48.191388	51.107223	57.790681	53.13097	48.241633	45.669976	51.147478	46.063212	39.752789	32.104819	37.181105	28.193668	33.589361	33.123832	38.388826	41.188693	48.303499	42.296784	57.109138	50.395616
SA_RS00385	SA_RS00385	286.119935	263.898605	272.470396	264.490165	299.73254	296.114385	307.208192	283.860591	315.986619	314.842869	301.558918	294.078589	470.415955	450.440481	478.370424	487.16428	526.351158	554.327352	522.63048	542.850486	249.22418	223.319381	237.633991	229.704855	221.437542	221.585052	237.034228	247.309638	335.117862	327.683573	336.240415	350.53104
SA_RS00390	SA_RS00390	30.547732	32.17419	31.441094	28.602569	37.207652	31.100323	35.506752	32.209102	36.40793	33.113414	33.937216	30.052683	53.804396	66.050921	68.054358	65.48564	71.401207	66.619362	71.232991	81.732291	109.645873	102.870445	104.750873	112.934539	104.360029	104.502742	109.446896	126.151933	95.251033	94.14276	85.853404	96.377748
